  Measurement Number     Measurement type
                   3               PQPUND

      Measurement ID                     
       739688.753570                     

          First Bias          Second Bias                Steps           Repetition
                   2                   -2                   50                    1

           Rump time     Rump Interg time            Wait Time     Wait Integr Time
              0.0001               0.0001               0.0001               0.0001

                  IV        Points number                   98
     -1.5102  -1.7509e-07  -1.7649e-07
     -1.5918  -1.9337e-07  -1.7995e-07
     -1.6735  -1.9153e-07  -1.9324e-07
     -1.7551  -2.0178e-07  -2.2917e-07
     -1.8367  -2.0761e-07  -2.3553e-07
     -1.9184   -2.141e-07  -3.1863e-07
          -2  -3.2085e-07  -3.4703e-07
     -1.9184  -4.8247e-07  -1.5871e-07
     -1.8367  -2.5562e-07  -1.9249e-07
     -1.7551  -9.1802e-08  -1.2584e-07
     -1.6735  -7.7985e-08  -8.2673e-08
     -1.5918   -8.678e-08   -1.485e-07
     -1.5102  -5.3926e-08  -1.1205e-07
     -1.4286  -3.9072e-08  -8.8598e-08
     -1.3469  -2.9232e-08  -5.9044e-08
     -1.2653  -2.0541e-08  -4.5195e-08
     -1.1837  -1.2241e-08  -2.6059e-08
      -1.102  -1.2635e-08  -1.2841e-08
     -1.0204   3.8187e-09  -6.3874e-09
    -0.93878   2.1597e-08   1.7053e-08
    -0.85714   2.3222e-08   2.3376e-08
    -0.77551   3.0925e-08   3.4887e-08
    -0.69388   3.3767e-08   3.6606e-08
    -0.61224   4.3133e-08   4.1591e-08
    -0.53061   2.9355e-08   4.3357e-08
    -0.44898    3.977e-08   4.1746e-08
    -0.36735   4.2538e-08   4.2039e-08
    -0.28571   4.5526e-08   4.3156e-08
    -0.20408   4.4897e-08   4.5405e-08
    -0.12245    4.322e-08   4.4665e-08

                  QV        Points number                   98
     Voltage       Charge
           0   8.0352e-13
    0.081633   9.4118e-13
     0.16327   5.8481e-13
      0.2449    6.084e-13
     0.32653   1.4743e-12
     0.40816   1.4505e-12
      0.4898   1.5131e-12
     0.57143   1.8945e-12
     0.65306   3.5592e-12
     0.73469   4.6493e-12
     0.81633    5.455e-12
     0.89796    7.475e-12
     0.97959   9.8157e-12
      1.0612   1.2401e-11
      1.1429    1.491e-11
      1.2245   1.8591e-11
      1.3061   2.2249e-11
      1.3878   2.5885e-11
      1.4694   2.9529e-11
       1.551   3.3383e-11
      1.6327   3.6939e-11
      1.7143   4.1154e-11
      1.7959   4.5267e-11
      1.8776   4.7003e-11
      1.9592   4.7309e-11
      1.9592   4.2953e-11
      1.8776   3.8815e-11
      1.7959   3.6849e-11
      1.7143   3.3194e-11
      1.6327   3.3036e-11
       1.551   3.3006e-11
      1.4694   3.2656e-11
      1.3878   3.1779e-11
      1.3061   3.1834e-11
      1.2245   3.2074e-11
      1.1429   3.2585e-11
      1.0612   3.1845e-11
     0.97959   3.1233e-11
     0.89796   3.1286e-11
     0.81633   3.0807e-11
     0.73469   3.0736e-11
     0.65306   3.0643e-11
     0.57143   3.0949e-11
      0.4898   3.0799e-11
     0.40816   3.0841e-11
     0.32653   3.1228e-11
      0.2449   3.1252e-11
     0.16327   3.0572e-11
    0.081633   3.0268e-11
           0   3.0284e-11
   -0.081633   2.9296e-11
    -0.16327   2.8288e-11
     -0.2449   2.6823e-11
    -0.32653   2.5563e-11
    -0.40816   2.3862e-11
     -0.4898   2.1868e-11
    -0.57143   1.9347e-11
    -0.65306    1.606e-11
    -0.73469   1.3368e-11
    -0.81633   1.0931e-11
    -0.89796    8.098e-12
    -0.97959   5.1932e-12
     -1.0612    2.037e-12
     -1.1429  -1.8516e-12
     -1.2245  -7.0774e-12
     -1.3061   -1.175e-11
     -1.3878  -1.4734e-11
     -1.4694  -1.6942e-11
      -1.551  -1.8831e-11
     -1.6327  -1.9293e-11
     -1.7143  -2.0069e-11
     -1.7959  -1.9643e-11
     -1.8776  -1.1114e-11
     -1.9592  -5.0977e-12
     -1.9592  -2.9145e-12
     -1.8776   8.7785e-12
     -1.7959   7.0149e-12
     -1.7143   1.4708e-11
     -1.6327   1.5698e-11
      -1.551   2.1069e-11
     -1.4694   2.6577e-11
     -1.3878   2.9714e-11
     -1.3061   3.2199e-11
     -1.2245   3.4046e-11
     -1.1429   3.5033e-11
     -1.0612   3.5345e-11
    -0.97959   3.4999e-11
    -0.89796   3.5342e-11
    -0.81633   3.4658e-11
    -0.73469   3.4917e-11
    -0.65306   3.4743e-11
    -0.57143   3.4348e-11
     -0.4898   3.4359e-11
    -0.40816   3.4228e-11
    -0.32653   3.4151e-11
     -0.2449   3.4486e-11
    -0.16327   3.4823e-11
   -0.081633   3.4638e-11




