  Measurement Number     Measurement type
                  10               PQPUND

      Measurement ID                     
       739688.760630                     

          First Bias          Second Bias                Steps           Repetition
                   3                   -3                   50                   10

           Rump time     Rump Interg time            Wait Time     Wait Integr Time
               1e-05                1e-05                1e-05                1e-05

                  IV        Points number                  980
    Voltages     CurrentP     CurrentC
     0.85714   7.1772e-06    7.068e-06
     0.97959   7.2189e-06   7.0881e-06
       1.102   7.2206e-06   7.0718e-06
      1.2245   7.2611e-06    7.091e-06
      1.3469   7.2919e-06   7.0901e-06
      1.4694   7.2956e-06   7.0802e-06
      1.5918   7.3333e-06   7.0979e-06
      1.7143   7.3735e-06    7.095e-06
      1.8367   7.4385e-06   7.0942e-06
      1.9592   7.4676e-06   7.0949e-06
      2.0816   7.4457e-06   7.1027e-06
      2.2041   7.3614e-06   7.0913e-06
      2.3265   7.3388e-06   7.1048e-06
       2.449   7.2674e-06   7.1008e-06
      2.5714   7.2425e-06   7.1136e-06
      2.6939   7.2136e-06   7.1149e-06
      2.8163   7.1623e-06   7.0954e-06
      2.9388   7.1754e-06   7.1255e-06
      2.9388  -4.0401e-06  -4.0458e-06
      2.8163  -6.1362e-06  -6.1403e-06
      2.6939   -6.728e-06  -6.7259e-06
      2.5714   -6.891e-06  -6.8953e-06
       2.449  -6.9402e-06  -6.9465e-06
      2.3265  -6.9646e-06  -6.9692e-06
      2.2041  -6.9581e-06  -6.9674e-06
      2.0816  -6.9877e-06   -6.989e-06
      1.9592  -6.9823e-06  -6.9853e-06
      1.8367  -6.9696e-06  -6.9715e-06
      1.7143  -6.9969e-06  -6.9942e-06
      1.5918  -6.9896e-06  -6.9916e-06
      1.4694  -6.9811e-06  -6.9795e-06
      1.3469  -7.0051e-06  -7.0028e-06
      1.2245  -6.9829e-06   -6.982e-06
       1.102  -7.0075e-06  -7.0052e-06
     0.97959  -7.0002e-06  -6.9929e-06
     0.85714  -6.9947e-06  -7.0014e-06
     0.73469  -7.0088e-06  -7.0061e-06
     0.61224  -7.0153e-06  -7.0194e-06
      0.4898  -7.0199e-06   -7.012e-06
     0.36735   -7.024e-06    -7.02e-06
      0.2449  -7.0367e-06  -7.0275e-06
     0.12245  -7.0385e-06  -7.0322e-06
           0  -7.0639e-06  -7.0463e-06
    -0.12245   -7.049e-06    -4.06e-06
     -0.2449  -7.0785e-06  -6.1555e-06
    -0.36735  -7.1262e-06  -6.7406e-06
     -0.4898  -7.1503e-06  -6.8925e-06
    -0.61224  -7.2355e-06  -6.9772e-06
    -0.73469  -7.2724e-06  -6.9643e-06
    -0.85714  -7.3188e-06   -6.983e-06
    -0.97959  -7.3242e-06  -6.9842e-06
      -1.102   -7.291e-06  -6.9748e-06
     -1.2245  -7.2684e-06  -7.0075e-06
     -1.3469    -7.24e-06  -7.0035e-06
     -1.4694  -7.2097e-06   -6.984e-06
     -1.5918  -7.2346e-06   -7.012e-06
     -1.7143  -7.2056e-06  -7.0042e-06
     -1.8367  -7.1797e-06  -7.0087e-06
     -1.9592  -7.1556e-06  -7.0042e-06
     -2.0816  -7.1404e-06  -7.0121e-06
     -2.2041  -7.1474e-06  -7.0062e-06
     -2.3265  -7.1483e-06   -7.025e-06
      -2.449  -7.1403e-06  -7.0115e-06
     -2.5714  -7.1332e-06  -7.0296e-06
     -2.6939  -7.1069e-06   -7.026e-06
     -2.8163  -7.0684e-06  -7.0066e-06
     -2.9388  -7.0681e-06  -7.0383e-06
     -2.9388    3.638e-06   3.6521e-06
     -2.8163   6.3134e-06   6.3097e-06
     -2.6939   6.9094e-06    6.922e-06
     -2.5714   7.0353e-06   7.0342e-06
      -2.449   7.0187e-06   7.0347e-06
     -2.3265   7.0576e-06   7.0619e-06
     -2.2041   7.0455e-06   7.0431e-06
     -2.0816   7.0468e-06    7.055e-06
     -1.9592   7.0725e-06    7.065e-06
     -1.8367   7.0469e-06   7.0604e-06
     -1.7143   7.0762e-06   7.0746e-06
     -1.5918    7.068e-06   7.0757e-06
     -1.4694   7.0581e-06   7.0638e-06
     -1.3469   7.0849e-06   7.0845e-06
     -1.2245   7.0646e-06   7.0646e-06
      -1.102   7.0743e-06   7.0738e-06
    -0.97959   7.0736e-06   7.0778e-06
    -0.85714   7.0806e-06   7.0813e-06
    -0.73469   7.0768e-06   7.0734e-06
    -0.61224   7.1003e-06   7.1016e-06
     -0.4898   7.0813e-06   7.0806e-06
    -0.36735   7.1154e-06   7.1102e-06
     -0.2449   7.1064e-06   7.1065e-06
    -0.12245   7.1009e-06   7.0945e-06
           0   6.3309e-06   3.6603e-06
     0.12245   6.9787e-06   6.3334e-06
      0.2449   7.1293e-06   6.9321e-06
     0.36735   7.1649e-06   7.0428e-06
      0.4898   7.1609e-06   7.0497e-06
     0.61224   7.1916e-06   7.0842e-06
     0.73469   7.1829e-06   7.0649e-06
     0.85714   7.1917e-06   7.0723e-06
     0.97959   7.2188e-06    7.082e-06
       1.102   7.2314e-06   7.0756e-06
      1.2245   7.2542e-06   7.0889e-06
      1.3469   7.2998e-06   7.0927e-06
      1.4694   7.3018e-06   7.0845e-06
      1.5918   7.3489e-06   7.0864e-06
      1.7143   7.3861e-06    7.104e-06
      1.8367   7.4459e-06   7.0824e-06
      1.9592   7.4698e-06   7.1042e-06
      2.0816   7.4373e-06   7.0949e-06
      2.2041   7.3619e-06   7.0837e-06
      2.3265   7.3348e-06   7.1166e-06
       2.449   7.2576e-06   7.0887e-06
      2.5714   7.2448e-06   7.1159e-06
      2.6939   7.2026e-06   7.1158e-06
      2.8163   7.1593e-06   7.0905e-06
      2.9388   7.1744e-06   7.1314e-06
      2.9388  -4.0479e-06  -4.0545e-06
      2.8163  -6.1257e-06  -6.1346e-06
      2.6939   -6.732e-06  -6.7389e-06
      2.5714  -6.8883e-06  -6.8916e-06
       2.449  -6.9411e-06  -6.9461e-06
      2.3265  -6.9635e-06  -6.9645e-06
      2.2041   -6.942e-06  -6.9517e-06
      2.0816   -6.997e-06  -6.9977e-06
      1.9592  -6.9772e-06  -6.9764e-06
      1.8367  -6.9751e-06  -6.9837e-06
      1.7143  -6.9875e-06  -6.9967e-06
      1.5918  -6.9933e-06  -6.9858e-06
      1.4694  -6.9866e-06  -6.9853e-06
      1.3469  -6.9912e-06  -6.9986e-06
      1.2245  -6.9914e-06  -6.9876e-06
       1.102  -6.9927e-06  -7.0034e-06
     0.97959  -7.0118e-06  -7.0046e-06
     0.85714  -6.9951e-06  -6.9968e-06
     0.73469   -7.005e-06   -7.003e-06
     0.61224   -7.017e-06  -7.0199e-06
      0.4898  -7.0107e-06  -7.0059e-06
     0.36735  -7.0258e-06  -7.0292e-06
      0.2449  -7.0212e-06  -7.0291e-06
     0.12245  -7.0434e-06  -7.0361e-06
           0  -7.0584e-06   -7.045e-06
    -0.12245  -7.0366e-06  -4.0442e-06
     -0.2449  -7.0789e-06  -6.1633e-06
    -0.36735  -7.1232e-06  -6.7357e-06
     -0.4898  -7.1454e-06  -6.8972e-06
    -0.61224  -7.2341e-06  -6.9692e-06
    -0.73469  -7.2643e-06  -6.9648e-06
    -0.85714   -7.313e-06  -6.9781e-06
    -0.97959  -7.3215e-06  -6.9705e-06
      -1.102  -7.3012e-06  -6.9871e-06
     -1.2245  -7.2782e-06  -6.9968e-06
     -1.3469  -7.2414e-06  -7.0099e-06
     -1.4694  -7.2157e-06  -6.9876e-06
     -1.5918  -7.2278e-06  -7.0125e-06
     -1.7143  -7.2137e-06  -7.0064e-06
     -1.8367  -7.1789e-06  -6.9956e-06
     -1.9592   -7.166e-06  -7.0145e-06
     -2.0816  -7.1457e-06   -7.004e-06
     -2.2041  -7.1448e-06  -7.0191e-06
     -2.3265  -7.1589e-06  -7.0155e-06
      -2.449  -7.1284e-06  -7.0059e-06
     -2.5714  -7.1526e-06  -7.0346e-06
     -2.6939  -7.0933e-06  -7.0167e-06
     -2.8163  -7.0742e-06  -7.0178e-06
     -2.9388   -7.094e-06  -7.0243e-06
     -2.9388   3.2352e-06   3.6419e-06
     -2.8163   6.3021e-06   6.3124e-06
     -2.6939   6.9299e-06   6.9248e-06
     -2.5714   7.0271e-06   7.0324e-06
      -2.449   7.0324e-06   7.0366e-06
     -2.3265   7.0518e-06   7.0599e-06
