  Measurement Number     Measurement type
5.0699e-12 2.5423e-12 -5.843e-12 -3.4448e-12
5.1268e-12 2.5963e-12 -5.819e-12 -3.4783e-12
5.0646e-12 2.5324e-12 -5.9668e-12 -3.5529e-12
5.0102e-12  2.557e-12 -5.8914e-12 -3.5377e-12
 5.094e-12 2.6239e-12 -5.8282e-12 -3.4862e-12
5.1007e-12 2.5702e-12 -5.9511e-12 -3.6145e-12
5.0664e-12    2.6e-12 -5.8399e-12 -3.4976e-12
5.0895e-12 2.5855e-12 -5.8956e-12 -3.5439e-12
5.0394e-12 2.5229e-12 -5.9014e-12 -3.5446e-12
5.1335e-12 2.6022e-12 -5.7924e-12 -3.4822e-12
5.1247e-12  2.572e-12 -5.8834e-12 -3.5458e-12
5.0241e-12 2.5664e-12 -5.9248e-12 -3.5421e-12
5.0514e-12  2.605e-12 -5.8169e-12 -3.5008e-12
 5.112e-12 2.5707e-12 -5.9031e-12 -3.5741e-12
 5.002e-12 2.5944e-12 -5.8209e-12 -3.3908e-12
5.1217e-12 2.6118e-12 -5.8501e-12 -3.5155e-12
5.0429e-12 2.5401e-12 -5.9196e-12 -3.4972e-12
5.0719e-12 2.6335e-12 -5.8104e-12 -3.4213e-12
5.1369e-12 2.6159e-12 -5.8228e-12 -3.5486e-12
4.9917e-12 2.5099e-12 -5.8533e-12 -3.5289e-12
5.0526e-12 2.5904e-12 -5.8009e-12 -3.4753e-12
5.1245e-12 2.6351e-12 -5.7873e-12 -3.5459e-12
5.0098e-12 2.5029e-12 -5.8491e-12 -3.4072e-12
5.1298e-12 2.6304e-12 -5.8495e-12 -3.5017e-12
5.0389e-12 2.5403e-12 -5.9247e-12 -3.5475e-12
5.0204e-12 2.5655e-12 -5.8695e-12 -3.502e-12
5.0977e-12 2.6575e-12 -5.8126e-12 -3.518e-12
5.0497e-12  2.521e-12 -5.9109e-12 -3.5345e-12
5.0738e-12 2.6199e-12 -5.8569e-12 -3.4636e-12
5.0764e-12  2.605e-12 -5.8264e-12 -3.4944e-12
5.0524e-12 2.5199e-12 -5.9079e-12 -3.4877e-12
5.1008e-12 2.6648e-12 -5.8087e-12 -3.4916e-12
5.1058e-12 2.5613e-12 -5.8537e-12 -3.5695e-12
5.0321e-12 2.5469e-12 -5.8603e-12 -3.4733e-12
 5.117e-12 2.5857e-12 -5.7793e-12 -3.4214e-12
5.0903e-12  2.526e-12 -5.881e-12 -3.5701e-12
5.0388e-12 2.5572e-12 -5.8853e-12 -3.5238e-12
5.0819e-12 2.6321e-12 -5.8149e-12 -3.4415e-12
5.0827e-12 2.5826e-12 -5.8892e-12 -3.5565e-12
5.0183e-12 2.6457e-12 -5.758e-12 -3.4589e-12
5.1084e-12 2.5664e-12 -5.8482e-12 -3.5972e-12
5.0034e-12 2.5232e-12 -5.8789e-12 -3.5109e-12
5.0572e-12 2.6411e-12 -5.7911e-12 -3.4327e-12
5.1026e-12 2.6176e-12 -5.8642e-12 -3.5674e-12
5.0056e-12 2.5424e-12 -5.9181e-12 -3.5358e-12
5.0708e-12 2.5852e-12 -5.8405e-12 -3.4687e-12
5.1241e-12 2.5901e-12 -5.8476e-12 -3.5918e-12
4.9772e-12 2.5046e-12 -5.8686e-12 -3.4147e-12
 5.148e-12 2.6249e-12 -5.8145e-12 -3.4569e-12
5.0119e-12 2.5337e-12 -5.9177e-12 -3.5357e-12
5.0239e-12 2.5952e-12 -5.8302e-12 -3.4316e-12
 5.128e-12  2.647e-12 -5.7591e-12 -3.5058e-12
5.0353e-12 2.5381e-12 -5.8979e-12 -3.5234e-12
5.0432e-12 2.5943e-12 -5.8502e-12 -3.471e-12
5.1058e-12 2.6014e-12 -5.8073e-12 -3.5193e-12
4.9998e-12 2.5064e-12 -5.9176e-12 -3.4992e-12
5.1174e-12 2.6583e-12 -5.7825e-12 -3.4597e-12
5.0509e-12 2.5715e-12 -5.8739e-12 -3.5346e-12
4.9678e-12 2.5388e-12 -5.8786e-12 -3.4466e-12
5.0938e-12 2.6519e-12 -5.8056e-12 -3.4341e-12
5.0358e-12 2.5316e-12 -5.9209e-12 -3.5158e-12
5.0507e-12 2.5935e-12 -5.8752e-12 -3.4575e-12
5.0645e-12 2.5842e-12 -5.8343e-12 -3.4347e-12
5.0822e-12 2.5378e-12  -5.96e-12 -3.5055e-12
5.0317e-12    2.6e-12 -5.8033e-12 -3.4736e-12
5.0746e-12 2.6151e-12 -5.8417e-12 -3.517e-12
4.9773e-12 2.5693e-12 -5.889e-12 -3.4669e-12
5.0039e-12 2.5817e-12 -5.8188e-12 -3.462e-12
5.0857e-12 2.6087e-12 -5.8719e-12 -3.5561e-12
4.9765e-12 2.5363e-12 -5.9156e-12 -3.5296e-12
5.0145e-12 2.5555e-12 -5.8223e-12 -3.4647e-12
5.0745e-12 2.5611e-12 -5.885e-12 -3.5907e-12
4.9676e-12 2.5776e-12 -5.8203e-12 -3.3882e-12
5.0903e-12 2.6251e-12 -5.8567e-12 -3.4924e-12
4.9683e-12 2.5171e-12 -5.9282e-12 -3.5471e-12
 5.026e-12 2.5887e-12 -5.8435e-12 -3.4498e-12
5.1389e-12 2.6346e-12 -5.8306e-12 -3.5142e-12
4.9671e-12 2.5016e-12 -5.9056e-12 -3.5451e-12
5.0146e-12 2.5809e-12 -5.8852e-12 -3.4614e-12
5.0912e-12 2.6212e-12 -5.8383e-12 -3.5372e-12
4.9215e-12 2.5624e-12 -5.8777e-12 -3.4854e-12
5.0628e-12 2.6403e-12 -5.8873e-12 -3.4697e-12
5.0678e-12 2.5345e-12 -5.9013e-12 -3.5421e-12
4.9561e-12 2.6138e-12 -5.8314e-12 -3.4387e-12
 5.094e-12 2.6323e-12 -5.8042e-12 -3.4414e-12
5.0594e-12 2.5362e-12 -5.8644e-12 -3.4802e-12
4.9663e-12 2.5706e-12 -5.8818e-12 -3.4541e-12
5.0916e-12 2.5715e-12 -5.792e-12 -3.4419e-12
5.0483e-12  2.532e-12 -5.9214e-12 -3.5977e-12
5.0478e-12 2.6196e-12 -5.7618e-12 -3.4606e-12
5.0407e-12 2.5237e-12 -5.9088e-12 -3.4973e-12
4.9664e-12 2.5175e-12 -5.8311e-12 -3.4248e-12
5.0642e-12 2.6243e-12 -5.8213e-12 -3.4198e-12
5.0476e-12  2.546e-12 -5.9034e-12 -3.5457e-12
4.9906e-12 2.5324e-12 -5.8532e-12 -3.5073e-12
5.0139e-12 2.6083e-12 -5.8101e-12 -3.4804e-12
5.0724e-12 2.5456e-12 -5.9094e-12 -3.6122e-12
4.9372e-12  2.569e-12 -5.8168e-12 -3.4046e-12
5.0891e-12 2.5811e-12 -5.8546e-12 -3.4997e-12
 4.993e-12 2.5521e-12 -5.8435e-12 -3.4904e-12
 5.048e-12 2.6427e-12 -5.7794e-12 -3.419e-12
5.0906e-12 2.6164e-12 -5.8521e-12 -3.5871e-12
5.0057e-12 2.4965e-12 -5.9058e-12 -3.4838e-12
5.0308e-12  2.546e-12 -5.864e-12 -3.4666e-12
5.0822e-12 2.6149e-12 -5.8131e-12 -3.5186e-12
4.9658e-12 2.4844e-12 -5.8384e-12 -3.425e-12
5.0416e-12 2.5975e-12 -5.8439e-12 -3.4727e-12
 5.046e-12 2.5059e-12 -5.8815e-12 -3.5249e-12
4.9813e-12 2.5586e-12 -5.8283e-12 -3.4142e-12
5.0901e-12 2.6195e-12 -5.7932e-12 -3.5095e-12
4.9837e-12  2.522e-12 -5.8845e-12 -3.4694e-12
4.9959e-12 2.5489e-12 -5.848e-12 -3.4688e-12
5.0954e-12 2.5975e-12 -5.7832e-12 -3.3703e-12
 4.991e-12 2.5034e-12 -5.9476e-12 -3.4526e-12
5.0341e-12 2.6294e-12 -5.7852e-12 -3.4455e-12
5.0406e-12 2.5569e-12 -5.8409e-12 -3.5475e-12
4.9949e-12 2.5433e-12 -5.8527e-12 -3.4461e-12
5.1139e-12 2.6067e-12 -5.7894e-12 -3.3774e-12
 5.076e-12 2.5446e-12 -5.9351e-12 -3.5309e-12
4.9828e-12 2.5898e-12 -5.8673e-12 -3.4918e-12
5.0316e-12 2.5494e-12 -5.7941e-12 -3.4368e-12
5.0711e-12 2.5813e-12 -5.8988e-12 -3.553e-12
5.0083e-12 2.5982e-12 -5.7675e-12 -3.395e-12
5.0352e-12 2.5716e-12 -5.8576e-12 -3.5186e-12
4.9905e-12 2.5271e-12 -5.9151e-12 -3.5174e-12
5.0411e-12 2.6146e-12 -5.807e-12 -3.3956e-12
5.0965e-12  2.556e-12 -5.875e-12 -3.5263e-12
4.9999e-12 2.5546e-12 -5.8869e-12 -3.4646e-12
5.0087e-12  2.541e-12 -5.8274e-12 -3.4656e-12
5.0581e-12 2.5748e-12 -5.8547e-12 -3.5825e-12
4.9426e-12 2.5331e-12 -5.8437e-12 -3.4191e-12
5.0418e-12 2.6198e-12 -5.883e-12 -3.5201e-12
4.9931e-12 2.5382e-12 -5.9311e-12 -3.479e-12
 4.983e-12 2.5776e-12 -5.8298e-12 -3.4574e-12
5.0785e-12 2.6401e-12 -5.7901e-12 -3.5497e-12
 4.945e-12 2.5478e-12 -5.9217e-12 -3.5457e-12
4.9843e-12  2.583e-12 -5.8719e-12 -3.4654e-12
5.0679e-12 2.6499e-12 -5.8128e-12 -3.4771e-12
4.9516e-12 2.5597e-12 -5.9332e-12 -3.4503e-12
5.0838e-12 2.6427e-12 -5.8395e-12 -3.526e-12
 5.016e-12 2.5424e-12 -5.9247e-12 -3.5765e-12
4.9716e-12 2.5363e-12 -5.8298e-12 -3.4608e-12
5.0617e-12 2.5972e-12 -5.7924e-12 -3.5541e-12
5.0249e-12 2.5114e-12 -5.9196e-12 -3.5629e-12
4.9886e-12 2.5706e-12 -5.917e-12 -3.5481e-12
4.9962e-12 2.6242e-12 -5.803e-12 -3.4481e-12
4.9648e-12 2.5305e-12 -5.9415e-12 -3.5617e-12
5.0192e-12 2.6502e-12 -5.8281e-12 -3.5219e-12
5.0057e-12 2.5731e-12 -5.913e-12 -3.6368e-12
4.9995e-12 2.5485e-12 -5.912e-12 -3.5339e-12
 5.055e-12 2.6495e-12 -5.8296e-12 -3.4399e-12
5.0603e-12 2.5901e-12 -5.9123e-12 -3.6075e-12
4.9453e-12 2.5226e-12 -5.9338e-12 -3.5369e-12
4.9697e-12 2.5858e-12 -5.8091e-12 -3.4191e-12
5.0293e-12 2.5987e-12 -5.9208e-12 -3.6227e-12
4.9215e-12 2.5674e-12 -5.8701e-12 -3.5473e-12
5.0515e-12  2.612e-12 -5.8591e-12 -3.5194e-12
5.0257e-12 2.5247e-12 -5.9397e-12 -3.5452e-12
4.9747e-12 2.5836e-12 -5.9062e-12 -3.4713e-12
5.0598e-12  2.598e-12 -5.8991e-12 -3.5737e-12
 4.923e-12 2.5623e-12 -5.9205e-12 -3.6188e-12
5.0021e-12 2.5722e-12 -5.9655e-12 -3.5551e-12
5.0566e-12 2.6139e-12 -5.8776e-12 -3.6481e-12
4.9708e-12 2.5429e-12 -5.9672e-12 -3.5845e-12
5.0498e-12 2.6169e-12 -5.838e-12 -3.5687e-12
5.0145e-12 2.5752e-12 -5.9039e-12 -3.578e-12
5.0027e-12 2.6105e-12 -5.9131e-12 -3.5389e-12
5.0588e-12  2.655e-12 -5.8617e-12 -3.6016e-12
4.9806e-12 2.5194e-12 -5.9585e-12 -3.6162e-12
4.9698e-12 2.5772e-12 -5.9392e-12 -3.5321e-12
5.0224e-12 2.6031e-12 -5.9367e-12 -3.6536e-12
5.0044e-12 2.5542e-12 -6.1029e-12 -3.6566e-12
5.0473e-12 2.6656e-12 -5.944e-12 -3.6783e-12
5.0255e-12 2.5235e-12 -5.987e-12 -3.7511e-12
4.9333e-12 2.5456e-12 -5.9978e-12 -3.6582e-12
5.0145e-12 2.6162e-12 -5.8618e-12 -3.5043e-12
5.0567e-12 2.5626e-12 -5.9084e-12 -3.6125e-12
4.9651e-12 2.5675e-12 -5.8876e-12 -3.4798e-12
 5.022e-12 2.5954e-12 -5.8551e-12 -3.5053e-12
5.0085e-12 2.5826e-12 -5.9165e-12 -3.6723e-12
4.9299e-12 2.5832e-12 -5.8293e-12 -3.4658e-12
5.0516e-12 2.5721e-12 -5.8434e-12 -3.5451e-12
4.9728e-12 2.5159e-12 -5.9231e-12 -3.5385e-12
4.9613e-12 2.6403e-12 -5.8276e-12 -3.4917e-12
5.0763e-12  2.601e-12 -5.8649e-12 -3.596e-12
4.9031e-12 2.5452e-12 -5.8941e-12 -3.6225e-12
4.9778e-12 2.5588e-12 -5.8661e-12 -3.5266e-12
5.0757e-12 2.6322e-12 -5.8941e-12 -3.5994e-12
4.9591e-12 2.5086e-12 -5.9347e-12 -3.5428e-12
 5.085e-12 2.6148e-12 -5.8506e-12 -3.5206e-12
4.9645e-12 2.5617e-12 -5.9351e-12 -3.5793e-12
4.9779e-12 2.5966e-12 -5.8632e-12 -3.4481e-12
5.0914e-12 2.6622e-12 -5.8306e-12 -3.4986e-12
4.9512e-12 2.5073e-12 -5.951e-12 -3.509e-12
4.9632e-12 2.5881e-12 -5.8512e-12 -3.4659e-12
 5.021e-12 2.6145e-12 -5.7842e-12 -3.4703e-12
4.9503e-12 2.5014e-12 -5.9267e-12 -3.4119e-12
5.0283e-12 2.6375e-12 -5.7883e-12 -3.5156e-12
4.9982e-12 2.5131e-12 -5.9009e-12 -3.6465e-12
4.9509e-12 2.5602e-12 -5.8223e-12 -3.4348e-12
5.0395e-12 2.6143e-12 -5.8023e-12 -3.4413e-12
 5.002e-12 2.5234e-12 -5.8849e-12 -3.5439e-12
4.9675e-12  2.576e-12 -5.9184e-12 -3.5404e-12
4.9904e-12 2.6343e-12 -5.8434e-12 -3.4883e-12
5.0043e-12 2.5107e-12 -5.9188e-12 -3.5468e-12
4.9758e-12  2.596e-12 -5.8435e-12 -3.5001e-12
5.0201e-12 2.5896e-12 -5.8561e-12 -3.5548e-12
4.9462e-12 2.5085e-12 -5.8941e-12 -3.446e-12
4.9937e-12 2.5831e-12 -5.8162e-12 -3.4765e-12
5.0267e-12 2.5699e-12 -5.8934e-12 -3.6224e-12
  4.91e-12 2.5262e-12 -5.953e-12 -3.5599e-12
4.9344e-12 2.5941e-12 -5.8668e-12 -3.5235e-12
5.0241e-12 2.6072e-12 -5.9165e-12 -3.5822e-12
4.9226e-12 2.6024e-12 -5.8001e-12 -3.4763e-12
4.9864e-12 2.6038e-12 -5.8988e-12 -3.6314e-12
4.9651e-12 2.4914e-12 -5.9227e-12 -3.584e-12
4.9627e-12 2.5908e-12 -5.833e-12 -3.4693e-12
 5.005e-12 2.6538e-12 -5.8759e-12 -3.5944e-12
 4.957e-12 2.5991e-12 -5.9752e-12 -3.5964e-12
5.0184e-12 2.6089e-12 -6.0898e-12 -3.6052e-12
5.0157e-12 2.6198e-12 -5.8601e-12 -3.6807e-12
4.9137e-12 2.5272e-12 -5.947e-12 -3.4863e-12
5.0378e-12  2.604e-12 -5.8362e-12 -3.5511e-12
4.9649e-12 2.5104e-12 -5.9023e-12 -3.5793e-12
4.9296e-12 2.5963e-12 -5.8276e-12 -3.4587e-12
5.0244e-12 2.6419e-12 -5.8247e-12 -3.507e-12
4.9251e-12 2.5027e-12  -5.93e-12 -3.5427e-12
4.9692e-12 2.5686e-12 -5.8891e-12 -3.5105e-12
4.9884e-12 2.5951e-12 -5.8682e-12 -3.5854e-12
4.9929e-12 2.5239e-12 -6.0538e-12 -3.6176e-12
4.9599e-12 2.6693e-12 -5.811e-12 -3.4836e-12
4.9777e-12 2.5733e-12 -5.894e-12 -3.6007e-12
4.9279e-12 2.5397e-12 -5.8808e-12 -3.4643e-12
5.0394e-12 2.5986e-12 -5.8296e-12 -3.4728e-12
4.9902e-12 2.5403e-12 -5.8999e-12 -3.5481e-12
4.9738e-12 2.5536e-12 -5.8991e-12 -3.5209e-12
4.9621e-12 2.5863e-12 -5.7978e-12 -3.4652e-12
5.0321e-12 2.5738e-12 -5.9457e-12 -3.5575e-12
4.9367e-12 2.5958e-12 -5.8124e-12 -3.3939e-12
4.9675e-12 2.5496e-12 -5.8191e-12 -3.4956e-12
4.9392e-12 2.5284e-12 -5.908e-12 -3.5352e-12
4.9873e-12 2.6114e-12 -5.7859e-12 -3.3999e-12
5.0093e-12 2.6083e-12 -5.8732e-12 -3.5759e-12
4.8739e-12 2.4998e-12 -5.9339e-12 -3.589e-12
4.9204e-12 2.5591e-12 -5.8498e-12 -3.5411e-12
5.0128e-12 2.6176e-12 -5.8818e-12  -3.63e-12
4.8526e-12 2.4748e-12 -5.9106e-12 -3.5466e-12
5.0058e-12  2.592e-12 -5.8865e-12 -3.6179e-12
4.8867e-12 2.5477e-12 -5.9401e-12 -3.673e-12
4.8886e-12 2.5593e-12 -5.8782e-12 -3.5578e-12
5.0528e-12 2.6454e-12 -5.8666e-12 -3.5922e-12
4.9231e-12 2.4821e-12  -6.01e-12 -3.5983e-12
4.8807e-12 2.5636e-12 -5.9443e-12 -3.5121e-12
4.9791e-12 2.5915e-12 -5.8618e-12 -3.5589e-12
4.9162e-12 2.4894e-12 -5.9732e-12 -3.5948e-12
5.0131e-12 2.6253e-12 -5.8268e-12 -3.6187e-12
4.9426e-12 2.5453e-12 -5.9548e-12 -3.6585e-12
4.8811e-12 2.5498e-12 -5.9323e-12 -3.5387e-12
4.9363e-12 2.6129e-12 -5.8509e-12 -3.5531e-12
 4.907e-12 2.5168e-12 -5.9451e-12 -3.6455e-12
4.9106e-12 2.5274e-12 -5.9101e-12 -3.5202e-12
4.9825e-12 2.5782e-12 -5.8781e-12 -3.5122e-12
4.9881e-12 2.5125e-12 -5.9277e-12 -3.5807e-12
4.9311e-12 2.6198e-12 -5.8253e-12 -3.5285e-12
4.9725e-12 2.5966e-12 -5.8722e-12 -3.5197e-12
4.9011e-12 2.5071e-12 -5.9501e-12 -3.5531e-12
4.9734e-12  2.613e-12 -5.7964e-12 -3.4703e-12
 5.008e-12 2.5763e-12 -5.9418e-12 -3.6167e-12
4.9013e-12 2.5107e-12 -5.8889e-12 -3.5451e-12
4.9039e-12 2.5845e-12 -5.8552e-12 -3.4969e-12
4.9855e-12 2.5668e-12 -5.8979e-12 -3.6115e-12
4.8714e-12 2.5792e-12 -5.8103e-12 -3.5049e-12
4.9877e-12 2.5646e-12 -5.8604e-12 -3.589e-12
4.8989e-12 2.5159e-12 -5.9605e-12 -3.6018e-12
4.9261e-12  2.586e-12 -5.789e-12 -3.4779e-12
4.9998e-12 2.6074e-12 -5.8653e-12 -3.5927e-12
4.8858e-12 2.5044e-12 -5.906e-12 -3.5232e-12
4.9633e-12 2.5103e-12 -5.8613e-12 -3.4746e-12
4.9863e-12 2.6095e-12 -5.8469e-12 -3.5526e-12
4.8488e-12  2.552e-12 -5.9099e-12 -3.5639e-12
4.9763e-12 2.5958e-12 -5.8697e-12 -3.5347e-12
4.9143e-12 2.5484e-12 -5.9389e-12 -3.627e-12
4.8482e-12 2.5524e-12 -5.853e-12 -3.4821e-12
5.0212e-12 2.5762e-12 -5.829e-12 -3.5617e-12
4.9015e-12 2.4938e-12 -5.9676e-12 -3.5708e-12
4.9024e-12  2.522e-12 -5.8827e-12 -3.463e-12
4.9266e-12 2.5885e-12 -5.7998e-12 -3.5047e-12
4.9124e-12 2.5089e-12 -5.9079e-12 -3.498e-12
4.9456e-12 2.6171e-12 -5.8188e-12 -3.4752e-12
4.9281e-12 2.5122e-12 -5.902e-12 -3.5976e-12
 4.884e-12 2.5162e-12 -5.8616e-12 -3.5145e-12
 4.978e-12 2.6555e-12 -5.801e-12 -3.3748e-12
4.9708e-12 2.5276e-12 -5.9032e-12 -3.5494e-12
 4.909e-12 2.5169e-12 -5.8527e-12 -3.463e-12
4.9447e-12 2.5759e-12 -5.7957e-12 -3.4193e-12
4.9548e-12 2.5565e-12 -5.9399e-12 -3.525e-12
4.9032e-12  2.617e-12 -5.7757e-12 -3.3576e-12
     5e-12 2.5743e-12 -5.8578e-12 -3.5397e-12
4.8774e-12 2.5183e-12 -5.8688e-12 -3.4932e-12
4.9432e-12 2.6121e-12 -5.8013e-12 -3.4252e-12
5.0027e-12 2.5756e-12 -5.8526e-12 -3.5417e-12
4.8625e-12 2.5489e-12 -5.9178e-12 -3.5269e-12
4.9378e-12 2.5755e-12 -5.8021e-12 -3.4675e-12
4.9761e-12 2.6124e-12 -5.8826e-12 -3.5977e-12
4.8252e-12 2.5137e-12 -5.8561e-12 -3.442e-12
4.9795e-12  2.562e-12 -5.865e-12 -3.4981e-12
4.9046e-12  2.496e-12 -5.8986e-12 -3.5351e-12
4.9218e-12 2.5759e-12 -5.8029e-12 -3.4374e-12
4.9999e-12 2.6161e-12 -5.8044e-12 -3.5028e-12
4.8413e-12 2.5159e-12 -5.8664e-12 -3.4856e-12
4.9133e-12  2.576e-12 -5.8885e-12 -3.4658e-12
4.9683e-12 2.6086e-12 -5.7707e-12 -3.4759e-12
4.9025e-12 2.5283e-12 -5.9009e-12 -3.441e-12
5.0042e-12 2.6076e-12 -5.824e-12 -3.4669e-12
4.9678e-12 2.5299e-12 -5.8818e-12 -3.5102e-12
4.8472e-12 2.5422e-12 -5.8619e-12 -3.385e-12
4.9723e-12 2.6532e-12 -5.7691e-12 -3.4692e-12
4.9136e-12 2.5017e-12 -5.8911e-12 -3.4544e-12
4.9366e-12 2.5809e-12 -5.8448e-12 -3.4658e-12
4.9615e-12 2.6194e-12 -5.7539e-12 -3.3992e-12
4.9169e-12 2.4799e-12 -5.9119e-12 -3.564e-12
4.9103e-12  2.603e-12 -5.7476e-12 -3.418e-12
 4.951e-12 2.5368e-12 -5.8353e-12 -3.5411e-12
4.8433e-12  2.537e-12 -5.881e-12 -3.4578e-12
4.9785e-12 2.5835e-12 -5.7672e-12 -3.4461e-12
5.0123e-12 2.5854e-12 -5.9337e-12  -3.54e-12
4.8623e-12 2.5543e-12 -5.8646e-12 -3.4766e-12
4.9338e-12 2.5492e-12 -5.8296e-12 -3.4112e-12
 4.984e-12 2.6038e-12 -5.9124e-12 -3.575e-12
4.8985e-12 2.5586e-12 -5.8279e-12 -3.4132e-12
4.9423e-12 2.5509e-12 -5.8572e-12 -3.5187e-12
 4.904e-12 2.5179e-12 -5.8889e-12 -3.5073e-12
4.9205e-12 2.6005e-12 -5.8329e-12 -3.4107e-12
4.9667e-12 2.6198e-12 -5.8165e-12 -3.5959e-12
 4.834e-12 2.5163e-12 -5.8642e-12 -3.5505e-12
4.8979e-12 2.5609e-12 -5.8458e-12 -3.4244e-12
4.9847e-12 2.5936e-12 -5.8124e-12 -3.5332e-12
 4.851e-12 2.5077e-12 -5.8808e-12 -3.4045e-12
4.9892e-12 2.6069e-12 -5.8153e-12 -3.4506e-12
4.9011e-12  2.508e-12 -5.9251e-12 -3.5329e-12
4.8913e-12 2.5722e-12 -5.8332e-12 -3.3784e-12
 4.942e-12 2.6249e-12 -5.8339e-12 -3.5073e-12
4.8651e-12 2.5048e-12 -5.9399e-12 -3.5316e-12
 4.871e-12 2.5497e-12 -5.8719e-12 -3.4723e-12
4.9481e-12 2.6027e-12 -5.7867e-12 -3.447e-12
4.8819e-12 2.4929e-12 -5.9315e-12 -3.5577e-12
4.9313e-12 2.6186e-12 -5.809e-12 -3.4771e-12
4.9265e-12  2.563e-12 -5.8837e-12 -3.5318e-12
4.8574e-12 2.5277e-12 -5.8833e-12 -3.4819e-12
4.9463e-12 2.5892e-12 -5.8074e-12 -3.3987e-12
4.9488e-12 2.5205e-12 -5.8896e-12 -3.5362e-12
4.8895e-12 2.5231e-12 -5.8524e-12 -3.4477e-12
4.9413e-12 2.6099e-12 -5.8105e-12  -3.38e-12
4.9661e-12 2.5602e-12 -5.922e-12 -3.5434e-12
4.8802e-12 2.5584e-12 -5.7907e-12 -3.3953e-12
 4.946e-12 2.6056e-12 -5.8403e-12 -3.4996e-12
4.9097e-12 2.5074e-12 -5.9283e-12 -3.4612e-12
4.9426e-12 2.6139e-12 -5.8043e-12 -3.3961e-12
4.9722e-12 2.6246e-12 -5.8359e-12 -3.4733e-12
4.8663e-12 2.5225e-12 -5.8327e-12 -3.4375e-12
4.8942e-12 2.5794e-12 -5.7643e-12 -3.4019e-12
4.9681e-12 2.6004e-12 -5.8286e-12 -3.5296e-12
4.8827e-12 2.5192e-12 -5.8373e-12  -3.38e-12
4.9778e-12 2.6001e-12 -5.7858e-12 -3.4525e-12
4.8997e-12 2.5679e-12 -5.8952e-12 -3.4743e-12
4.8938e-12 2.6138e-12 -5.8189e-12 -3.4207e-12
4.9914e-12 2.6045e-12 -5.7997e-12 -3.4459e-12
4.8581e-12 2.5125e-12 -5.8717e-12 -3.4898e-12
4.8779e-12 2.5558e-12 -5.7618e-12 -3.4044e-12
4.9541e-12 2.6015e-12 -5.7625e-12 -3.4505e-12
4.8769e-12 2.4838e-12 -5.8927e-12 -3.4065e-12
 4.955e-12 2.6043e-12 -5.7675e-12 -3.455e-12
4.9308e-12 2.5316e-12 -5.8368e-12 -3.5224e-12
4.8622e-12 2.5388e-12 -5.835e-12 -3.4009e-12
4.9608e-12 2.5907e-12 -5.746e-12 -3.3807e-12
4.9282e-12 2.5007e-12 -5.8692e-12 -3.4877e-12
4.8857e-12 2.5514e-12  -5.86e-12 -3.4538e-12
4.9088e-12 2.5901e-12 -5.8179e-12 -3.4378e-12
4.9763e-12 2.5328e-12 -5.8783e-12 -3.4705e-12
4.8948e-12  2.601e-12  -5.77e-12 -3.3809e-12
4.9041e-12 2.5449e-12 -5.8406e-12 -3.5098e-12
4.8495e-12 2.5172e-12 -5.856e-12 -3.4083e-12
4.9404e-12 2.6147e-12 -5.7846e-12 -3.3649e-12
4.9566e-12 2.5675e-12 -5.8397e-12 -3.5617e-12
4.8571e-12 2.5568e-12 -5.8646e-12 -3.4868e-12
4.9453e-12 2.5567e-12 -5.7592e-12 -3.4764e-12
4.9593e-12 2.6138e-12 -5.8718e-12 -3.5175e-12
4.8584e-12 2.5563e-12 -5.8004e-12 -3.3819e-12
4.9553e-12 2.5561e-12 -5.8472e-12 -3.4433e-12
4.9218e-12 2.5487e-12 -5.9024e-12 -3.4899e-12
4.8938e-12 2.6098e-12 -5.7908e-12 -3.411e-12
4.9661e-12 2.5656e-12 -5.8112e-12 -3.4751e-12
 4.859e-12 2.5403e-12 -5.9142e-12 -3.4949e-12
4.9101e-12 2.6269e-12 -5.8236e-12 -3.4071e-12
4.9445e-12 2.6054e-12 -5.7943e-12 -3.4639e-12
4.8625e-12 2.5308e-12 -5.8817e-12 -3.4382e-12
 4.983e-12 2.6239e-12 -5.7903e-12 -3.4091e-12
4.9017e-12 2.4863e-12 -5.8684e-12 -3.4811e-12
4.8368e-12 2.5523e-12 -5.8088e-12 -3.4183e-12
4.9468e-12 2.5939e-12 -5.7712e-12 -3.4457e-12
 4.888e-12 2.5274e-12 -5.8776e-12 -3.4594e-12
4.8896e-12 2.5888e-12 -5.8049e-12 -3.3965e-12
4.9086e-12 2.6258e-12 -5.7853e-12 -3.4007e-12
4.9008e-12  2.503e-12 -5.9296e-12 -3.478e-12
4.9179e-12  2.582e-12 -5.8244e-12 -3.4189e-12
4.8943e-12 2.5854e-12 -5.8539e-12 -3.472e-12
4.8288e-12 2.5432e-12 -5.8651e-12 -3.3713e-12
4.9321e-12 2.5985e-12 -5.8049e-12 -3.3822e-12
4.9766e-12  2.593e-12 -5.8904e-12 -3.5348e-12
  4.89e-12 2.5461e-12 -5.857e-12 -3.4905e-12
4.9011e-12  2.599e-12 -5.7884e-12 -3.313e-12
4.9344e-12 2.5823e-12 -5.8648e-12 -3.5021e-12
4.8259e-12 2.5809e-12 -5.7611e-12 -3.3726e-12
4.9604e-12 2.5596e-12 -5.8453e-12 -3.4268e-12
4.8363e-12 2.5652e-12 -5.889e-12 -3.4802e-12
