  Measurement Number     Measurement type
                  11               PQPUND

      Measurement ID                     
       739688.760750                     

          First Bias          Second Bias                Steps           Repetition
                 3.2                 -3.2                   50                   10

           Rump time     Rump Interg time            Wait Time     Wait Integr Time
               1e-05                1e-05                1e-05                1e-05

                  IV        Points number                  980
      3.1347  -4.2815e-06   -4.314e-06
      3.0041  -6.5178e-06  -6.5317e-06
      2.8735    -7.18e-06  -7.1888e-06
      2.7429   -7.329e-06  -7.3427e-06
      2.6122  -7.4239e-06  -7.4163e-06
      2.4816  -7.4224e-06  -7.4343e-06
       2.351  -7.4267e-06  -7.4214e-06
      2.2204  -7.4502e-06  -7.4578e-06
      2.0898  -7.4399e-06  -7.4332e-06
      1.9592  -7.4534e-06  -7.4578e-06
      1.8286  -7.4356e-06  -7.4536e-06
       1.698  -7.4451e-06  -7.4423e-06
      1.5673  -7.4859e-06   -7.489e-06
      1.4367  -7.4476e-06  -7.4509e-06
      1.3061  -7.4612e-06  -7.4619e-06
      1.1755  -7.4627e-06  -7.4545e-06
      1.0449  -7.4678e-06  -7.4679e-06
     0.91429  -7.5067e-06  -7.5031e-06
     0.78367  -7.4685e-06   -7.471e-06
     0.65306  -7.4957e-06  -7.4918e-06
     0.52245  -7.4843e-06  -7.4761e-06
     0.39184  -7.4901e-06  -7.4938e-06
     0.26122  -7.5253e-06  -7.5231e-06
     0.13061  -7.5079e-06  -7.5069e-06
           0  -7.5481e-06  -7.5306e-06
    -0.13061  -7.5199e-06  -4.3402e-06
    -0.26122  -7.5559e-06  -6.5525e-06
    -0.39184  -7.5995e-06  -7.1814e-06
    -0.52245  -7.6625e-06  -7.3601e-06
    -0.65306  -7.7493e-06  -7.4422e-06
    -0.78367  -7.8003e-06  -7.4417e-06
    -0.91429  -7.8528e-06  -7.4462e-06
     -1.0449  -7.8669e-06  -7.4711e-06
     -1.1755  -7.8127e-06  -7.4407e-06
     -1.3061  -7.7862e-06  -7.4786e-06
     -1.4367  -7.7431e-06  -7.4554e-06
     -1.5673  -7.7411e-06  -7.4625e-06
      -1.698  -7.7382e-06  -7.4868e-06
     -1.8286  -7.6775e-06  -7.4611e-06
     -1.9592  -7.6993e-06  -7.5123e-06
     -2.0898  -7.6559e-06  -7.4781e-06
     -2.2204  -7.6573e-06  -7.4856e-06
      -2.351  -7.6647e-06  -7.5022e-06
     -2.4816    -7.61e-06  -7.4757e-06
     -2.6122  -7.6246e-06  -7.5134e-06
     -2.7429  -7.5997e-06  -7.4974e-06
     -2.8735  -7.5928e-06  -7.4997e-06
     -3.0041  -7.5831e-06  -7.5135e-06
     -3.1347  -7.5511e-06   -7.506e-06
     -3.1347   3.8299e-06   3.8524e-06
     -3.0041   6.7352e-06   6.7365e-06
     -2.8735   7.3877e-06   7.3924e-06
     -2.7429    7.483e-06   7.4811e-06
     -2.6122   7.5446e-06   7.5488e-06
     -2.4816   7.5107e-06   7.5151e-06
      -2.351   7.5222e-06   7.5293e-06
     -2.2204   7.5475e-06   7.5497e-06
     -2.0898   7.5212e-06   7.5245e-06
     -1.9592    7.572e-06   7.5717e-06
     -1.8286    7.516e-06   7.5183e-06
      -1.698   7.5385e-06   7.5531e-06
     -1.5673   7.5556e-06    7.542e-06
     -1.4367   7.5357e-06   7.5465e-06
     -1.3061   7.5728e-06   7.5704e-06
     -1.1755   7.5289e-06   7.5339e-06
     -1.0449   7.5712e-06   7.5651e-06
    -0.91429   7.5738e-06    7.571e-06
    -0.78367   7.5589e-06   7.5654e-06
    -0.65306   7.5971e-06   7.5923e-06
    -0.52245   7.5633e-06   7.5714e-06
    -0.39184   7.5975e-06   7.5868e-06
    -0.26122   7.5885e-06   7.5925e-06
    -0.13061   7.6003e-06   7.5902e-06
           0   6.7737e-06   3.9085e-06
     0.13061   7.4811e-06   6.7609e-06
     0.26122   7.6267e-06   7.3991e-06
     0.39184   7.6685e-06   7.5159e-06
     0.52245   7.6742e-06   7.5109e-06
     0.65306    7.712e-06   7.5506e-06
     0.78367    7.697e-06   7.5382e-06
     0.91429   7.7222e-06   7.5678e-06
      1.0449   7.7358e-06   7.5627e-06
      1.1755   7.7293e-06   7.5317e-06
      1.3061   7.8038e-06   7.5649e-06
      1.4367   7.8121e-06   7.5436e-06
      1.5673   7.9024e-06   7.5956e-06
       1.698   7.9328e-06    7.569e-06
      1.8286   7.9874e-06   7.5551e-06
      1.9592   8.0257e-06   7.5936e-06
      2.0898   7.9257e-06   7.5618e-06
      2.2204    7.897e-06   7.5935e-06
       2.351   7.7988e-06   7.5742e-06
      2.4816    7.756e-06   7.5656e-06
      2.6122    7.747e-06   7.6108e-06
      2.7429   7.6863e-06   7.5733e-06
      2.8735   7.7117e-06   7.6056e-06
      3.0041   7.6623e-06   7.5839e-06
      3.1347   7.6582e-06   7.5941e-06
      3.1347  -4.2935e-06  -4.3072e-06
      3.0041  -6.5286e-06   -6.534e-06
      2.8735  -7.1777e-06  -7.1805e-06
      2.7429  -7.3334e-06   -7.345e-06
      2.6122  -7.4183e-06  -7.4197e-06
      2.4816   -7.425e-06  -7.4229e-06
       2.351  -7.4265e-06  -7.4267e-06
      2.2204    -7.45e-06  -7.4525e-06
      2.0898  -7.4347e-06  -7.4425e-06
      1.9592  -7.4513e-06  -7.4551e-06
      1.8286  -7.4496e-06  -7.4581e-06
       1.698  -7.4451e-06  -7.4493e-06
      1.5673  -7.4844e-06  -7.4823e-06
      1.4367  -7.4498e-06  -7.4535e-06
      1.3061  -7.4492e-06  -7.4503e-06
      1.1755  -7.4647e-06   -7.469e-06
      1.0449  -7.4635e-06  -7.4604e-06
     0.91429  -7.5019e-06  -7.5091e-06
     0.78367  -7.4799e-06  -7.4675e-06
     0.65306  -7.4833e-06   -7.481e-06
     0.52245  -7.4901e-06  -7.4969e-06
     0.39184  -7.4862e-06  -7.4839e-06
     0.26122  -7.5319e-06  -7.5353e-06
     0.13061  -7.5002e-06  -7.4975e-06
           0  -7.5503e-06  -7.5311e-06
    -0.13061  -7.5254e-06  -4.3311e-06
    -0.26122  -7.5398e-06  -6.5528e-06
    -0.39184  -7.6092e-06  -7.1894e-06
    -0.52245  -7.6376e-06  -7.3526e-06
    -0.65306  -7.7519e-06  -7.4443e-06
    -0.78367  -7.7906e-06  -7.4427e-06
    -0.91429  -7.8442e-06  -7.4493e-06
     -1.0449  -7.8868e-06  -7.4665e-06
     -1.1755  -7.8261e-06  -7.4343e-06
     -1.3061  -7.8138e-06    -7.49e-06
     -1.4367  -7.7494e-06  -7.4564e-06
     -1.5673  -7.7369e-06  -7.4636e-06
      -1.698    -7.75e-06  -7.4808e-06
     -1.8286  -7.6889e-06  -7.4572e-06
     -1.9592  -7.7059e-06  -7.5152e-06
     -2.0898   -7.664e-06  -7.4743e-06
     -2.2204  -7.6743e-06  -7.4884e-06
      -2.351   -7.673e-06  -7.4976e-06
     -2.4816  -7.6218e-06  -7.4835e-06
     -2.6122  -7.6528e-06   -7.515e-06
     -2.7429  -7.6118e-06  -7.4801e-06
     -2.8735  -7.5995e-06  -7.4972e-06
     -3.0041  -7.5839e-06  -7.4995e-06
     -3.1347  -7.5485e-06  -7.5033e-06
     -3.1347    3.831e-06   3.8535e-06
     -3.0041   6.7481e-06    6.749e-06
     -2.8735   7.3814e-06   7.3911e-06
     -2.7429   7.4846e-06   7.4964e-06
     -2.6122   7.5424e-06   7.5415e-06
     -2.4816   7.5086e-06    7.528e-06
      -2.351   7.5239e-06   7.5218e-06
     -2.2204   7.5325e-06   7.5469e-06
     -2.0898   7.5326e-06   7.5314e-06
     -1.9592   7.5645e-06   7.5677e-06
     -1.8286   7.5275e-06   7.5359e-06
      -1.698   7.5367e-06   7.5391e-06
     -1.5673   7.5448e-06   7.5498e-06
     -1.4367   7.5457e-06   7.5361e-06
     -1.3061   7.5676e-06   7.5735e-06
     -1.1755   7.5418e-06   7.5417e-06
     -1.0449   7.5549e-06   7.5645e-06
    -0.91429   7.5755e-06   7.5781e-06
    -0.78367   7.5604e-06   7.5535e-06
    -0.65306   7.5973e-06   7.5986e-06
    -0.52245   7.5704e-06   7.5629e-06
    -0.39184    7.587e-06   7.5854e-06
    -0.26122   7.5969e-06   7.5961e-06
    -0.13061   7.5921e-06   7.5913e-06
           0   6.7902e-06   3.9188e-06
     0.13061   7.4592e-06   6.7502e-06
     0.26122     7.65e-06   7.4045e-06
     0.39184   7.6678e-06   7.5066e-06
     0.52245   7.6844e-06   7.5198e-06
     0.65306   7.7264e-06   7.5592e-06
     0.78367   7.7085e-06   7.5296e-06
     0.91429   7.7464e-06   7.5665e-06
      1.0449   7.7272e-06    7.554e-06
      1.1755    7.742e-06   7.5338e-06
      1.3061   7.8008e-06   7.5679e-06
      1.4367    7.818e-06   7.5445e-06
      1.5673   7.9196e-06   7.6059e-06
       1.698   7.9475e-06   7.5626e-06
      1.8286   8.0043e-06    7.563e-06
      1.9592   8.0225e-06   7.5972e-06
      2.0898   7.9175e-06   7.5586e-06
      2.2204   7.8874e-06   7.6006e-06
       2.351    7.799e-06   7.5689e-06
      2.4816   7.7558e-06   7.5776e-06
      2.6122   7.7455e-06   7.6061e-06
      2.7429   7.6898e-06   7.5781e-06
      2.8735   7.7083e-06   7.6304e-06
      3.0041   7.6502e-06   7.6149e-06
      3.1347   7.6707e-06   7.6344e-06
      3.1347  -4.2892e-06   -4.297e-06
      3.0041  -6.5122e-06  -6.4899e-06
      2.8735  -7.1614e-06  -7.1646e-06
      2.7429  -7.3222e-06  -7.3238e-06
      2.6122  -7.4078e-06   -7.402e-06
      2.4816   -7.426e-06  -7.4173e-06
       2.351  -7.3985e-06  -7.4106e-06
      2.2204  -7.4567e-06  -7.4599e-06
      2.0898  -7.4256e-06  -7.4314e-06
      1.9592  -7.4513e-06  -7.4563e-06
      1.8286  -7.4473e-06  -7.4504e-06
       1.698  -7.4217e-06  -7.4362e-06
      1.5673  -7.4915e-06  -7.4992e-06
      1.4367  -7.4378e-06  -7.4393e-06
      1.3061  -7.4617e-06  -7.4608e-06
      1.1755  -7.4613e-06  -7.4626e-06
      1.0449  -7.4585e-06  -7.4576e-06
     0.91429  -7.5139e-06  -7.5067e-06
     0.78367   -7.466e-06  -7.4674e-06
     0.65306  -7.4942e-06   -7.488e-06
     0.52245  -7.4788e-06  -7.4876e-06
     0.39184  -7.5045e-06  -7.4867e-06
     0.26122  -7.5259e-06  -7.5298e-06
     0.13061  -7.5069e-06  -7.4955e-06
           0  -7.5457e-06  -7.5324e-06
    -0.13061  -7.5244e-06  -4.3263e-06
    -0.26122  -7.5469e-06  -6.5641e-06
    -0.39184   -7.603e-06  -7.1912e-06
    -0.52245  -7.6321e-06  -7.3597e-06
    -0.65306  -7.7431e-06  -7.4513e-06
    -0.78367  -7.7795e-06  -7.4336e-06
    -0.91429   -7.855e-06  -7.4626e-06
     -1.0449  -7.8856e-06  -7.4579e-06
     -1.1755  -7.8342e-06  -7.4429e-06
     -1.3061  -7.8223e-06  -7.4735e-06
     -1.4367  -7.7552e-06  -7.4597e-06
     -1.5673  -7.7615e-06  -7.4738e-06
      -1.698  -7.7417e-06  -7.4856e-06
     -1.8286  -7.7051e-06  -7.4663e-06
     -1.9592  -7.7147e-06  -7.5014e-06
     -2.0898  -7.6658e-06  -7.4885e-06
     -2.2204  -7.6771e-06  -7.4886e-06
      -2.351  -7.6674e-06   -7.494e-06
     -2.4816  -7.6526e-06  -7.4802e-06
     -2.6122  -7.6694e-06  -7.5033e-06
     -2.7429   -7.631e-06  -7.5005e-06
     -2.8735  -7.6022e-06  -7.4903e-06
     -3.0041  -7.5697e-06   -7.496e-06
     -3.1347  -7.5434e-06  -7.4915e-06
     -3.1347   3.8487e-06   3.8509e-06
     -3.0041   6.7345e-06   6.7455e-06
     -2.8735   7.3932e-06   7.4042e-06
     -2.7429   7.4784e-06   7.4846e-06
     -2.6122   7.5383e-06   7.5439e-06
     -2.4816   7.5176e-06   7.5182e-06
      -2.351   7.5245e-06   7.5288e-06
     -2.2204   7.5478e-06   7.5526e-06
     -2.0898   7.5233e-06   7.5257e-06
     -1.9592   7.5632e-06   7.5654e-06
     -1.8286   7.5253e-06   7.5302e-06
      -1.698   7.5411e-06   7.5413e-06
     -1.5673   7.5528e-06   7.5574e-06
     -1.4367   7.5377e-06   7.5364e-06
     -1.3061   7.5657e-06   7.5795e-06
     -1.1755   7.5387e-06   7.5389e-06
     -1.0449   7.5563e-06    7.564e-06
    -0.91429   7.5852e-06   7.5769e-06
    -0.78367   7.5573e-06   7.5475e-06
    -0.65306   7.5992e-06   7.6113e-06
    -0.52245   7.5658e-06   7.5596e-06
    -0.39184   7.5887e-06   7.5965e-06
    -0.26122   7.5995e-06   7.5843e-06
    -0.13061   7.5958e-06   7.5896e-06
           0   6.7808e-06    3.906e-06
     0.13061   7.4729e-06   6.7552e-06
     0.26122   7.6475e-06    7.404e-06
     0.39184   7.6748e-06   7.5029e-06
     0.52245   7.6944e-06   7.5313e-06
     0.65306   7.7333e-06   7.5508e-06
     0.78367    7.719e-06   7.5347e-06
     0.91429   7.7457e-06   7.5624e-06
      1.0449   7.7387e-06   7.5526e-06
      1.1755   7.7514e-06   7.5441e-06
      1.3061   7.8072e-06   7.5618e-06
      1.4367   7.8372e-06   7.5603e-06
      1.5673   7.9091e-06   7.5903e-06
       1.698   7.9578e-06   7.5685e-06
      1.8286   8.0132e-06   7.5643e-06
      1.9592   8.0232e-06   7.5943e-06
      2.0898   7.9266e-06   7.5678e-06
      2.2204   7.8731e-06   7.5922e-06
       2.351    7.798e-06   7.5813e-06
      2.4816   7.7462e-06   7.5825e-06
      2.6122   7.7508e-06     7.62e-06
      2.7429   7.7012e-06    7.592e-06
      2.8735   7.7005e-06   7.6217e-06
      3.0041   7.6693e-06   7.6035e-06
      3.1347   7.6758e-06   7.6212e-06
      3.1347  -4.2682e-06  -4.2836e-06
      3.0041  -6.4984e-06  -6.4999e-06
      2.8735  -7.1584e-06  -7.1619e-06
      2.7429  -7.3074e-06  -7.3179e-06
      2.6122  -7.3899e-06  -7.4153e-06
      2.4816  -7.4041e-06  -7.4181e-06
       2.351  -7.4113e-06    -7.41e-06
      2.2204  -7.4368e-06    -7.45e-06
      2.0898   -7.425e-06  -7.4236e-06
      1.9592  -7.4424e-06  -7.4529e-06
      1.8286  -7.4345e-06  -7.4381e-06
       1.698  -7.4372e-06  -7.4341e-06
      1.5673  -7.4802e-06  -7.4844e-06
      1.4367  -7.4426e-06  -7.4389e-06
      1.3061  -7.4537e-06  -7.4588e-06
      1.1755  -7.4452e-06    -7.45e-06
      1.0449  -7.4645e-06  -7.4634e-06
     0.91429  -7.4958e-06  -7.5007e-06
     0.78367  -7.4725e-06  -7.4727e-06
     0.65306  -7.4926e-06  -7.4907e-06
     0.52245  -7.4849e-06  -7.4831e-06
     0.39184   -7.501e-06   -7.491e-06
     0.26122  -7.5225e-06  -7.5191e-06
     0.13061  -7.5135e-06  -7.5007e-06
           0  -7.5392e-06  -7.5283e-06
    -0.13061   -7.523e-06  -4.3353e-06
    -0.26122  -7.5428e-06  -6.5612e-06
    -0.39184  -7.5943e-06  -7.1873e-06
    -0.52245  -7.6324e-06  -7.3598e-06
    -0.65306  -7.7362e-06  -7.4461e-06
    -0.78367  -7.7907e-06  -7.4346e-06
    -0.91429  -7.8503e-06  -7.4475e-06
     -1.0449  -7.8989e-06   -7.468e-06
     -1.1755  -7.8419e-06  -7.4416e-06
     -1.3061  -7.8245e-06  -7.4758e-06
     -1.4367  -7.7675e-06  -7.4624e-06
     -1.5673  -7.7592e-06  -7.4627e-06
      -1.698  -7.7531e-06  -7.4745e-06
     -1.8286  -7.7022e-06  -7.4599e-06
     -1.9592  -7.7215e-06  -7.5101e-06
     -2.0898  -7.6819e-06  -7.4892e-06
     -2.2204  -7.6827e-06  -7.4872e-06
      -2.351  -7.6851e-06   -7.502e-06
     -2.4816  -7.6616e-06  -7.4643e-06
     -2.6122  -7.6829e-06  -7.5127e-06
     -2.7429   -7.626e-06  -7.4895e-06
     -2.8735  -7.5901e-06  -7.4907e-06
     -3.0041  -7.5725e-06  -7.5014e-06
     -3.1347  -7.5365e-06  -7.4846e-06
     -3.1347   3.8339e-06   3.8476e-06
     -3.0041   6.7311e-06   6.7458e-06
     -2.8735   7.3982e-06   7.4014e-06
     -2.7429   7.4766e-06    7.485e-06
     -2.6122   7.5499e-06    7.557e-06
     -2.4816   7.5093e-06   7.5093e-06
      -2.351   7.5278e-06   7.5322e-06
     -2.2204   7.5457e-06   7.5424e-06
     -2.0898   7.5212e-06   7.5293e-06
     -1.9592   7.5694e-06   7.5659e-06
     -1.8286   7.5194e-06   7.5255e-06
      -1.698    7.549e-06   7.5562e-06
     -1.5673   7.5445e-06   7.5419e-06
     -1.4367   7.5365e-06   7.5466e-06
     -1.3061   7.5704e-06   7.5622e-06
     -1.1755   7.5405e-06    7.538e-06
     -1.0449   7.5707e-06   7.5657e-06
    -0.91429   7.5704e-06   7.5748e-06
    -0.78367    7.564e-06   7.5599e-06
    -0.65306   7.5916e-06   7.5951e-06
    -0.52245   7.5647e-06   7.5654e-06
    -0.39184   7.5921e-06   7.5885e-06
    -0.26122   7.5896e-06   7.5899e-06
    -0.13061   7.6011e-06   7.5871e-06
           0   6.7803e-06    3.907e-06
     0.13061   7.4704e-06   6.7601e-06
     0.26122   7.6368e-06   7.3998e-06
     0.39184   7.6951e-06    7.513e-06
     0.52245   7.6953e-06   7.5135e-06
     0.65306   7.7473e-06   7.5515e-06
     0.78367   7.7266e-06   7.5326e-06
     0.91429   7.7569e-06   7.5658e-06
      1.0449   7.7561e-06   7.5536e-06
      1.1755   7.7456e-06   7.5388e-06
      1.3061    7.823e-06   7.5656e-06
      1.4367   7.8329e-06   7.5503e-06
      1.5673    7.926e-06    7.594e-06
       1.698   7.9671e-06   7.5741e-06
      1.8286    8.014e-06   7.5658e-06
      1.9592   8.0296e-06   7.5906e-06
      2.0898   7.9137e-06   7.5576e-06
      2.2204   7.8764e-06   7.5907e-06
       2.351    7.793e-06   7.5724e-06
      2.4816   7.7478e-06   7.5637e-06
      2.6122   7.7541e-06   7.6182e-06
      2.7429   7.6848e-06   7.5698e-06
      2.8735    7.706e-06   7.6248e-06
      3.0041   7.6497e-06   7.5916e-06
      3.1347   7.6684e-06   7.5994e-06
      3.1347   -4.268e-06  -4.2946e-06
      3.0041   -6.509e-06   -6.522e-06
      2.8735  -7.1571e-06  -7.1666e-06
      2.7429  -7.3216e-06  -7.3346e-06
      2.6122  -7.3922e-06  -7.4097e-06
      2.4816  -7.4133e-06   -7.419e-06
       2.351   -7.412e-06  -7.4198e-06
      2.2204  -7.4397e-06  -7.4485e-06
      2.0898  -7.4232e-06  -7.4374e-06
      1.9592  -7.4424e-06  -7.4499e-06
      1.8286  -7.4495e-06   -7.455e-06
       1.698  -7.4338e-06  -7.4391e-06
      1.5673  -7.4812e-06  -7.4887e-06
      1.4367  -7.4481e-06  -7.4432e-06
      1.3061  -7.4546e-06  -7.4552e-06
      1.1755  -7.4634e-06  -7.4658e-06
      1.0449  -7.4633e-06  -7.4574e-06
     0.91429  -7.5078e-06  -7.5045e-06
     0.78367  -7.4594e-06   -7.461e-06
     0.65306  -7.4832e-06  -7.4904e-06
     0.52245  -7.4871e-06   -7.486e-06
     0.39184  -7.4824e-06  -7.4861e-06
     0.26122  -7.5367e-06  -7.5215e-06
     0.13061   -7.501e-06  -7.4894e-06
           0  -7.5376e-06  -7.5253e-06
    -0.13061  -7.5136e-06  -4.3409e-06
    -0.26122  -7.5328e-06  -6.5478e-06
    -0.39184   -7.602e-06  -7.1908e-06
    -0.52245  -7.6332e-06  -7.3436e-06
    -0.65306  -7.7283e-06  -7.4535e-06
    -0.78367  -7.7816e-06   -7.436e-06
    -0.91429  -7.8444e-06  -7.4473e-06
     -1.0449  -7.9042e-06  -7.4705e-06
     -1.1755   -7.842e-06  -7.4377e-06
     -1.3061  -7.8325e-06  -7.4799e-06
     -1.4367  -7.7731e-06  -7.4513e-06
     -1.5673  -7.7505e-06  -7.4676e-06
      -1.698  -7.7623e-06  -7.4785e-06
     -1.8286  -7.7065e-06  -7.4552e-06
     -1.9592  -7.7325e-06  -7.5124e-06
     -2.0898  -7.6817e-06  -7.4725e-06
     -2.2204  -7.6905e-06  -7.4922e-06
      -2.351  -7.6941e-06  -7.4936e-06
     -2.4816   -7.658e-06  -7.4771e-06
     -2.6122  -7.6918e-06  -7.5048e-06
     -2.7429  -7.6281e-06  -7.4853e-06
     -2.8735  -7.6065e-06  -7.4969e-06
     -3.0041  -7.5606e-06  -7.4938e-06
     -3.1347  -7.5332e-06  -7.4914e-06
     -3.1347   3.8351e-06   3.8548e-06
     -3.0041    6.737e-06   6.7428e-06
     -2.8735   7.3891e-06   7.3914e-06
     -2.7429   7.4869e-06   7.4857e-06
     -2.6122   7.5328e-06   7.5455e-06
     -2.4816   7.5169e-06   7.5183e-06
      -2.351   7.5183e-06   7.5259e-06
     -2.2204   7.5442e-06   7.5483e-06
     -2.0898   7.5329e-06   7.5324e-06
     -1.9592   7.5599e-06   7.5666e-06
     -1.8286    7.527e-06   7.5297e-06
      -1.698   7.5379e-06   7.5437e-06
     -1.5673   7.5506e-06    7.548e-06
     -1.4367   7.5383e-06   7.5418e-06
     -1.3061   7.5704e-06   7.5679e-06
     -1.1755   7.5359e-06   7.5414e-06
     -1.0449    7.567e-06   7.5607e-06
    -0.91429   7.5718e-06   7.5799e-06
    -0.78367   7.5576e-06   7.5573e-06
    -0.65306   7.5912e-06   7.5905e-06
    -0.52245   7.5644e-06   7.5703e-06
    -0.39184   7.5912e-06    7.584e-06
    -0.26122   7.5918e-06   7.6006e-06
    -0.13061   7.5966e-06   7.5832e-06
           0   6.7861e-06   3.9124e-06
     0.13061   7.4637e-06   6.7565e-06
     0.26122   7.6443e-06   7.4002e-06
     0.39184    7.689e-06   7.5099e-06
