  Measurement Number     Measurement type
6.6409e-11 2.7595e-12 -5.1113e-11 -3.1746e-12
6.6412e-11  2.661e-12 -5.1188e-11 -3.0821e-12
6.6236e-11  2.627e-12 -5.1022e-11 -3.0592e-12
6.6455e-11 2.7841e-12 -5.1154e-11 -3.0414e-12
6.6406e-11 2.6869e-12 -5.1241e-11 -3.1601e-12
6.6291e-11 2.8172e-12 -5.1188e-11 -3.221e-12
6.6352e-11 2.6857e-12 -5.1118e-11 -3.062e-12
6.6406e-11 2.6176e-12 -5.1087e-11 -3.2051e-12
6.6362e-11 2.7757e-12 -5.1101e-11 -3.1516e-12
6.6329e-11 2.8042e-12 -5.1101e-11 -3.1564e-12
6.6409e-11   2.81e-12 -5.1211e-11  -3.12e-12
6.6284e-11 2.8955e-12 -5.106e-11 -3.0462e-12
6.6406e-11 2.5962e-12 -5.1237e-11 -3.0612e-12
 6.636e-11 2.8204e-12 -5.1111e-11 -3.0829e-12
6.6299e-11 2.8268e-12 -5.1172e-11 -3.1571e-12
6.6202e-11  2.712e-12 -5.1222e-11 -2.9558e-12
 6.652e-11 2.8461e-12 -5.117e-11 -3.0726e-12
6.6374e-11 2.7262e-12 -5.1175e-11 -3.0924e-12
 6.638e-11 2.8139e-12 -5.1174e-11 -3.1096e-12
6.6308e-11  2.716e-12 -5.1074e-11 -3.1266e-12
6.6231e-11  2.779e-12 -5.1286e-11 -3.0386e-12
 6.632e-11 2.6517e-12 -5.1143e-11 -3.1338e-12
6.6335e-11 2.7487e-12 -5.1128e-11 -3.0871e-12
6.6313e-11 2.8285e-12 -5.1198e-11 -3.0813e-12
6.6293e-11  2.814e-12 -5.1049e-11 -3.0701e-12
6.6365e-11 2.7332e-12 -5.1263e-11 -3.0641e-12
6.6261e-11 2.6216e-12 -5.1203e-11 -3.063e-12
6.6278e-11 2.7564e-12 -5.1313e-11 -3.0861e-12
6.6388e-11 2.6523e-12 -5.1251e-11 -3.0184e-12
6.6235e-11 2.7863e-12 -5.1156e-11 -3.0163e-12
6.6344e-11 2.7369e-12 -5.1136e-11 -3.017e-12
6.6319e-11 2.7243e-12 -5.1121e-11 -3.0895e-12
6.6407e-11 2.6889e-12  -5.13e-11  -2.94e-12
6.6354e-11 2.7481e-12 -5.1157e-11 -2.9608e-12
 6.628e-11 2.6734e-12 -5.1231e-11 -3.0327e-12
6.6303e-11 2.8114e-12 -5.1226e-11 -2.9771e-12
6.6305e-11 2.7193e-12 -5.117e-11 -3.0395e-12
6.6297e-11 2.7633e-12 -5.1308e-11 -3.0634e-12
6.6421e-11 2.7522e-12 -5.1139e-11 -3.0996e-12
6.6305e-11 2.5858e-12 -5.1117e-11 -3.0266e-12
6.6364e-11 2.7119e-12   -5.1e-11 -3.0958e-12
6.6356e-11 2.7479e-12 -5.1258e-11 -3.1831e-12
6.6378e-11 2.7979e-12 -5.1124e-11 -3.1219e-12
6.6328e-11 2.6512e-12 -5.1139e-11 -3.0783e-12
6.6315e-11  2.763e-12 -5.1168e-11 -3.0123e-12
6.6373e-11 2.8467e-12 -5.1314e-11 -2.9811e-12
6.6442e-11  2.815e-12 -5.1152e-11 -3.1572e-12
6.6235e-11 2.7552e-12 -5.1216e-11 -3.0393e-12
6.6282e-11 2.6826e-12 -5.1106e-11 -3.0458e-12
6.6439e-11 2.6745e-12 -5.1067e-11 -3.1196e-12
6.6416e-11 2.6849e-12 -5.1252e-11 -3.173e-12
6.6299e-11 2.6951e-12 -5.1406e-11 -3.0417e-12
6.6334e-11 2.6972e-12 -5.1143e-11 -2.9957e-12
6.6306e-11 2.7398e-12 -5.121e-11 -3.1435e-12
6.6251e-11 2.7979e-12 -5.1053e-11 -3.1066e-12
6.6275e-11 2.5715e-12 -5.1259e-11 -3.0065e-12
6.6267e-11 2.7462e-12 -5.1314e-11 -3.0161e-12
6.6466e-11 2.7854e-12 -5.1127e-11 -2.9736e-12
6.6304e-11 2.7255e-12 -5.1115e-11 -3.1124e-12
6.6355e-11 2.7756e-12 -5.1169e-11 -3.1804e-12
6.6348e-11 2.6735e-12 -5.1313e-11 -2.9636e-12
6.6231e-11 2.9042e-12 -5.1249e-11 -2.9779e-12
6.6349e-11 2.6046e-12 -5.1225e-11 -2.9312e-12
6.6316e-11 2.6875e-12 -5.1238e-11 -3.1947e-12
6.6244e-11  2.781e-12 -5.1125e-11 -3.2166e-12
6.6402e-11  2.967e-12 -5.1163e-11 -2.9662e-12
 6.625e-11 2.7224e-12 -5.1168e-11 -3.1026e-12
6.6317e-11  2.839e-12 -5.1222e-11 -2.9894e-12
6.6298e-11 2.6322e-12 -5.1174e-11 -3.2133e-12
6.6381e-11 2.7919e-12 -5.1184e-11 -3.0895e-12
6.6257e-11 2.7422e-12 -5.1226e-11 -3.062e-12
6.6306e-11 2.7023e-12 -5.1202e-11 -3.088e-12
6.6275e-11 2.6218e-12 -5.1242e-11 -3.3438e-12
6.6139e-11 2.7311e-12 -5.1158e-11 -3.2017e-12
6.6265e-11 2.7529e-12 -5.1224e-11 -3.0558e-12
6.6344e-11 2.8095e-12 -5.1317e-11 -3.0351e-12
6.6323e-11 2.6155e-12 -5.1242e-11 -3.1128e-12
6.6331e-11 2.7538e-12 -5.1199e-11 -3.1332e-12
6.6372e-11 2.7257e-12 -5.122e-11 -3.1119e-12
6.6252e-11  2.683e-12 -5.1168e-11 -3.1407e-12
6.6381e-11 2.6587e-12 -5.1077e-11 -3.157e-12
6.6201e-11 2.6998e-12 -5.1152e-11 -3.0401e-12
6.6297e-11 2.7472e-12 -5.1287e-11 -3.0189e-12
6.6451e-11  2.696e-12 -5.1412e-11 -3.1114e-12
6.6278e-11  2.744e-12 -5.1213e-11 -3.2525e-12
6.6329e-11 2.6543e-12 -5.1231e-11 -3.0647e-12
6.6332e-11 2.7924e-12 -5.1101e-11 -3.1367e-12
6.6288e-11 2.7479e-12 -5.1003e-11 -3.0656e-12
6.6426e-11 2.6357e-12 -5.1127e-11 -3.1429e-12
6.6389e-11 2.6767e-12  -5.12e-11 -3.0268e-12
6.6364e-11 2.7963e-12 -5.1239e-11 -3.0574e-12
6.6478e-11 2.7463e-12 -5.1272e-11 -3.049e-12
 6.619e-11 2.8042e-12 -5.1142e-11 -2.9993e-12
6.6333e-11 2.7223e-12 -5.1156e-11 -3.1473e-12
6.6346e-11 2.6825e-12 -5.1117e-11 -3.1512e-12
6.6262e-11 2.6496e-12 -5.124e-11 -3.0103e-12
6.6388e-11 2.7872e-12 -5.1224e-11 -3.1327e-12
6.6354e-11   2.73e-12 -5.1127e-11 -3.2322e-12
6.6335e-11 2.6713e-12 -5.107e-11 -3.0107e-12
 6.639e-11 2.7466e-12 -5.1146e-11 -3.0613e-12
6.6282e-11 2.5519e-12 -5.1301e-11 -3.0183e-12
6.6295e-11  2.745e-12 -5.1107e-11 -3.1795e-12
 6.631e-11  2.735e-12 -5.1176e-11 -3.066e-12
6.6292e-11 2.7555e-12 -5.1117e-11 -3.1405e-12
6.6235e-11 2.8282e-12 -5.1233e-11 -3.1059e-12
6.6341e-11 2.7191e-12 -5.1337e-11 -3.0892e-12
6.6386e-11 2.6845e-12 -5.1187e-11 -2.9997e-12
 6.634e-11 2.7537e-12 -5.1213e-11 -3.0096e-12
 6.633e-11 2.6242e-12 -5.1107e-11 -3.1165e-12
6.6392e-11 2.7164e-12 -5.1238e-11 -3.1179e-12
 6.633e-11 2.6212e-12 -5.1169e-11 -3.1132e-12
  6.64e-11   2.72e-12 -5.1177e-11 -3.0237e-12
 6.619e-11 2.6153e-12 -5.1289e-11 -3.1105e-12
6.6359e-11 2.6392e-12 -5.1097e-11 -3.1256e-12
6.6303e-11 2.6901e-12 -5.1352e-11 -2.9469e-12
6.6333e-11  2.758e-12 -5.1089e-11 -3.0163e-12
6.6287e-11 2.5606e-12 -5.1208e-11 -3.1853e-12
6.6196e-11 2.7148e-12 -5.1205e-11 -3.1148e-12
6.6392e-11 2.7269e-12 -5.1113e-11 -3.0959e-12
6.6216e-11 2.9137e-12 -5.1168e-11 -3.0451e-12
6.6244e-11 2.6627e-12 -5.125e-11 -3.1625e-12
6.6401e-11 2.7707e-12  -5.13e-11 -3.092e-12
6.6355e-11 2.6062e-12 -5.1249e-11 -3.1173e-12
6.6303e-11 2.7211e-12 -5.127e-11 -3.1414e-12
6.6385e-11 2.8408e-12 -5.1064e-11 -3.1388e-12
6.6242e-11 2.8234e-12 -5.1134e-11 -3.159e-12
6.6237e-11 2.6467e-12 -5.1262e-11 -3.0884e-12
6.6403e-11 2.6775e-12 -5.1146e-11 -3.1704e-12
6.6305e-11 2.6326e-12 -5.1269e-11 -3.0407e-12
 6.645e-11 2.7709e-12 -5.1213e-11 -2.9562e-12
6.6296e-11 2.8022e-12 -5.1325e-11 -3.0809e-12
6.6312e-11 2.8146e-12 -5.1151e-11 -3.0892e-12
6.6377e-11 2.6951e-12 -5.1173e-11 -3.0393e-12
6.6306e-11 2.7638e-12 -5.1289e-11 -3.0752e-12
6.6286e-11 2.5702e-12 -5.1211e-11 -3.1711e-12
6.6319e-11 2.6019e-12 -5.1207e-11 -2.9729e-12
6.6273e-11 2.8747e-12 -5.113e-11 -3.3359e-12
 6.641e-11 2.7689e-12 -5.1151e-11 -3.0252e-12
6.6301e-11 2.7603e-12 -5.1203e-11 -2.9956e-12
 6.632e-11 2.6607e-12 -5.1294e-11 -3.1365e-12
6.6321e-11  2.791e-12 -5.1175e-11 -2.9913e-12
6.6282e-11 2.7555e-12 -5.1366e-11 -3.0688e-12
6.6268e-11 2.7197e-12 -5.1156e-11 -3.0455e-12
6.6236e-11  2.775e-12 -5.1242e-11 -3.1266e-12
 6.634e-11 2.8004e-12 -5.1349e-11 -3.0638e-12
6.6308e-11 2.7478e-12 -5.1007e-11 -3.1136e-12
6.6364e-11 2.9122e-12 -5.1179e-11 -3.1145e-12
6.6218e-11 2.6668e-12 -5.1138e-11 -3.1265e-12
6.6404e-11 2.7417e-12 -5.1213e-11 -3.0563e-12
6.6391e-11 2.7113e-12 -5.1239e-11 -3.1297e-12
6.6291e-11 2.7158e-12 -5.098e-11 -3.2359e-12
6.6365e-11 2.6051e-12 -5.1138e-11 -3.1158e-12
6.6335e-11 2.9458e-12 -5.1117e-11 -3.0699e-12
6.6252e-11 2.6171e-12 -5.1142e-11 -3.1389e-12
6.6418e-11   2.63e-12 -5.1175e-11 -3.2758e-12
6.6353e-11  2.605e-12 -5.114e-11 -3.0663e-12
6.6416e-11 2.8469e-12 -5.1291e-11 -3.0925e-12
6.6454e-11 2.8317e-12 -5.1204e-11 -3.078e-12
6.6479e-11 2.6567e-12 -5.1349e-11 -3.1791e-12
6.6423e-11  2.824e-12 -5.1216e-11 -3.0476e-12
6.6376e-11 2.5786e-12 -5.1162e-11 -3.0843e-12
6.6275e-11 2.6451e-12 -5.1244e-11 -3.0639e-12
6.6367e-11 2.6335e-12 -5.1186e-11 -3.1282e-12
6.6214e-11 2.6193e-12 -5.1204e-11 -3.0551e-12
6.6393e-11 2.6912e-12 -5.1259e-11 -3.0363e-12
6.6406e-11 2.7392e-12  -5.11e-11 -3.0627e-12
6.6369e-11   2.78e-12 -5.1317e-11 -3.0897e-12
6.6449e-11  2.806e-12 -5.1251e-11 -3.0453e-12
6.6406e-11 2.5918e-12 -5.1236e-11 -3.075e-12
6.6411e-11 2.8157e-12 -5.1235e-11 -3.0619e-12
6.6214e-11 2.7738e-12 -5.1141e-11 -2.9968e-12
6.6314e-11 2.6217e-12 -5.1211e-11 -3.1906e-12
 6.646e-11 2.6058e-12 -5.1183e-11 -3.1505e-12
6.6373e-11 2.7159e-12 -5.1211e-11 -3.1011e-12
 6.647e-11 2.6659e-12 -5.1082e-11 -3.134e-12
6.6292e-11 2.8748e-12 -5.1133e-11 -3.1484e-12
6.6355e-11 2.6319e-12 -5.1171e-11 -3.127e-12
6.6371e-11 2.7272e-12 -5.1188e-11 -3.1259e-12
6.6251e-11   2.69e-12 -5.1075e-11 -3.1077e-12
6.6263e-11 2.7695e-12 -5.1186e-11 -3.0784e-12
 6.635e-11 2.6626e-12 -5.1137e-11 -3.1908e-12
6.6306e-11 2.6813e-12 -5.1048e-11 -3.1187e-12
6.6363e-11 2.7462e-12 -5.1204e-11 -3.0428e-12
6.6263e-11 2.6822e-12 -5.1126e-11 -3.0687e-12
6.6322e-11 2.7073e-12 -5.1314e-11 -3.0244e-12
6.6399e-11 2.7008e-12 -5.1033e-11 -2.9704e-12
6.6345e-11 2.7694e-12 -5.1174e-11 -3.1179e-12
6.6276e-11 2.7151e-12 -5.1078e-11 -3.0674e-12
 6.642e-11 2.7277e-12 -5.1213e-11 -3.0198e-12
6.6369e-11 2.7767e-12 -5.1123e-11 -2.9968e-12
6.6387e-11  2.677e-12 -5.1158e-11 -3.1248e-12
6.6318e-11 2.7408e-12 -5.109e-11 -3.0268e-12
6.6301e-11  2.784e-12 -5.1186e-11 -3.0923e-12
6.6336e-11 2.6214e-12 -5.116e-11 -3.0732e-12
6.6276e-11 2.6921e-12 -5.1248e-11 -3.0207e-12
6.6274e-11 2.6986e-12 -5.1234e-11 -3.0508e-12
6.6306e-11 2.7058e-12 -5.1124e-11 -3.1633e-12
6.6278e-11 2.8328e-12 -5.1183e-11 -3.0798e-12
6.6353e-11 2.7586e-12 -5.124e-11 -3.0747e-12
6.6314e-11 2.8523e-12 -5.1155e-11 -3.1402e-12
6.6217e-11 2.9355e-12 -5.1239e-11 -3.1789e-12
6.6274e-11 2.7048e-12 -5.1101e-11 -2.9861e-12
6.6349e-11 2.7659e-12 -5.1161e-11 -3.0369e-12
6.6347e-11 2.6563e-12 -5.1201e-11 -3.0919e-12
6.6314e-11 2.5955e-12 -5.1229e-11 -3.2003e-12
6.6373e-11 2.7422e-12 -5.1249e-11 -3.0535e-12
6.6469e-11 2.7443e-12 -5.1161e-11 -3.0868e-12
6.6457e-11 2.7336e-12 -5.1091e-11 -3.0884e-12
6.6339e-11 2.7557e-12 -5.1222e-11 -3.0385e-12
6.6239e-11 2.7513e-12 -5.1263e-11 -3.1409e-12
6.6379e-11 2.7164e-12 -5.1181e-11 -2.917e-12
6.6381e-11 2.8298e-12 -5.1301e-11 -2.995e-12
6.6496e-11 2.6962e-12 -5.1167e-11 -3.0948e-12
 6.623e-11 2.6526e-12 -5.1151e-11 -2.8933e-12
6.6194e-11 2.7593e-12 -5.1102e-11 -3.0396e-12
6.6371e-11 2.7647e-12 -5.1141e-11 -2.9544e-12
6.6321e-11 2.6283e-12 -5.1318e-11 -2.9662e-12
6.6293e-11 2.6743e-12 -5.1238e-11 -3.1344e-12
6.6408e-11 2.6923e-12 -5.1302e-11 -3.0178e-12
6.6429e-11 2.7799e-12 -5.1251e-11 -3.0326e-12
6.6257e-11 2.7304e-12 -5.1106e-11 -3.1109e-12
6.6185e-11 2.7831e-12 -5.1234e-11 -3.0957e-12
6.6358e-11 2.7187e-12 -5.1201e-11 -2.9484e-12
 6.639e-11 2.6625e-12 -5.1275e-11 -2.9891e-12
6.6293e-11 2.7659e-12 -5.1204e-11 -3.0286e-12
6.6253e-11 2.6844e-12 -5.1293e-11 -3.0403e-12
6.6367e-11 2.6917e-12 -5.1061e-11 -3.0766e-12
6.6435e-11 2.6622e-12 -5.1086e-11 -3.0578e-12
6.6331e-11 2.6509e-12 -5.1175e-11 -3.1316e-12
6.6285e-11 2.7903e-12 -5.122e-11 -2.9783e-12
6.6295e-11 2.8136e-12 -5.1169e-11 -3.1423e-12
6.6419e-11 2.8648e-12 -5.113e-11 -3.0437e-12
6.6275e-11 2.7867e-12 -5.1079e-11 -3.1203e-12
6.6223e-11 2.7716e-12 -5.1178e-11 -3.0663e-12
6.6308e-11  2.566e-12 -5.1015e-11 -3.0855e-12
6.6363e-11  2.785e-12 -5.1185e-11 -3.008e-12
6.6334e-11 2.6867e-12 -5.1294e-11 -3.1489e-12
6.6349e-11 2.7759e-12 -5.1025e-11 -3.1565e-12
6.6308e-11 2.6684e-12 -5.1156e-11 -3.1826e-12
6.6342e-11 2.6885e-12 -5.1113e-11 -2.9931e-12
6.6303e-11 2.7029e-12 -5.1153e-11 -3.1272e-12
6.6401e-11  2.651e-12 -5.1354e-11 -3.0723e-12
6.6296e-11 2.7775e-12 -5.1323e-11 -3.2251e-12
6.6294e-11 2.6944e-12 -5.1158e-11 -2.9951e-12
6.6288e-11 2.7259e-12 -5.1165e-11 -3.0891e-12
6.6355e-11 2.7563e-12 -5.1133e-11 -3.1428e-12
6.6392e-11 2.7229e-12 -5.1206e-11 -3.0769e-12
6.6337e-11 2.7492e-12 -5.1248e-11 -2.9757e-12
6.6342e-11 2.7893e-12 -5.1072e-11 -3.0368e-12
6.6434e-11 2.7488e-12 -5.1238e-11 -3.137e-12
6.6146e-11 2.6817e-12 -5.1203e-11 -3.1466e-12
 6.619e-11 2.5029e-12 -5.1148e-11 -3.0491e-12
6.6334e-11  2.785e-12 -5.1186e-11 -3.0298e-12
6.6313e-11 2.7035e-12 -5.1059e-11 -3.0703e-12
6.6302e-11  2.811e-12 -5.1112e-11 -3.1126e-12
6.6336e-11 2.7462e-12 -5.1297e-11 -3.1582e-12
6.6352e-11   2.69e-12 -5.1119e-11 -3.092e-12
6.6324e-11 2.8334e-12 -5.1003e-11 -3.0936e-12
6.6268e-11 2.6078e-12 -5.1157e-11 -3.1931e-12
6.6211e-11 2.5779e-12 -5.1124e-11 -3.1107e-12
6.6284e-11 2.7695e-12 -5.1103e-11 -3.0947e-12
6.6324e-11 2.6398e-12 -5.1167e-11 -3.0102e-12
 6.634e-11 2.7415e-12 -5.1172e-11 -3.0929e-12
6.6411e-11 2.5897e-12 -5.1178e-11 -3.188e-12
6.6152e-11 2.8088e-12 -5.1263e-11 -2.9369e-12
6.6444e-11 2.6076e-12 -5.1187e-11 -3.0727e-12
6.6339e-11 2.7187e-12 -5.1084e-11 -3.1341e-12
6.6417e-11 2.7599e-12 -5.1269e-11 -3.1033e-12
6.6343e-11 2.8306e-12 -5.1209e-11 -3.1072e-12
6.6387e-11 2.7773e-12 -5.1373e-11 -3.0552e-12
6.6259e-11 2.8137e-12 -5.118e-11 -3.1344e-12
6.6217e-11  2.606e-12 -5.1181e-11 -3.1035e-12
6.6456e-11 2.7141e-12 -5.1261e-11 -3.0964e-12
6.6421e-11 2.8364e-12 -5.1095e-11 -2.9989e-12
6.6383e-11 2.7037e-12 -5.1276e-11 -3.1378e-12
6.6391e-11 2.7139e-12 -5.1271e-11 -3.0717e-12
6.6302e-11 2.5027e-12 -5.1093e-11 -3.0079e-12
 6.633e-11 2.7693e-12 -5.1129e-11 -3.0517e-12
6.6177e-11 2.6223e-12 -5.1085e-11 -3.0507e-12
6.6321e-11 2.7155e-12 -5.1273e-11 -2.9943e-12
6.6312e-11 2.6782e-12 -5.1216e-11 -3.1319e-12
6.6532e-11 2.7773e-12 -5.1214e-11 -3.0739e-12
6.6296e-11 2.6799e-12 -5.1152e-11 -3.0954e-12
6.6348e-11 2.7775e-12 -5.1158e-11 -3.1023e-12
6.6297e-11 2.6605e-12 -5.1253e-11 -3.1777e-12
6.6266e-11  2.706e-12 -5.1024e-11 -2.9841e-12
 6.615e-11  2.741e-12 -5.1116e-11 -2.9232e-12
6.6388e-11 2.7195e-12 -5.1215e-11 -3.0049e-12
6.6293e-11 2.7389e-12 -5.1275e-11 -3.1436e-12
6.6372e-11 2.7599e-12 -5.1303e-11 -3.0414e-12
6.6322e-11 2.7217e-12 -5.113e-11 -3.056e-12
6.6373e-11 2.7198e-12 -5.1121e-11 -3.0462e-12
6.6405e-11 2.6866e-12 -5.1158e-11 -3.0085e-12
6.6346e-11 2.7888e-12 -5.1112e-11 -3.0206e-12
6.6383e-11 2.6911e-12 -5.1168e-11 -3.0388e-12
6.6329e-11 2.7313e-12 -5.0999e-11 -3.0789e-12
6.6226e-11 2.6507e-12 -5.1027e-11 -3.099e-12
 6.627e-11 2.6406e-12 -5.1243e-11 -3.2227e-12
6.6468e-11 2.7517e-12 -5.0966e-11 -3.0697e-12
6.6354e-11 2.8531e-12 -5.1259e-11 -3.1101e-12
6.6282e-11 2.7436e-12 -5.1167e-11 -3.0598e-12
6.6315e-11 2.8756e-12 -5.1254e-11 -3.0323e-12
6.6456e-11 2.7464e-12 -5.1337e-11 -3.0142e-12
6.6192e-11   2.53e-12 -5.1091e-11 -3.1665e-12
6.6331e-11 2.7713e-12 -5.119e-11 -3.0784e-12
6.6356e-11 2.6728e-12 -5.1107e-11 -3.0899e-12
6.6304e-11 2.7373e-12 -5.1158e-11 -2.9817e-12
6.6529e-11 2.6369e-12 -5.1259e-11 -3.1666e-12
 6.644e-11 2.6545e-12 -5.135e-11 -3.1082e-12
6.6283e-11 2.6569e-12 -5.1151e-11 -3.1617e-12
6.6354e-11 2.7125e-12 -5.104e-11 -2.994e-12
6.6366e-11 2.7543e-12 -5.1112e-11 -2.9273e-12
6.6345e-11 2.6898e-12 -5.1212e-11 -3.0358e-12
6.6364e-11 2.7611e-12 -5.1373e-11 -3.0675e-12
6.6344e-11 2.6171e-12 -5.1277e-11 -3.0195e-12
6.6225e-11 2.7371e-12 -5.1115e-11 -3.0151e-12
6.6252e-11 2.7989e-12 -5.1116e-11 -3.0129e-12
6.6386e-11 2.7576e-12 -5.1048e-11 -3.0048e-12
6.6301e-11 2.6336e-12 -5.1055e-11 -3.079e-12
6.6427e-11  2.853e-12 -5.1241e-11 -3.1423e-12
 6.634e-11  2.781e-12 -5.1219e-11 -3.2064e-12
6.6251e-11 2.6587e-12 -5.099e-11 -3.0191e-12
6.6204e-11 2.7523e-12 -5.1167e-11 -3.0992e-12
6.6414e-11 2.7455e-12 -5.1212e-11 -2.9604e-12
 6.633e-11  2.697e-12 -5.1347e-11 -2.8842e-12
6.6166e-11 2.7651e-12 -5.1184e-11 -3.1008e-12
6.6192e-11 2.7192e-12 -5.1193e-11 -3.0893e-12
6.6411e-11 2.8241e-12  -5.14e-11 -2.9956e-12
6.6296e-11 2.6691e-12 -5.1048e-11 -3.0237e-12
6.6429e-11 2.5955e-12 -5.1242e-11 -3.0872e-12
6.6362e-11 2.6914e-12 -5.1152e-11 -3.0898e-12
6.6483e-11 2.7909e-12 -5.1191e-11 -3.0841e-12
6.6323e-11 2.6733e-12  -5.12e-11 -3.0797e-12
6.6437e-11 2.7208e-12 -5.108e-11 -3.0836e-12
6.6368e-11 2.7543e-12 -5.1304e-11 -3.2008e-12
6.6253e-11 2.7537e-12 -5.1177e-11 -3.0353e-12
6.6241e-11 2.7536e-12 -5.126e-11 -3.0043e-12
6.6416e-11 2.7218e-12 -5.1237e-11 -3.043e-12
6.6314e-11 2.6262e-12 -5.1263e-11 -3.1797e-12
6.6352e-11 2.7164e-12 -5.1247e-11 -3.0658e-12
6.6271e-11 2.7276e-12 -5.1129e-11 -3.0914e-12
6.6229e-11  2.786e-12 -5.1229e-11 -3.2017e-12
 6.619e-11 2.6793e-12 -5.1303e-11 -3.0269e-12
6.6423e-11 2.8283e-12 -5.1175e-11 -3.1769e-12
6.6344e-11 2.6573e-12 -5.1208e-11 -2.9221e-12
6.6466e-11 2.6617e-12 -5.1119e-11 -3.1327e-12
6.6377e-11 2.6498e-12 -5.1254e-11 -3.1116e-12
6.6205e-11 2.7661e-12 -5.106e-11 -3.0897e-12
6.6328e-11 2.7671e-12 -5.1108e-11 -3.0579e-12
6.6276e-11  2.632e-12 -5.1173e-11 -3.1134e-12
6.6318e-11 2.7452e-12 -5.1162e-11 -3.0843e-12
6.6312e-11 2.7358e-12 -5.1161e-11 -2.959e-12
6.6284e-11 2.7183e-12 -5.1321e-11 -3.0931e-12
6.6399e-11 2.8071e-12 -5.1218e-11 -3.0272e-12
6.6255e-11 2.5607e-12 -5.1214e-11 -3.005e-12
6.6253e-11 2.7287e-12 -5.1289e-11 -2.9212e-12
6.6297e-11 2.7645e-12 -5.1362e-11 -3.2189e-12
6.6418e-11 2.7132e-12 -5.1127e-11 -3.2837e-12
6.6449e-11 2.6387e-12 -5.1168e-11 -3.0936e-12
6.6182e-11  2.604e-12 -5.1184e-11 -3.0829e-12
6.6442e-11 2.7682e-12 -5.1142e-11 -2.926e-12
6.6291e-11 2.5694e-12 -5.1026e-11 -3.0213e-12
6.6253e-11  2.664e-12 -5.1171e-11 -3.0133e-12
6.6249e-11 2.7554e-12 -5.1212e-11 -2.8873e-12
6.6232e-11 2.7408e-12 -5.1021e-11 -3.0444e-12
6.6304e-11 2.7564e-12 -5.1176e-11 -3.0158e-12
6.6233e-11 2.7934e-12 -5.1186e-11 -3.2479e-12
6.6338e-11 2.6134e-12 -5.1118e-11 -3.1262e-12
6.6345e-11 2.7549e-12 -5.1263e-11 -2.9269e-12
6.6346e-11 2.7547e-12 -5.1313e-11 -3.2015e-12
6.6379e-11 2.7406e-12 -5.1167e-11 -2.9717e-12
6.6274e-11   2.69e-12 -5.1279e-11 -3.1098e-12
6.6235e-11 2.7719e-12 -5.1233e-11 -3.0438e-12
6.6358e-11 2.6865e-12 -5.1093e-11 -2.9469e-12
6.6256e-11 2.8003e-12 -5.109e-11 -2.9767e-12
6.6366e-11 2.7621e-12 -5.1116e-11 -3.1197e-12
6.6375e-11 2.8972e-12 -5.1141e-11 -3.0294e-12
6.6384e-11  2.619e-12 -5.111e-11 -3.1641e-12
6.6239e-11 2.6875e-12 -5.1213e-11 -3.0486e-12
6.6291e-11 2.8202e-12 -5.1288e-11 -2.962e-12
6.6245e-11 2.5707e-12 -5.1274e-11 -2.9046e-12
6.6328e-11 2.7069e-12 -5.1061e-11 -3.1224e-12
6.6434e-11 2.5482e-12 -5.1136e-11 -3.1345e-12
 6.639e-11 2.5747e-12 -5.1154e-11 -3.0899e-12
6.6381e-11 2.5893e-12 -5.112e-11 -3.084e-12
6.6229e-11 2.6861e-12 -5.1225e-11 -3.0852e-12
6.6271e-11 2.6418e-12 -5.1181e-11 -3.1322e-12
6.6333e-11 2.7238e-12 -5.1111e-11 -3.1094e-12
6.6388e-11 2.6879e-12 -5.1235e-11 -3.0263e-12
 6.626e-11 2.7806e-12 -5.1127e-11 -3.0366e-12
6.6404e-11 2.8417e-12 -5.1183e-11 -3.1389e-12
6.6174e-11 2.8736e-12 -5.1238e-11 -3.1537e-12
6.6198e-11 2.6849e-12 -5.1069e-11 -3.0282e-12
6.6251e-11 2.7506e-12  -5.12e-11 -2.982e-12
6.6192e-11 2.7734e-12 -5.1161e-11 -3.047e-12
6.6339e-11 2.7065e-12 -5.1134e-11 -3.0989e-12
6.6353e-11 2.5975e-12 -5.1144e-11 -3.1788e-12
6.6342e-11 2.6491e-12 -5.1073e-11 -2.8984e-12
6.6403e-11 2.7385e-12 -5.118e-11 -3.1265e-12
6.6308e-11 2.6925e-12 -5.1042e-11 -3.1219e-12
6.6234e-11 2.6319e-12 -5.1206e-11 -3.0343e-12
6.6335e-11  2.738e-12 -5.1185e-11 -3.1078e-12
6.6281e-11 2.8188e-12 -5.1275e-11 -3.0497e-12
6.6375e-11 2.7311e-12 -5.121e-11 -2.9995e-12
 6.626e-11 2.7315e-12 -5.136e-11 -3.0706e-12
6.6208e-11 2.7255e-12 -5.1152e-11 -2.8616e-12
6.6311e-11 2.8545e-12 -5.1293e-11 -3.0664e-12
6.6282e-11 2.7636e-12 -5.1213e-11 -2.8898e-12
6.6273e-11 2.7436e-12 -5.1347e-11 -3.0999e-12
6.6358e-11 2.8219e-12 -5.1238e-11 -2.9849e-12
6.6242e-11 2.6997e-12 -5.1264e-11 -3.2027e-12
 6.641e-11 2.5324e-12 -5.1181e-11 -3.1966e-12
6.6334e-11 2.7485e-12 -5.1202e-11 -3.097e-12
 6.639e-11 2.6534e-12 -5.1202e-11 -2.9937e-12
6.6411e-11  2.693e-12 -5.1164e-11 -3.1173e-12
