  Measurement Number     Measurement type
                  13           PUNDDouble

      Measurement ID                     
       739688.761802                     

        Voltage High          Voltage Low          Repetitions
                   3                   -3                 1000

         Pulse Width     Pulse Separation               Trails
               1e-05                1e-05                1e-06

     Measured points                 1000
         P          U          N          D
9.1013e-11  2.836e-12 -9.4311e-11 -1.2598e-11
1.0255e-10 3.9565e-12 -1.0488e-10 -3.0181e-12
9.4612e-11 1.7534e-11 -9.8996e-11 -1.5546e-12
 8.525e-11 1.2227e-11 -1.1042e-10 3.7044e-12
7.5166e-11 5.9382e-12 -9.9325e-11 -5.6021e-13
8.7749e-11 7.5628e-12 -9.2525e-11 -3.0041e-12
9.5606e-11 1.7843e-11 -8.3534e-11 2.1638e-12
8.0474e-11 1.9866e-11 -1.0101e-10 3.1862e-12
9.8442e-11 -1.147e-11 -9.1314e-11 9.9297e-12
9.2196e-11 1.0091e-11 -8.2315e-11 -4.8668e-12
9.8463e-11 7.6188e-12 -9.464e-11 -1.236e-11
9.5809e-11 2.8571e-12 -9.2266e-11 -8.5642e-12
9.5956e-11 1.1617e-11 -8.4255e-11 -1.4285e-11
8.8471e-11 2.9341e-12 -9.3933e-11 1.3445e-12
8.7791e-11 3.6904e-12 -9.1979e-11 -1.1274e-12
8.7084e-11 3.7814e-13 -8.5817e-11 4.4256e-12
8.6146e-11  2.738e-12 -9.0508e-11 2.3739e-12
8.9388e-11 1.4355e-12 -8.3282e-11 -1.2717e-11
9.0487e-11  1.278e-11 -1.0619e-10 -5.0349e-12
9.3506e-11 4.6777e-12 -8.3065e-11  -8.06e-12
 1.043e-10 -3.1442e-12 -7.8408e-11 -7.9479e-12
 8.749e-11 4.5517e-13  -9.45e-11 -9.6005e-12
9.9465e-11 -8.4941e-12 -8.6692e-11 4.4186e-12
 8.838e-11 -2.0378e-12 -9.1125e-11 -6.4844e-12
9.7455e-11 9.2364e-12 -1.0206e-10 4.0965e-12
9.1769e-11 2.8851e-12 -9.0053e-11 -1.3655e-11
7.7946e-11 -5.5881e-12 -9.9108e-11 -9.8106e-12
 8.693e-11  5.413e-12 -1.0169e-10 -1.3515e-12
9.6153e-11 4.6217e-12 -8.9836e-11 -9.3695e-12
1.0606e-10 5.6721e-13 -9.6699e-11 -8.7322e-12
9.4101e-11 1.1526e-11 -9.0985e-11 9.0333e-13
9.4192e-11 1.1764e-12 -8.4465e-11 -1.1414e-12
9.2756e-11 1.3396e-11 -8.8254e-11 -8.6202e-12
9.8176e-11 2.6701e-11 -9.0515e-11 -4.9438e-12
8.7196e-11 1.6736e-11 -9.5634e-11 -2.696e-12
9.1048e-11 -5.1609e-12 -9.8176e-11 -5.8682e-12
8.8492e-11 -2.591e-13 -8.5432e-11 2.9411e-12
 8.658e-11 1.0042e-11 -8.4052e-11 5.8612e-12
8.6293e-11 2.8851e-12 -8.9878e-11 -4.0405e-12
1.0168e-10 -5.329e-12 -9.0894e-11 -3.6343e-12
9.6433e-11 6.8135e-12 -9.2119e-11 -7.2127e-12
1.0189e-10 9.5725e-12 -9.3274e-11 4.6217e-13
 1.014e-10  5.448e-12 -1.0235e-10 2.3669e-12
1.0106e-10 6.3513e-12 -9.0116e-11 -7.1216e-12
8.2862e-11 7.5418e-12 -9.527e-11 7.6678e-12
7.9304e-11 7.4578e-12 -1.0248e-10 -2.563e-12
  1.01e-10 7.8569e-12 -9.6188e-11 -2.8711e-13
 8.352e-11 1.1449e-11 -9.8477e-11 2.1148e-12
9.0712e-11 -7.4157e-12 -8.4829e-11 -7.4227e-12
9.8919e-11 -1.3865e-12 -9.6965e-11 -1.8746e-11
9.4024e-11 6.6595e-12 -8.9339e-11 2.3249e-12
9.8197e-11 -1.9607e-13 -8.8933e-11 -3.5853e-12
1.0138e-10 -3.2772e-12 -9.3351e-11 2.2409e-13
9.1188e-11 5.1679e-12 -9.8757e-11 3.6273e-12
9.3961e-11 -4.8108e-12 -8.8765e-11 -1.2051e-11
9.7476e-11 9.1524e-12 -7.7897e-11 -3.6904e-12
8.9507e-11 7.4788e-12 -8.6307e-11 -1.5119e-11
9.0298e-11 6.4494e-12 -8.0124e-11 3.2212e-13
9.3337e-11 -1.0994e-12 -9.2819e-11 5.9452e-12
 9.345e-11  5.441e-12 -8.7686e-11 4.4536e-12
9.9115e-11 4.5517e-12  -1.06e-10 1.9607e-12
9.9892e-11 8.4031e-13 -8.6713e-11 8.4241e-12
9.8449e-11 -4.5727e-12 -9.151e-11 -2.731e-12
9.3344e-11 5.8612e-12 -9.1377e-11 7.0026e-13
9.4409e-11 6.7995e-12 -1.0035e-10 -1.348e-11
8.6545e-11 3.0881e-12 -8.532e-11  2.647e-12
1.0416e-10 -1.0504e-12 -8.3905e-11 -1.1974e-11
1.0526e-10 -4.9998e-12 -1.0622e-10 -5.2799e-12
9.0627e-11 4.9998e-12 -9.3485e-11 1.0483e-11
9.2798e-11 1.3865e-12 -8.7924e-11 -1.1204e-12
9.1629e-11 7.9129e-13 -8.7595e-11 3.0951e-12
8.5095e-11 1.2941e-11 -9.3877e-11 -4.9928e-12
9.5669e-11 2.1778e-12 -8.9325e-11 -3.7113e-13
9.2553e-11 7.5068e-12 -1.0015e-10 -3.9215e-13
8.8331e-11 5.2659e-12 -8.9633e-11 -8.151e-12
9.4864e-11 3.0811e-13 -9.8393e-11 9.3134e-13
9.0354e-11 -4.0755e-12 -8.546e-11 1.2381e-11
9.9745e-11 -3.9915e-12 -9.0242e-11 3.7534e-12
9.7567e-11 9.1104e-12 -9.8919e-11 -1.6064e-11
 1.042e-10 4.4046e-12 -9.256e-11 -2.773e-12
 8.415e-11 1.4986e-12 -1.0744e-10 6.0993e-12
9.8624e-11 -7.1076e-12 -9.3716e-11 -1.4292e-11
1.0334e-10 5.1819e-13 -8.8058e-11 -3.5713e-12
9.7693e-11 1.7927e-12 -9.4941e-11 8.7462e-12
9.3302e-11 7.0516e-12 -1.0269e-10 2.3459e-12
8.7924e-11 7.7869e-12 -8.7119e-11 9.8036e-13
8.9276e-11 -3.7534e-12 -9.5088e-11 -2.2548e-12
1.0016e-10 1.0994e-12 -8.4486e-11 -2.8431e-12
9.7826e-11 3.1512e-12 -1.094e-10 -1.091e-11
8.7679e-11 4.2086e-12 -8.9388e-11 -2.626e-12
7.9872e-11 6.9676e-12 -9.2868e-11  -2.64e-12
9.9304e-11  8.242e-12 -8.957e-11 6.0222e-12
9.6377e-11 -4.5447e-12 -7.4746e-11 -9.2644e-12
1.0257e-10 9.7896e-12 -8.9136e-11 -6.6805e-12
 8.803e-11 3.7604e-12 -8.7721e-11 4.2926e-12
  9.45e-11 1.0406e-11 -9.8793e-11 -2.1008e-12
8.7637e-11 2.1498e-12 -8.4927e-11 2.8711e-12
9.3786e-11 -1.0994e-12 -7.7091e-11 8.9003e-12
9.4472e-11 -2.9971e-12 -9.0025e-11 6.3023e-14
8.9479e-11 1.4243e-11 -8.6783e-11 -1.2318e-11
9.4717e-11  1.168e-11 -8.6601e-11 4.0685e-12
9.1237e-11 1.1995e-11 -1.0091e-10 -1.1085e-11
 9.436e-11 -4.5517e-13 -9.2315e-11 1.1064e-12
 8.978e-11 1.1694e-12 -9.6741e-11 5.0419e-13
9.0494e-11 9.2644e-12 -8.7981e-11 3.8584e-12
 9.429e-11 -1.1064e-11 -9.3541e-11 -6.4774e-12
8.3156e-11 1.2668e-11 -1.0133e-10 -1.1554e-12
9.2756e-11 -3.0111e-13 -9.6566e-11 -3.1021e-12
1.0139e-10 1.1379e-11 -8.1958e-11 -1.9257e-12
9.8729e-11 -5.2589e-12 -8.5642e-11   5.35e-12
1.0437e-10 4.3066e-12 -8.4542e-11 -1.0994e-12
8.4556e-11 1.6078e-11 -1.0527e-10 -3.2492e-12
9.4185e-11 6.0992e-12 -9.8071e-11  5.364e-12
9.5928e-11 7.5418e-12 -8.5116e-11 -8.9633e-12
1.0755e-10 -7.1286e-12 -8.6986e-11 -1.0007e-11
9.3302e-11 -1.1974e-12 -9.2777e-11 8.4801e-12
8.4003e-11 3.6273e-12 -8.1454e-11 -1.0609e-11
8.3359e-11 1.1281e-11 -9.4052e-11 -1.0133e-11
 1.029e-10 1.4159e-11 -1.0222e-10 5.5881e-12
9.0557e-11 3.2072e-12 -8.5796e-11 -6.8275e-12
9.2476e-11 5.0279e-12 -8.8821e-11 1.4579e-11
8.9108e-11 3.7114e-12 -9.1909e-11 -3.3613e-13
9.6195e-11 3.6483e-12 -1.0025e-10 4.3136e-12
9.7301e-11  2.661e-12 -9.2168e-11 -1.1204e-12
8.5523e-11 8.4731e-13 -8.6972e-11 -1.4285e-12
 8.803e-11 -3.7324e-12 -1.0089e-10 -1.1218e-11
9.3779e-11 4.9718e-13 -8.3604e-11 -6.5824e-12
9.8393e-11 -5.322e-12 -9.6104e-11 3.8514e-13
7.4248e-11  8.207e-12 -8.3198e-11 -1.4845e-12
8.9997e-11  2.577e-12 -9.5256e-11 7.1356e-12
9.1181e-11 9.4535e-13 -9.0438e-11 -7.3387e-12
8.4367e-11 1.3942e-11  -8.77e-11 -3.4243e-12
8.6594e-11 5.0979e-12 -9.5389e-11 -3.2002e-12
1.0196e-10 4.1525e-12 -8.9913e-11 -9.0894e-12
1.0013e-10 2.9341e-12 -8.5537e-11 -1.2675e-12
9.7343e-11 7.8359e-12 -9.4101e-11 -2.0448e-12
9.0578e-11 5.1819e-12 -8.5607e-11 -6.1833e-12
 9.013e-11 -3.1582e-12 -8.3814e-11 2.2548e-12
8.3422e-11 1.0735e-11 -8.6524e-11 -5.9662e-12
 9.055e-11 1.1974e-12 -8.1055e-11 -2.5279e-12
8.0166e-11 4.4606e-12 -8.9857e-11  2.661e-12
8.1643e-11 5.0559e-12 -9.6909e-11 3.5293e-12
9.4003e-11 4.3346e-12 -8.2441e-11 -1.1638e-11
9.8533e-11 -4.1945e-12 -9.1223e-11 -1.5196e-12
8.8016e-11 8.3821e-12 -8.929e-11 2.9411e-13
8.6979e-11 -1.6106e-12 -9.3653e-11 1.5966e-12
8.4374e-11 2.3038e-12 -8.8359e-11 9.1038e-14
 1.011e-10 7.5908e-12 -7.4515e-11 -5.6161e-12
9.2756e-11 -3.8514e-13 -9.2245e-11 9.1594e-12
1.0606e-10 -3.5923e-12 -8.9206e-11 -5.6016e-14
1.0597e-10 4.2156e-12 -8.3345e-11 1.7997e-12
9.2343e-11 1.4145e-12 -1.0655e-10 3.5643e-12
9.4969e-11 -6.6455e-12 -9.5025e-11 5.8892e-12
8.5761e-11  7.976e-12 -9.3548e-11 6.0993e-12
1.0372e-10 4.1875e-12 -9.1034e-11 6.3934e-12
 8.415e-11 8.3681e-12 -9.2987e-11 -5.8822e-12
1.0129e-10  8.004e-12 -8.5614e-11 -4.2926e-12
9.2609e-11 1.1792e-11 -8.4535e-11 -6.0642e-12
7.9745e-11 4.9648e-12 -9.3141e-11 -3.7114e-13
1.1022e-10 -3.7814e-12 -9.0116e-11 5.9662e-12
8.3303e-11 1.7226e-11 -9.7532e-11 -9.7686e-12
 1.003e-10 -2.9901e-12 -8.9955e-11 -4.5237e-12
8.7238e-11 1.8221e-11 -1.0253e-10 1.4285e-12
7.7946e-11 -1.4916e-12 -9.8912e-11 -6.7995e-12
9.2091e-11 5.9522e-12 -9.9738e-11 4.7197e-12
8.5102e-11 1.1351e-11 -9.8435e-11 4.3696e-12
8.4227e-11 6.9676e-12 -8.9073e-11 -5.6371e-12
9.9808e-11 -3.1512e-12 -8.9633e-11 -8.4941e-12
9.2098e-11 4.0055e-12 -9.0242e-11 2.3389e-12
1.0125e-10 1.4951e-11 -1.0591e-10 8.6762e-12
9.6643e-11 -5.7211e-12 -9.6398e-11 -4.7828e-12
9.5865e-11 3.7884e-12 -1.0432e-10 8.3821e-12
9.9801e-11 4.3346e-12 -9.8218e-11 -1.3312e-11
9.3309e-11 3.5643e-12 -9.1377e-11 -1.2556e-11
8.7665e-11 1.1519e-11 -9.7931e-11  5.434e-12
9.1307e-11 1.1344e-12 -1.0365e-10 -3.3612e-13
9.4409e-11 -8.193e-13 -9.6209e-11  8.011e-12
1.0439e-10  5.546e-12 -9.5081e-11 -4.1175e-12
1.0386e-10 -3.6904e-12 -8.0397e-11 -6.9256e-12
9.7805e-11 1.1442e-11 -9.3975e-11 -3.1722e-12
9.0936e-11 -1.6946e-12 -8.7014e-11 -7.6468e-12
9.1146e-11 -1.8907e-12 -9.013e-11 4.1455e-12
1.0133e-10 -1.7506e-13 -9.1888e-11  5.441e-12
9.7882e-11 -6.7435e-12 -1.0149e-10 7.7029e-13
9.0943e-11 4.2856e-12 -9.7392e-11 -2.3389e-12
8.8947e-11 9.3414e-12 -9.2035e-11 -9.9436e-13
9.1874e-11 6.9956e-12 -8.9052e-11 -6.3093e-12




