  Measurement Number     Measurement type
6.6429e-11 2.6872e-12 -5.0775e-11 -2.9896e-12
6.6372e-11  2.816e-12 -5.0823e-11 -3.0967e-12
 6.645e-11 2.7544e-12 -5.0746e-11 -3.1391e-12
  6.62e-11 2.7385e-12 -5.0736e-11 -2.9105e-12
6.6556e-11 2.8822e-12 -5.0732e-11 -3.0133e-12
6.6433e-11 2.8346e-12 -5.0839e-11 -3.1028e-12
6.6414e-11 2.9207e-12 -5.0793e-11 -3.0186e-12
6.6432e-11 2.8507e-12 -5.0822e-11 -3.052e-12
6.6351e-11  2.845e-12 -5.0831e-11 -3.0689e-12
 6.643e-11 2.7824e-12 -5.0771e-11 -3.0681e-12
6.6427e-11 2.9128e-12 -5.085e-11 -3.0616e-12
6.6432e-11 2.8054e-12 -5.0767e-11 -3.0446e-12
6.6485e-11 2.7884e-12 -5.0816e-11 -3.0075e-12
 6.644e-11 2.8353e-12 -5.077e-11 -3.2398e-12
6.6417e-11  2.835e-12 -5.0737e-11 -3.1024e-12
6.6451e-11 2.7839e-12 -5.0779e-11 -3.105e-12
6.6537e-11 2.7825e-12 -5.0847e-11 -3.0616e-12
6.6455e-11 2.7557e-12 -5.0958e-11 -3.0664e-12
6.6414e-11 2.8028e-12 -5.0849e-11 -3.1497e-12
6.6452e-11 2.8125e-12 -5.0848e-11 -3.1797e-12
6.6444e-11 2.8723e-12 -5.0728e-11 -2.918e-12
6.6419e-11 2.7938e-12 -5.0895e-11 -2.9538e-12
6.6376e-11 2.8079e-12 -5.0826e-11 -3.0224e-12
6.6415e-11  2.839e-12 -5.087e-11 -3.0647e-12
6.6429e-11 2.9567e-12 -5.077e-11 -3.0578e-12
6.6517e-11 2.9367e-12 -5.0892e-11 -2.9083e-12
6.6508e-11 2.7739e-12 -5.075e-11 -3.0609e-12
6.6469e-11 2.8579e-12 -5.0918e-11 -3.0291e-12
6.6343e-11 2.8408e-12 -5.0899e-11 -3.0169e-12
6.6516e-11 2.7445e-12 -5.0713e-11 -3.1382e-12
6.6315e-11 2.7202e-12 -5.0831e-11 -3.0413e-12
 6.643e-11 2.7287e-12 -5.0882e-11 -3.1054e-12
6.6462e-11 2.8016e-12 -5.0716e-11 -3.013e-12
6.6433e-11 2.7232e-12 -5.0964e-11 -3.0125e-12
6.6594e-11 2.8619e-12 -5.0799e-11 -3.2275e-12
6.6473e-11 2.8054e-12 -5.0765e-11 -3.0526e-12
6.6374e-11 2.8128e-12 -5.0792e-11 -3.1453e-12
6.6479e-11 2.9936e-12 -5.0753e-11 -2.995e-12
6.6512e-11 2.7091e-12 -5.0917e-11 -2.9798e-12
6.6424e-11 2.8508e-12 -5.0854e-11 -3.0888e-12
6.6449e-11 2.7232e-12 -5.0799e-11 -3.0142e-12
6.6514e-11 2.8543e-12 -5.094e-11 -3.0416e-12
6.6409e-11 2.8699e-12 -5.0687e-11 -3.1418e-12
6.6517e-11   2.72e-12 -5.0826e-11 -3.2205e-12
6.6375e-11   2.88e-12 -5.0836e-11 -3.0452e-12
6.6381e-11 2.8892e-12 -5.0853e-11 -2.9929e-12
6.6493e-11 2.7402e-12 -5.0742e-11 -3.0472e-12
 6.632e-11 2.9932e-12 -5.0731e-11 -3.1168e-12
6.6382e-11 2.8461e-12 -5.0967e-11 -3.0418e-12
6.6449e-11 2.8787e-12 -5.086e-11 -3.0244e-12
 6.636e-11 2.7717e-12 -5.0854e-11 -2.9604e-12
6.6482e-11 2.7655e-12 -5.0926e-11 -3.0915e-12
6.6363e-11 2.8373e-12 -5.0884e-11 -3.1813e-12
6.6446e-11   2.78e-12 -5.0789e-11 -3.0952e-12
 6.655e-11 2.9078e-12 -5.0791e-11 -3.0941e-12
6.6395e-11 2.8541e-12 -5.0691e-11 -3.1346e-12
6.6336e-11 2.8095e-12 -5.0852e-11 -3.0369e-12
6.6454e-11  2.767e-12 -5.0957e-11 -2.8712e-12
6.6525e-11 2.7408e-12 -5.0906e-11 -3.1819e-12
6.6374e-11 2.7745e-12 -5.0796e-11 -3.0617e-12
6.6362e-11 2.8563e-12 -5.1007e-11 -3.0778e-12
6.6292e-11 2.9458e-12 -5.1024e-11 -3.0453e-12
6.6515e-11 2.8648e-12 -5.1039e-11 -2.9714e-12
6.6502e-11 2.7227e-12 -5.0984e-11 -3.2048e-12
6.6581e-11  2.755e-12 -5.0944e-11 -3.1732e-12
6.6333e-11 2.7707e-12 -5.0822e-11 -3.0356e-12
6.6472e-11 2.7909e-12 -5.099e-11 -3.1022e-12
6.6288e-11 2.9796e-12 -5.0855e-11 -2.9992e-12
6.6336e-11 2.8595e-12 -5.0938e-11 -3.1188e-12
6.6476e-11 2.9474e-12 -5.0952e-11 -3.1064e-12
6.6461e-11   2.89e-12 -5.0884e-11 -3.0689e-12
6.6456e-11  2.819e-12 -5.0874e-11 -2.972e-12
6.6455e-11 2.8936e-12 -5.1067e-11 -3.2537e-12
6.6521e-11 2.8019e-12 -5.0903e-11 -3.1609e-12
6.6582e-11 2.8806e-12  -5.08e-11 -3.1595e-12
6.6713e-11 2.7485e-12 -5.0949e-11 -3.2216e-12
6.6544e-11 2.7079e-12 -5.0945e-11 -3.0266e-12
6.6535e-11 2.8463e-12 -5.0823e-11 -2.9239e-12
6.6419e-11 2.8442e-12 -5.1005e-11 -3.004e-12
6.6386e-11 2.8791e-12 -5.0975e-11 -2.9221e-12
6.6307e-11 2.8949e-12 -5.0922e-11 -3.016e-12
6.6312e-11 2.7141e-12 -5.0933e-11 -3.0332e-12
6.6525e-11 2.7619e-12 -5.087e-11 -3.0595e-12
6.6443e-11 2.7337e-12 -5.0907e-11 -2.9214e-12
6.6452e-11 2.8385e-12 -5.0839e-11 -3.069e-12
6.6405e-11  2.763e-12 -5.084e-11 -3.1611e-12
6.6497e-11 2.8002e-12 -5.0755e-11 -3.061e-12
6.6377e-11 2.7821e-12 -5.0897e-11 -2.9648e-12
6.6472e-11 2.9391e-12 -5.0763e-11 -3.0449e-12
6.6483e-11 2.8169e-12 -5.078e-11 -3.0349e-12
6.6468e-11 2.8381e-12 -5.0916e-11 -3.0813e-12
6.6465e-11 2.7519e-12 -5.0923e-11 -3.2843e-12
6.6624e-11 2.8973e-12 -5.0747e-11 -3.2147e-12
6.6518e-11 2.8941e-12 -5.0992e-11 -3.0136e-12
6.6454e-11 2.8529e-12 -5.0944e-11 -3.1338e-12
6.6523e-11 2.7738e-12 -5.0701e-11 -2.9537e-12
6.6468e-11 2.6775e-12 -5.0994e-11 -3.1416e-12
6.6576e-11 2.8495e-12 -5.0937e-11 -3.0532e-12
6.6379e-11 2.8168e-12 -5.1025e-11 -3.1015e-12
6.6632e-11 2.7958e-12 -5.0938e-11 -3.1706e-12
6.6559e-11 2.7964e-12 -5.0852e-11 -3.2008e-12
6.6626e-11  2.868e-12 -5.099e-11 -3.0218e-12
6.6561e-11 3.0359e-12 -5.0914e-11 -3.1969e-12
6.6611e-11 2.9688e-12 -5.0788e-11 -3.1892e-12
6.6491e-11  3.066e-12 -5.0936e-11 -3.1576e-12
6.6676e-11 2.8825e-12 -5.0872e-11 -3.1345e-12
6.6507e-11 2.9592e-12 -5.0976e-11 -3.1744e-12
6.6538e-11 3.1181e-12 -5.0886e-11 -3.0345e-12
 6.644e-11  3.027e-12 -5.088e-11 -3.1198e-12
6.6636e-11 2.9205e-12 -5.0824e-11 -3.2557e-12
6.6516e-11 2.8993e-12 -5.0923e-11 -3.1893e-12
6.6525e-11  2.997e-12 -5.0869e-11 -3.105e-12
6.6549e-11  2.986e-12 -5.0941e-11 -3.1623e-12
 6.658e-11 2.8985e-12 -5.0833e-11 -3.1101e-12
6.6536e-11 2.9776e-12 -5.0929e-11 -3.136e-12
6.6439e-11 3.1043e-12 -5.0802e-11 -3.2728e-12
6.6627e-11 2.8691e-12 -5.098e-11 -3.1107e-12
  6.67e-11 2.9958e-12  -5.09e-11 -3.013e-12
6.6466e-11 2.8156e-12 -5.104e-11 -3.0743e-12
 6.625e-11 2.7263e-12 -5.0913e-11 -3.0507e-12
6.6443e-11 2.8235e-12 -5.0802e-11 -3.0904e-12
6.6443e-11 2.7974e-12 -5.1034e-11 -3.0497e-12
6.6433e-11 2.8279e-12 -5.0866e-11 -3.1752e-12
6.6367e-11 2.7098e-12 -5.0727e-11 -3.1054e-12
6.6501e-11 2.9383e-12 -5.0819e-11 -3.0442e-12
6.6426e-11 2.7079e-12 -5.075e-11 -2.9369e-12
6.6494e-11 2.8403e-12 -5.0795e-11 -3.1815e-12
6.6462e-11 2.7907e-12 -5.0784e-11 -3.0095e-12
6.6443e-11  2.857e-12 -5.0871e-11 -3.0215e-12
6.6382e-11 2.8609e-12 -5.0829e-11 -3.2075e-12
6.6403e-11 2.8297e-12 -5.0822e-11 -3.1419e-12
6.6365e-11 2.7735e-12 -5.0941e-11 -3.0219e-12
6.6447e-11 2.8419e-12 -5.0806e-11 -3.0978e-12
6.6443e-11 2.8472e-12 -5.0847e-11 -3.0866e-12
6.6377e-11 2.8454e-12 -5.0777e-11 -3.0796e-12
6.6391e-11 2.7587e-12 -5.0817e-11 -3.0415e-12
 6.636e-11 2.8426e-12 -5.0812e-11 -3.0012e-12
6.6457e-11 2.9338e-12 -5.0902e-11 -2.9415e-12
6.6322e-11  2.829e-12 -5.0886e-11 -3.027e-12
6.6267e-11 2.7206e-12 -5.1015e-11 -3.0198e-12
6.6448e-11 2.8696e-12 -5.0973e-11 -3.1247e-12
6.6361e-11 2.7761e-12 -5.0881e-11 -3.0392e-12
6.6624e-11 2.9569e-12 -5.0815e-11 -3.0608e-12
6.6405e-11  2.837e-12 -5.0831e-11 -3.2435e-12
6.6428e-11 2.8814e-12 -5.0864e-11 -3.035e-12
6.6413e-11 2.9288e-12 -5.0972e-11 -2.9569e-12
6.6355e-11 2.6934e-12 -5.0962e-11 -3.1392e-12
 6.639e-11 2.7821e-12 -5.0939e-11 -3.1311e-12
6.6413e-11 2.8627e-12 -5.0754e-11 -3.1765e-12
6.6434e-11 2.9066e-12 -5.0868e-11 -3.1576e-12
6.6353e-11 2.8601e-12 -5.0934e-11 -2.9209e-12
6.6345e-11 2.8037e-12 -5.0816e-11 -3.0674e-12
6.6397e-11 2.7333e-12 -5.0832e-11 -3.0076e-12
6.6428e-11 2.8416e-12 -5.0794e-11 -2.991e-12
6.6541e-11 2.8869e-12 -5.0954e-11 -3.2136e-12
6.6409e-11  2.777e-12 -5.0911e-11 -3.0975e-12
6.6508e-11 2.7868e-12 -5.0969e-11 -3.1432e-12
6.6438e-11  2.842e-12 -5.0897e-11 -3.1228e-12
6.6339e-11 2.8142e-12 -5.0837e-11 -3.0028e-12
6.6474e-11 2.7403e-12 -5.0865e-11 -3.1755e-12
6.6329e-11 2.8179e-12 -5.0913e-11 -3.1936e-12
6.6432e-11 2.8295e-12 -5.0786e-11 -3.1117e-12
 6.647e-11 2.8057e-12 -5.0887e-11 -3.0116e-12
6.6365e-11 2.8027e-12 -5.0881e-11 -3.0475e-12
6.6163e-11 2.7578e-12 -5.0968e-11 -2.991e-12
6.6531e-11 2.7884e-12 -5.0848e-11 -2.9708e-12
6.6295e-11  2.703e-12 -5.0877e-11 -3.0182e-12
6.6404e-11  2.833e-12 -5.0922e-11 -3.0439e-12
 6.646e-11 2.7068e-12 -5.0986e-11 -3.0476e-12
6.6386e-11 2.8231e-12 -5.0845e-11 -3.0861e-12
6.6556e-11 2.6977e-12 -5.0859e-11 -3.0471e-12
6.6516e-11 2.7379e-12 -5.0915e-11 -3.0111e-12
6.6426e-11 2.7429e-12 -5.0873e-11 -3.2635e-12
6.6401e-11 2.8621e-12 -5.0905e-11 -3.0848e-12
6.6466e-11 2.8397e-12 -5.0968e-11 -3.0375e-12
6.6456e-11 2.6989e-12 -5.0922e-11 -3.0554e-12
6.6324e-11   2.77e-12 -5.0829e-11 -3.1182e-12
6.6415e-11 2.8313e-12 -5.0905e-11 -3.1138e-12
 6.647e-11 2.9049e-12 -5.091e-11 -3.0263e-12
6.6407e-11 2.7634e-12 -5.0968e-11 -3.2305e-12
6.6534e-11  2.907e-12 -5.092e-11 -3.283e-12
6.6368e-11  2.797e-12 -5.0889e-11 -3.0795e-12
6.6444e-11   2.89e-12 -5.0931e-11 -3.1748e-12
6.6487e-11   2.93e-12 -5.0888e-11 -3.225e-12
6.6639e-11 2.8269e-12 -5.0973e-11 -3.1298e-12
6.6559e-11 2.9722e-12 -5.1042e-11 -3.087e-12
6.6507e-11 2.9478e-12 -5.0747e-11 -3.0837e-12
6.6571e-11 2.8993e-12 -5.0999e-11 -3.062e-12
6.6339e-11 2.8962e-12 -5.0998e-11 -3.231e-12
6.6477e-11 2.8617e-12 -5.0924e-11 -3.259e-12
6.6473e-11 2.8755e-12 -5.0958e-11 -3.011e-12
6.6532e-11 2.8456e-12 -5.1029e-11 -3.1866e-12
6.6579e-11  2.857e-12 -5.0813e-11 -3.2722e-12
 6.642e-11 2.9866e-12 -5.1037e-11 -2.988e-12
6.6439e-11   2.82e-12 -5.0908e-11 -3.0828e-12
6.6457e-11 2.9633e-12 -5.0843e-11 -3.133e-12
6.6561e-11 2.7873e-12 -5.0928e-11 -3.0811e-12
6.6531e-11 2.8471e-12 -5.0943e-11 -3.1864e-12
 6.665e-11 2.8925e-12 -5.0961e-11 -3.2097e-12
6.6516e-11 2.9427e-12 -5.0969e-11 -3.1544e-12
6.6474e-11 2.8418e-12 -5.0871e-11 -3.0504e-12
6.6503e-11 2.9361e-12 -5.1056e-11 -3.1061e-12
6.6485e-11 2.9082e-12 -5.0965e-11 -3.1351e-12
6.6565e-11 2.9696e-12 -5.0949e-11 -3.1613e-12
6.6518e-11 2.9762e-12 -5.0947e-11 -3.0096e-12
6.6406e-11 2.9475e-12 -5.0938e-11 -3.2509e-12
 6.652e-11 2.9462e-12 -5.0909e-11 -2.9936e-12
6.6321e-11  3.015e-12 -5.1162e-11 -3.2356e-12
6.6237e-11 2.8766e-12 -5.0983e-11 -3.1912e-12
6.6427e-11 2.8772e-12 -5.0965e-11 -3.1762e-12
6.6538e-11 2.9126e-12 -5.116e-11 -3.2542e-12
  6.64e-11 2.9883e-12 -5.1007e-11 -2.9741e-12
6.6544e-11 2.8214e-12 -5.1001e-11 -3.1372e-12
6.6479e-11 2.8521e-12 -5.0961e-11 -3.0592e-12
 6.642e-11 2.7195e-12 -5.0944e-11 -3.2042e-12
6.6476e-11 2.8297e-12 -5.0952e-11 -3.2354e-12
 6.642e-11  2.726e-12 -5.0854e-11 -3.0613e-12
6.6495e-11 2.9608e-12 -5.0977e-11 -3.0975e-12
 6.642e-11 2.9094e-12 -5.092e-11 -3.2041e-12
6.6427e-11 2.8664e-12 -5.0853e-11 -3.0274e-12
6.6496e-11 2.9581e-12 -5.0988e-11 -3.0704e-12
6.6537e-11 2.9198e-12 -5.0962e-11 -3.0939e-12
6.6496e-11 2.7555e-12 -5.096e-11 -3.103e-12
6.6521e-11 2.8993e-12 -5.097e-11 -3.059e-12
6.6479e-11 2.9417e-12 -5.0996e-11 -3.3082e-12
6.6564e-11 2.8209e-12 -5.0953e-11 -3.141e-12
6.6306e-11 3.0568e-12 -5.1054e-11 -3.1718e-12
6.6374e-11 2.9399e-12 -5.0878e-11 -3.146e-12
6.6478e-11 2.9532e-12 -5.1006e-11 -3.1298e-12
6.6411e-11 2.9119e-12 -5.0933e-11 -3.0517e-12
6.6365e-11 2.9332e-12 -5.0931e-11 -3.2301e-12
6.6492e-11 2.7826e-12 -5.0985e-11 -3.1701e-12
6.6505e-11  2.806e-12 -5.1041e-11 -3.1321e-12
  6.65e-11 2.8047e-12 -5.086e-11 -3.0228e-12
6.6354e-11 2.8629e-12 -5.0924e-11 -3.1081e-12
6.6547e-11  2.897e-12 -5.0948e-11 -3.1254e-12
6.6609e-11 2.9659e-12 -5.0913e-11 -3.0054e-12
 6.644e-11 3.0373e-12 -5.1003e-11 -3.1173e-12
6.6512e-11 3.0218e-12 -5.1023e-11 -3.1825e-12
6.6464e-11 3.0416e-12 -5.0944e-11 -2.9983e-12
6.6384e-11 2.9382e-12 -5.0986e-11 -3.1114e-12
6.6462e-11  2.872e-12 -5.0963e-11 -3.0082e-12
6.6721e-11 2.8429e-12 -5.1016e-11 -3.058e-12
6.6496e-11 2.7472e-12 -5.0981e-11 -2.9762e-12
6.6424e-11 2.8432e-12 -5.0869e-11 -3.0971e-12
6.6467e-11 3.0031e-12 -5.0918e-11 -3.2396e-12
6.6522e-11  2.908e-12 -5.0992e-11 -3.053e-12
6.6456e-11 2.8353e-12 -5.0924e-11 -3.0239e-12
6.6577e-11 2.9051e-12 -5.0867e-11 -3.1057e-12
6.6441e-11 3.0021e-12 -5.0912e-11 -3.2361e-12
6.6523e-11 2.9744e-12 -5.1047e-11 -3.0239e-12
6.6411e-11 2.7246e-12 -5.0957e-11 -3.2602e-12
 6.646e-11 2.7554e-12 -5.1016e-11 -3.2273e-12
6.6512e-11 2.9304e-12 -5.0995e-11 -3.0992e-12
6.6489e-11  2.904e-12 -5.1028e-11 -3.1021e-12
6.6524e-11 2.8713e-12 -5.1028e-11 -3.3107e-12
6.6496e-11   3.04e-12 -5.0896e-11 -3.1706e-12
6.6572e-11 2.9789e-12 -5.1011e-11 -3.0736e-12
6.6514e-11 2.9669e-12 -5.1047e-11 -2.9635e-12
6.6437e-11 2.8506e-12 -5.0989e-11 -3.0752e-12
6.6511e-11 2.8437e-12 -5.0931e-11 -3.1764e-12
6.6672e-11 2.8603e-12 -5.101e-11 -3.1739e-12
6.6522e-11 2.8178e-12 -5.0927e-11 -3.2215e-12
6.6432e-11 2.9121e-12 -5.0919e-11 -3.2289e-12
6.6422e-11   2.85e-12 -5.1011e-11 -3.1105e-12
6.6307e-11 2.9219e-12 -5.0949e-11 -3.1017e-12
6.6472e-11 2.8657e-12 -5.0871e-11 -3.1985e-12
6.6504e-11 2.7974e-12 -5.0939e-11 -3.1312e-12
6.6417e-11 2.7763e-12   -5.1e-11 -3.1789e-12
 6.652e-11 2.8622e-12 -5.078e-11 -3.2479e-12
6.6461e-11 2.7731e-12 -5.0937e-11 -3.1724e-12
6.6464e-11 2.7747e-12 -5.0934e-11 -3.104e-12
6.6414e-11 2.8556e-12 -5.1007e-11 -3.0457e-12
6.6598e-11 2.9267e-12 -5.1106e-11 -3.1339e-12
 6.634e-11 2.8294e-12 -5.1016e-11 -3.2073e-12
6.6446e-11  2.794e-12 -5.0938e-11 -3.1416e-12
6.6353e-11 2.9314e-12 -5.1163e-11 -3.0738e-12
6.6423e-11 2.8354e-12 -5.0836e-11 -2.9402e-12
6.6456e-11 2.8517e-12 -5.0922e-11 -3.0471e-12
6.6497e-11 2.7875e-12 -5.0815e-11 -3.127e-12
6.6443e-11 2.6773e-12 -5.1055e-11 -3.2094e-12
6.6555e-11 2.8013e-12 -5.075e-11 -3.0378e-12
6.6553e-11 2.9299e-12 -5.1093e-11 -2.9576e-12
6.6441e-11 3.0416e-12 -5.0889e-11 -3.1945e-12
6.6445e-11 2.8819e-12 -5.097e-11 -3.2054e-12
6.6484e-11 2.8878e-12 -5.0919e-11 -3.1638e-12
6.6596e-11 2.9575e-12 -5.1012e-11 -3.2047e-12
 6.636e-11 2.7687e-12 -5.0996e-11 -3.1707e-12
6.6476e-11  2.909e-12 -5.0925e-11 -3.2394e-12
 6.643e-11 2.7074e-12 -5.0855e-11 -3.0277e-12
6.6621e-11 2.8799e-12 -5.0993e-11 -3.2593e-12
6.6518e-11 2.9506e-12 -5.0887e-11 -3.1716e-12
 6.654e-11 2.8878e-12 -5.0896e-11 -3.2474e-12
6.6499e-11  2.731e-12 -5.1004e-11 -3.0697e-12
6.6508e-11 2.8132e-12 -5.1018e-11 -3.0409e-12
6.6473e-11 2.7475e-12 -5.096e-11 -3.1517e-12
6.6463e-11 2.9132e-12 -5.1046e-11 -3.2377e-12
6.6319e-11 2.8633e-12 -5.0898e-11 -2.9588e-12
6.6443e-11 2.8241e-12 -5.0911e-11 -3.1164e-12
6.6406e-11 2.7909e-12 -5.0921e-11 -2.9954e-12
 6.639e-11 2.8074e-12 -5.0943e-11 -3.0947e-12
6.6298e-11 2.9154e-12 -5.0891e-11 -3.0428e-12
6.6294e-11 2.9032e-12 -5.1036e-11 -3.0677e-12
6.6605e-11 2.8985e-12 -5.0889e-11 -3.1202e-12
6.6382e-11 2.9253e-12 -5.0833e-11 -3.0889e-12
6.6488e-11 2.8077e-12 -5.0977e-11 -3.0481e-12
6.6561e-11 2.7287e-12 -5.0925e-11 -3.1018e-12
6.6546e-11 2.9017e-12 -5.0956e-11 -3.0298e-12
6.6617e-11 2.9743e-12 -5.0966e-11 -3.1082e-12
6.6296e-11 2.8724e-12 -5.0949e-11  -3.19e-12
6.6518e-11 2.8599e-12 -5.1031e-11 -3.081e-12
6.6386e-11 2.8787e-12 -5.103e-11 -3.0764e-12
6.6344e-11 2.8443e-12 -5.0991e-11 -3.1604e-12
  6.64e-11 2.9734e-12 -5.0984e-11 -3.1633e-12
6.6393e-11 2.9382e-12 -5.0962e-11 -3.1474e-12
 6.635e-11 2.8481e-12 -5.1097e-11 -3.0824e-12
6.6323e-11 2.8112e-12 -5.0883e-11 -3.0221e-12
6.6376e-11 2.8048e-12 -5.1044e-11 -3.0384e-12
  6.63e-11 2.7672e-12 -5.1017e-11 -3.0115e-12
  6.64e-11 2.7413e-12 -5.1061e-11 -3.1084e-12
  6.65e-11 2.7937e-12 -5.097e-11 -3.1547e-12
6.6399e-11 2.7638e-12 -5.0923e-11 -3.154e-12
6.6356e-11 2.8299e-12 -5.0969e-11 -3.142e-12
6.6402e-11 2.7965e-12 -5.0861e-11 -3.1055e-12
6.6336e-11 2.8167e-12 -5.0887e-11 -3.0877e-12
6.6552e-11 2.7687e-12 -5.1001e-11 -3.0346e-12
6.6381e-11 2.9691e-12 -5.1095e-11 -3.1594e-12
6.6383e-11 2.8482e-12 -5.1051e-11 -3.0681e-12
6.6427e-11 2.8262e-12 -5.1023e-11 -3.1248e-12
6.6473e-11 2.7847e-12 -5.077e-11 -3.0718e-12
6.6486e-11  2.735e-12 -5.0894e-11 -2.9988e-12
6.6345e-11 2.7102e-12 -5.0926e-11 -3.0467e-12
6.6539e-11 2.8208e-12 -5.0987e-11 -3.1233e-12
6.6625e-11 2.7001e-12 -5.0817e-11 -3.0302e-12
6.6318e-11 2.7908e-12 -5.0958e-11 -3.1217e-12
 6.642e-11 2.9098e-12 -5.0729e-11 -3.0516e-12
 6.638e-11 2.9239e-12 -5.0955e-11 -3.0119e-12
6.6381e-11 2.7068e-12 -5.0964e-11 -3.0319e-12
6.6386e-11 2.6757e-12 -5.0976e-11 -3.183e-12
6.6361e-11 2.7917e-12 -5.1005e-11 -3.0766e-12
6.6557e-11 2.8673e-12 -5.0938e-11 -3.1444e-12
 6.636e-11 2.8562e-12 -5.0899e-11 -3.0374e-12
6.6583e-11  2.794e-12 -5.0984e-11 -3.0405e-12
6.6501e-11 2.6788e-12 -5.0924e-11 -3.1289e-12
6.6533e-11 2.7958e-12 -5.0944e-11 -3.0019e-12
6.6553e-11  2.716e-12 -5.0834e-11 -3.2119e-12
6.6323e-11 2.8024e-12 -5.0845e-11 -3.1132e-12
 6.632e-11 2.8031e-12 -5.0907e-11 -3.1163e-12
6.6355e-11 2.8935e-12 -5.0912e-11 -3.1221e-12
6.6451e-11   2.87e-12 -5.0989e-11 -2.9852e-12
6.6369e-11 2.7948e-12 -5.0974e-11 -3.0498e-12
6.6285e-11 2.8233e-12 -5.086e-11 -3.1661e-12
6.6276e-11 2.8274e-12 -5.0715e-11 -3.1246e-12
6.6458e-11  2.696e-12 -5.0759e-11 -3.146e-12
6.6323e-11 2.7763e-12 -5.1021e-11 -3.0581e-12
6.6329e-11 2.6802e-12 -5.0901e-11 -2.9646e-12
6.6353e-11 2.9138e-12 -5.083e-11 -3.0318e-12
6.6354e-11 2.8422e-12 -5.1003e-11 -2.9568e-12
6.6414e-11 2.9275e-12 -5.0942e-11 -3.1385e-12
6.6283e-11  2.841e-12 -5.0818e-11 -2.976e-12
6.6322e-11 2.9496e-12 -5.0973e-11 -3.0261e-12
6.6493e-11  2.713e-12 -5.0954e-11 -3.2037e-12
6.6394e-11 2.8847e-12 -5.0887e-11 -3.1176e-12
6.6391e-11 2.7617e-12 -5.1158e-11 -2.9994e-12
6.6307e-11 2.7513e-12 -5.0962e-11 -3.1423e-12
6.6609e-11 2.8125e-12 -5.1023e-11 -2.9523e-12
6.6389e-11 2.8543e-12 -5.0849e-11 -2.9964e-12
6.6436e-11 2.6773e-12 -5.094e-11 -3.1003e-12
6.6342e-11 2.7531e-12 -5.1009e-11 -3.0574e-12
6.6499e-11 2.8564e-12 -5.0921e-11 -3.1178e-12
6.6323e-11 2.7642e-12 -5.0948e-11 -3.1871e-12
6.6495e-11 2.8234e-12 -5.0944e-11 -3.1169e-12
6.6225e-11 2.7413e-12 -5.1029e-11 -3.0293e-12
6.6538e-11 2.7265e-12 -5.0861e-11 -3.2389e-12
6.6401e-11 2.8106e-12 -5.0698e-11 -3.0825e-12
6.6285e-11 2.7787e-12 -5.0816e-11 -3.0734e-12
6.6319e-11  2.836e-12 -5.1025e-11 -3.0407e-12
6.6397e-11  2.742e-12 -5.0895e-11 -3.0586e-12
6.6415e-11 2.9436e-12 -5.1004e-11 -3.1291e-12
 6.648e-11 2.7028e-12 -5.0859e-11 -3.1428e-12
6.6442e-11 2.7808e-12 -5.0922e-11 -3.0428e-12
6.6344e-11 2.8924e-12 -5.1076e-11 -2.9792e-12
6.6384e-11 2.6758e-12 -5.0852e-11 -2.8592e-12
  6.63e-11 2.9393e-12 -5.0942e-11 -3.0048e-12
6.6301e-11 2.9665e-12 -5.1109e-11 -3.1846e-12
6.6536e-11 2.9314e-12 -5.0901e-11 -3.0124e-12
6.6404e-11 2.8566e-12 -5.0761e-11 -3.0497e-12
6.6341e-11   2.79e-12 -5.1017e-11 -3.1075e-12
6.6453e-11 2.8824e-12 -5.1054e-11 -3.0837e-12
6.6413e-11 2.9288e-12 -5.1002e-11 -3.1101e-12
6.6499e-11 2.8837e-12 -5.1013e-11 -3.1199e-12
6.6504e-11 2.9569e-12 -5.1014e-11 -3.0233e-12
6.6316e-11 2.7733e-12 -5.1043e-11 -3.1568e-12
6.6415e-11 2.9264e-12 -5.1074e-11 -2.9357e-12
 6.642e-11 2.7719e-12 -5.0844e-11 -3.132e-12
6.6474e-11 2.8479e-12 -5.0896e-11 -3.0459e-12
6.6509e-11 3.0528e-12 -5.1289e-11 -3.8057e-12
6.6551e-11  2.784e-12 -5.0981e-11 -3.1066e-12
6.6524e-11 2.9432e-12 -5.0966e-11 -3.0865e-12
6.6408e-11 2.8253e-12 -5.0951e-11 -3.0988e-12
  6.67e-11 3.0005e-12 -5.1025e-11 -3.1495e-12
6.6397e-11 2.9829e-12 -5.0911e-11 -3.0189e-12
 6.636e-11 2.7848e-12 -5.0893e-11 -3.1211e-12
6.6487e-11 2.8467e-12 -5.0867e-11 -3.0094e-12
6.6361e-11 2.8316e-12 -5.0862e-11 -3.0732e-12
6.6369e-11  2.798e-12 -5.099e-11 -3.0516e-12
6.6336e-11 2.8593e-12 -5.0832e-11 -3.0622e-12
6.6392e-11 2.8791e-12 -5.0988e-11 -2.9863e-12
6.6401e-11 2.9648e-12 -5.0867e-11 -3.1034e-12
6.6379e-11 2.6913e-12 -5.0986e-11 -3.1275e-12
6.6445e-11 2.9181e-12 -5.0912e-11 -3.2379e-12
6.6419e-11  2.833e-12 -5.0839e-11 -3.1568e-12
6.6378e-11 2.9049e-12 -5.0969e-11 -3.1623e-12
6.6453e-11 2.6359e-12 -5.0955e-11 -3.1349e-12
6.6506e-11 2.7148e-12 -5.0913e-11 -3.0926e-12
