  Measurement Number     Measurement type
4.4372e-09 4.2379e-09 -2.5092e-09 -2.2214e-09
4.4177e-09 4.2254e-09 -2.5012e-09 -2.2094e-09
  4.42e-09 4.2391e-09 -2.522e-09 -2.2222e-09
4.4263e-09 4.2442e-09 -2.5012e-09 -2.1969e-09
4.4315e-09 4.2305e-09 -2.5046e-09 -2.2032e-09
4.4306e-09 4.2366e-09 -2.515e-09 -2.2269e-09
4.4273e-09 4.2384e-09 -2.5111e-09 -2.2171e-09
4.4347e-09 4.2496e-09 -2.5085e-09 -2.2176e-09
4.4369e-09 4.2471e-09 -2.5141e-09 -2.2322e-09
 4.427e-09 4.2414e-09 -2.5022e-09 -2.2185e-09
4.4243e-09 4.2415e-09 -2.4999e-09 -2.1909e-09
4.4264e-09 4.2607e-09 -2.5143e-09 -2.2293e-09
4.4274e-09 4.2425e-09 -2.5048e-09 -2.2028e-09
 4.421e-09 4.2348e-09 -2.4894e-09 -2.1819e-09
4.4203e-09 4.2439e-09 -2.499e-09 -2.2157e-09
4.4288e-09 4.2427e-09 -2.5021e-09 -2.2098e-09
4.4488e-09 4.2377e-09 -2.5144e-09 -2.2228e-09
4.4403e-09 4.2432e-09 -2.5012e-09 -2.2038e-09
4.4389e-09 4.2424e-09 -2.493e-09 -2.2013e-09
4.4209e-09 4.2315e-09 -2.5132e-09 -2.2231e-09
4.4257e-09  4.227e-09 -2.4769e-09 -2.1881e-09
4.4296e-09 4.2386e-09 -2.4906e-09 -2.1928e-09
4.4133e-09 4.2186e-09 -2.4946e-09 -2.2103e-09
4.4268e-09 4.2398e-09 -2.5409e-09 -2.2305e-09
4.4344e-09 4.2424e-09 -2.5278e-09 -2.2319e-09
4.4356e-09 4.2491e-09 -2.4883e-09 -2.1876e-09
4.4286e-09 4.2335e-09 -2.4919e-09 -2.1959e-09
4.4267e-09 4.2351e-09 -2.489e-09 -2.2034e-09
 4.424e-09 4.2401e-09 -2.5053e-09 -2.204e-09
4.4292e-09 4.2319e-09 -2.5043e-09 -2.2078e-09
4.4177e-09 4.2229e-09 -2.4846e-09 -2.1832e-09
4.4327e-09 4.2447e-09 -2.5095e-09 -2.1978e-09
4.4193e-09 4.2126e-09 -2.5025e-09 -2.2153e-09
4.4237e-09 4.2297e-09 -2.5014e-09 -2.1925e-09
4.4201e-09 4.2463e-09 -2.5041e-09 -2.204e-09
4.4199e-09 4.2382e-09 -2.5059e-09 -2.1942e-09
4.4097e-09 4.2345e-09 -2.5045e-09 -2.1824e-09
4.4231e-09  4.241e-09 -2.5067e-09 -2.2265e-09
4.4343e-09 4.2338e-09 -2.5247e-09 -2.2387e-09
4.4394e-09 4.2527e-09 -2.5267e-09 -2.236e-09
 4.434e-09 4.2373e-09 -2.5478e-09 -2.2355e-09
4.4184e-09 4.2385e-09 -2.5045e-09 -2.2184e-09
4.4065e-09 4.2309e-09 -2.5322e-09 -2.2427e-09
4.4227e-09 4.2307e-09 -2.5042e-09 -2.1943e-09
4.4195e-09 4.2304e-09 -2.5093e-09 -2.2422e-09
4.4197e-09 4.2494e-09 -2.5203e-09 -2.2319e-09
4.4236e-09 4.2282e-09 -2.5445e-09 -2.2527e-09
4.4267e-09 4.2359e-09 -2.5146e-09 -2.2347e-09
4.4393e-09 4.2417e-09 -2.5444e-09 -2.2027e-09
4.4178e-09  4.232e-09 -2.536e-09 -2.2144e-09
4.4205e-09 4.2172e-09 -2.5119e-09 -2.2426e-09
4.4099e-09 4.2114e-09 -2.5293e-09 -2.2212e-09
4.4082e-09 4.2305e-09 -2.4939e-09 -2.2028e-09
4.4258e-09 4.2261e-09 -2.5052e-09 -2.2058e-09
4.4337e-09 4.2519e-09 -2.4925e-09 -2.2041e-09
4.4181e-09  4.229e-09 -2.4859e-09 -2.1915e-09
4.4078e-09 4.2238e-09 -2.5249e-09 -2.2034e-09
4.4272e-09 4.2241e-09 -2.4947e-09 -2.2095e-09
4.4144e-09 4.2354e-09 -2.4831e-09 -2.1859e-09
4.4336e-09 4.2346e-09 -2.5111e-09 -2.2074e-09
4.4169e-09 4.2278e-09 -2.5149e-09 -2.207e-09
4.4169e-09 4.2157e-09 -2.4975e-09 -2.2154e-09
4.4047e-09 4.2463e-09 -2.5365e-09 -2.2501e-09
4.4346e-09 4.2362e-09 -2.5007e-09 -2.1919e-09
 4.432e-09 4.2395e-09 -2.4751e-09 -2.2015e-09
4.4305e-09 4.2235e-09 -2.5047e-09 -2.2163e-09
4.4118e-09 4.2302e-09 -2.5366e-09 -2.2517e-09
4.4224e-09 4.2393e-09 -2.5276e-09 -2.2319e-09
4.4183e-09 4.2554e-09 -2.5356e-09 -2.2455e-09
4.4245e-09 4.2467e-09 -2.518e-09 -2.2431e-09
  4.42e-09 4.2454e-09 -2.5067e-09 -2.2044e-09
 4.426e-09 4.2423e-09 -2.4962e-09 -2.1925e-09
 4.408e-09 4.2355e-09 -2.5237e-09 -2.2242e-09
4.4191e-09 4.2227e-09 -2.521e-09 -2.2278e-09
4.4097e-09 4.2416e-09 -2.5034e-09 -2.2112e-09
4.4253e-09 4.2131e-09 -2.4856e-09 -2.2185e-09
4.4214e-09 4.2333e-09 -2.524e-09 -2.2126e-09
4.4268e-09 4.2194e-09 -2.5174e-09 -2.2247e-09
4.4214e-09 4.2364e-09 -2.5104e-09 -2.2336e-09
4.4188e-09  4.227e-09 -2.5219e-09 -2.2189e-09
4.4029e-09  4.213e-09 -2.5205e-09 -2.2189e-09
4.4116e-09 4.2222e-09 -2.5275e-09 -2.2305e-09
 4.408e-09 4.2318e-09 -2.5201e-09 -2.1972e-09
4.4153e-09 4.2227e-09 -2.5057e-09 -2.2098e-09
4.3935e-09 4.2052e-09 -2.5203e-09 -2.232e-09
4.4138e-09 4.2222e-09 -2.5162e-09 -2.2233e-09
4.4047e-09 4.2208e-09 -2.5009e-09 -2.2036e-09
4.4132e-09 4.2148e-09 -2.5133e-09 -2.1934e-09
4.4106e-09 4.2297e-09 -2.5125e-09 -2.2003e-09
4.4115e-09 4.2077e-09 -2.5175e-09 -2.2236e-09
4.4024e-09 4.2366e-09 -2.5262e-09 -2.2365e-09
4.4044e-09 4.2123e-09 -2.5182e-09 -2.2149e-09
4.4037e-09 4.2256e-09 -2.5157e-09 -2.224e-09
4.4123e-09 4.2184e-09 -2.491e-09 -2.1924e-09
4.3931e-09  4.217e-09 -2.4868e-09 -2.1688e-09
4.4065e-09 4.2284e-09 -2.503e-09 -2.2165e-09
4.3982e-09 4.2116e-09 -2.5059e-09 -2.2059e-09
4.4148e-09 4.2249e-09 -2.4878e-09 -2.1843e-09
 4.422e-09 4.2196e-09 -2.4817e-09 -2.1884e-09
 4.407e-09 4.2194e-09 -2.5128e-09 -2.2003e-09
4.4121e-09 4.2288e-09 -2.4989e-09 -2.2146e-09
 4.412e-09 4.2508e-09 -2.493e-09 -2.1864e-09
 4.419e-09 4.2364e-09 -2.496e-09 -2.1955e-09
4.4171e-09 4.2421e-09 -2.5004e-09 -2.2038e-09
4.4347e-09 4.2342e-09 -2.5319e-09 -2.2318e-09
4.4244e-09 4.2402e-09 -2.5253e-09 -2.2098e-09
 4.417e-09 4.2279e-09 -2.5117e-09 -2.2226e-09
4.4327e-09 4.2566e-09 -2.5057e-09 -2.2074e-09
4.4307e-09 4.2266e-09 -2.5169e-09 -2.2201e-09
4.4256e-09 4.2403e-09 -2.5064e-09 -2.1999e-09
4.4254e-09  4.224e-09 -2.5151e-09 -2.2071e-09
4.4218e-09  4.231e-09 -2.4944e-09 -2.2111e-09
4.4181e-09 4.2177e-09 -2.5002e-09 -2.1984e-09
4.4088e-09 4.2209e-09 -2.4949e-09 -2.1883e-09
4.4146e-09 4.2294e-09 -2.4914e-09 -2.1876e-09
 4.408e-09  4.227e-09 -2.4905e-09 -2.2184e-09
4.4066e-09 4.2246e-09 -2.5132e-09 -2.2265e-09
4.4059e-09 4.2143e-09 -2.4715e-09 -2.1775e-09
4.4061e-09 4.2191e-09 -2.5202e-09 -2.2277e-09
4.4212e-09 4.2099e-09 -2.4893e-09 -2.1983e-09
4.4069e-09 4.2249e-09 -2.5103e-09 -2.2175e-09
4.4153e-09 4.2267e-09 -2.4928e-09 -2.1845e-09
4.4249e-09  4.226e-09 -2.482e-09 -2.2018e-09
4.4114e-09 4.2265e-09 -2.5115e-09 -2.226e-09
 4.388e-09 4.1957e-09 -2.4957e-09 -2.1943e-09
4.3959e-09 4.2234e-09 -2.5036e-09 -2.1971e-09
4.4175e-09 4.2161e-09 -2.5205e-09 -2.2405e-09
4.4062e-09 4.2089e-09 -2.5089e-09 -2.2231e-09
4.4224e-09 4.2338e-09 -2.5375e-09 -2.2153e-09
 4.408e-09 4.2243e-09 -2.5292e-09 -2.2462e-09
4.4139e-09 4.2335e-09 -2.5307e-09 -2.2244e-09
4.4103e-09 4.2072e-09 -2.4946e-09 -2.1936e-09
4.4078e-09 4.2037e-09 -2.5016e-09 -2.2109e-09
4.3976e-09  4.196e-09 -2.5088e-09 -2.2232e-09
4.4099e-09 4.2164e-09 -2.4985e-09 -2.2008e-09
4.4153e-09 4.2151e-09 -2.5169e-09 -2.2196e-09
4.3947e-09 4.2128e-09 -2.5083e-09 -2.2115e-09
4.4017e-09 4.2078e-09 -2.4926e-09 -2.1937e-09
4.3923e-09 4.2127e-09 -2.5332e-09 -2.2627e-09
4.4005e-09 4.2171e-09 -2.5083e-09 -2.2092e-09
4.3919e-09 4.2282e-09 -2.5501e-09 -2.2277e-09
4.4165e-09 4.2231e-09  -2.53e-09 -2.2389e-09
4.4124e-09 4.2175e-09 -2.5023e-09 -2.2125e-09
4.3976e-09 4.2306e-09 -2.5157e-09 -2.2274e-09
4.4158e-09 4.2372e-09 -2.5137e-09 -2.2158e-09
4.4324e-09 4.2373e-09 -2.5453e-09 -2.2422e-09
4.4273e-09 4.2286e-09 -2.5338e-09 -2.2174e-09
4.4341e-09 4.2475e-09 -2.5165e-09 -2.2349e-09
4.4321e-09 4.2224e-09 -2.5049e-09 -2.2103e-09
4.4092e-09 4.2276e-09 -2.5017e-09 -2.2081e-09
4.4294e-09 4.2261e-09 -2.518e-09 -2.2057e-09
4.4252e-09 4.2362e-09 -2.4989e-09 -2.1923e-09
 4.415e-09 4.2393e-09 -2.5407e-09 -2.231e-09
4.4139e-09 4.2253e-09 -2.4715e-09 -2.1602e-09
4.4019e-09 4.2296e-09 -2.5099e-09 -2.1874e-09
4.4026e-09  4.221e-09 -2.4901e-09 -2.1801e-09
4.4052e-09   4.22e-09 -2.4856e-09 -2.2031e-09
4.3961e-09  4.223e-09 -2.4879e-09 -2.204e-09
4.4001e-09 4.2156e-09 -2.4936e-09 -2.1894e-09
 4.398e-09  4.212e-09 -2.4801e-09 -2.1661e-09
4.3986e-09 4.2095e-09 -2.4855e-09 -2.1775e-09
4.3959e-09 4.2122e-09 -2.4822e-09 -2.1961e-09
4.4117e-09 4.2186e-09 -2.4781e-09 -2.1918e-09
4.4062e-09 4.2146e-09 -2.475e-09 -2.1815e-09
4.4035e-09 4.2277e-09 -2.4472e-09 -2.1479e-09
4.4125e-09  4.208e-09 -2.4568e-09 -2.165e-09
4.4058e-09 4.2128e-09 -2.494e-09 -2.1966e-09
 4.408e-09 4.2116e-09 -2.458e-09 -2.1685e-09
4.3935e-09 4.2193e-09 -2.4877e-09 -2.1919e-09
4.4017e-09 4.2171e-09 -2.4916e-09 -2.2157e-09
4.4238e-09 4.2304e-09 -2.4962e-09 -2.1803e-09
4.3957e-09 4.2214e-09 -2.5118e-09 -2.1829e-09
4.4116e-09 4.2172e-09 -2.4824e-09 -2.1713e-09
4.4129e-09 4.2333e-09 -2.4823e-09 -2.1874e-09
 4.416e-09 4.2391e-09 -2.4642e-09 -2.1734e-09
4.4013e-09  4.217e-09 -2.4957e-09 -2.1714e-09
 4.409e-09 4.2266e-09 -2.4814e-09 -2.1728e-09
4.4087e-09 4.2171e-09 -2.4652e-09 -2.1661e-09
4.4017e-09 4.2303e-09 -2.4801e-09 -2.1907e-09
4.4046e-09 4.2249e-09 -2.4753e-09 -2.1738e-09
4.4135e-09 4.2159e-09 -2.4692e-09 -2.1881e-09
4.4217e-09  4.231e-09 -2.4582e-09 -2.1755e-09
4.4024e-09 4.2279e-09 -2.4698e-09 -2.1695e-09
4.4346e-09 4.2291e-09   -2.5e-09 -2.1953e-09
4.4042e-09 4.2268e-09 -2.4911e-09 -2.1784e-09
4.4265e-09 4.2154e-09 -2.4743e-09 -2.1697e-09
4.4019e-09 4.2228e-09  -2.47e-09 -2.1664e-09
 4.407e-09 4.2076e-09 -2.4797e-09 -2.1961e-09
 4.409e-09 4.2156e-09 -2.4719e-09 -2.186e-09
  4.42e-09 4.2391e-09 -2.4765e-09 -2.1636e-09
4.4044e-09 4.2283e-09 -2.4721e-09 -2.1658e-09
4.4269e-09   4.24e-09 -2.4755e-09 -2.1814e-09
4.4234e-09 4.2142e-09 -2.4652e-09 -2.1762e-09
4.4218e-09 4.2327e-09 -2.4985e-09 -2.1817e-09
4.4235e-09 4.2141e-09 -2.4875e-09 -2.1947e-09
4.4271e-09 4.2491e-09 -2.5022e-09 -2.2046e-09
4.4204e-09 4.2321e-09 -2.504e-09 -2.1905e-09
4.3939e-09 4.2142e-09 -2.4735e-09 -2.1714e-09
4.3924e-09 4.2221e-09 -2.4789e-09 -2.1774e-09
4.3992e-09 4.1921e-09 -2.4633e-09 -2.169e-09
4.4061e-09 4.2124e-09 -2.4575e-09 -2.1583e-09
4.3934e-09  4.217e-09 -2.4717e-09 -2.1916e-09
4.3946e-09 4.2083e-09 -2.4905e-09 -2.2053e-09
4.3855e-09 4.2118e-09 -2.4981e-09 -2.2203e-09
4.4006e-09 4.2066e-09 -2.4771e-09 -2.2196e-09
4.4043e-09 4.2355e-09 -2.4837e-09 -2.2009e-09
4.4036e-09 4.2158e-09 -2.5041e-09 -2.202e-09
4.4276e-09 4.2286e-09 -2.5048e-09 -2.2093e-09
4.4227e-09 4.2341e-09  -2.52e-09 -2.2335e-09
4.4181e-09 4.2221e-09 -2.4852e-09 -2.2026e-09
4.4375e-09 4.2244e-09 -2.5163e-09 -2.2102e-09
4.4093e-09  4.221e-09 -2.5046e-09 -2.2086e-09
4.4096e-09 4.2231e-09 -2.4855e-09 -2.1924e-09
4.4034e-09 4.2216e-09 -2.5048e-09 -2.1856e-09
4.4098e-09 4.2268e-09 -2.471e-09 -2.1668e-09
4.4016e-09 4.2108e-09 -2.4895e-09 -2.1714e-09
4.3972e-09  4.214e-09 -2.4883e-09 -2.1916e-09
4.3969e-09 4.2102e-09 -2.474e-09 -2.1927e-09
4.3921e-09 4.1925e-09 -2.4714e-09 -2.1415e-09
4.3882e-09 4.2122e-09 -2.4587e-09 -2.1655e-09
4.3845e-09 4.1976e-09 -2.4742e-09 -2.152e-09
4.3742e-09 4.1918e-09 -2.4401e-09 -2.1527e-09
 4.403e-09 4.2087e-09 -2.4765e-09 -2.1682e-09
4.3921e-09  4.217e-09 -2.4768e-09 -2.1851e-09
4.3873e-09 4.2169e-09 -2.5067e-09 -2.2159e-09
4.4153e-09 4.2243e-09 -2.4913e-09 -2.1949e-09
4.4021e-09 4.2132e-09 -2.4802e-09 -2.2113e-09
4.3989e-09 4.2083e-09 -2.4684e-09 -2.1516e-09
4.3989e-09 4.2239e-09 -2.4753e-09 -2.1469e-09
4.4031e-09 4.2231e-09 -2.4812e-09 -2.1812e-09
4.3902e-09 4.2171e-09 -2.4792e-09 -2.1878e-09
4.3893e-09 4.2107e-09 -2.4761e-09 -2.1878e-09
4.3906e-09  4.208e-09 -2.5036e-09 -2.2124e-09
4.4027e-09 4.2081e-09 -2.4849e-09   -2.2e-09
4.3906e-09 4.2198e-09 -2.4639e-09 -2.1768e-09
4.4132e-09 4.2159e-09 -2.4812e-09 -2.1971e-09
4.4012e-09   4.21e-09 -2.4605e-09 -2.1619e-09
4.4084e-09 4.2015e-09 -2.4708e-09 -2.1663e-09
4.3814e-09 4.1933e-09 -2.466e-09 -2.136e-09
4.3959e-09  4.197e-09 -2.4577e-09 -2.1664e-09
4.3878e-09 4.2126e-09 -2.4693e-09 -2.1582e-09
 4.389e-09 4.2153e-09 -2.4969e-09 -2.179e-09
4.3903e-09 4.1914e-09 -2.4676e-09 -2.1487e-09
4.3807e-09 4.1996e-09 -2.4891e-09 -2.158e-09
4.3907e-09 4.2058e-09 -2.497e-09 -2.1948e-09
4.4106e-09 4.2213e-09 -2.4801e-09 -2.1608e-09
4.3865e-09 4.1858e-09 -2.4527e-09 -2.1616e-09
4.3932e-09 4.1877e-09 -2.4562e-09 -2.1436e-09
4.3799e-09 4.1841e-09 -2.448e-09 -2.169e-09
4.3773e-09 4.1882e-09 -2.4578e-09 -2.1583e-09
4.3862e-09 4.1885e-09 -2.4537e-09 -2.1528e-09
4.3875e-09 4.2008e-09 -2.4531e-09 -2.1648e-09
4.3843e-09 4.2045e-09 -2.4556e-09 -2.1248e-09
4.3825e-09 4.2029e-09 -2.4601e-09 -2.1578e-09
4.3934e-09 4.2026e-09 -2.4617e-09 -2.1553e-09
4.3802e-09 4.1969e-09 -2.4757e-09 -2.1914e-09
4.3957e-09 4.2067e-09 -2.4573e-09 -2.1512e-09
4.3928e-09 4.1989e-09 -2.4448e-09 -2.1476e-09
4.3997e-09 4.2105e-09 -2.4739e-09 -2.1776e-09
4.3839e-09 4.1903e-09 -2.458e-09 -2.1416e-09
4.3704e-09 4.2071e-09 -2.4576e-09 -2.1653e-09
4.3849e-09 4.1835e-09 -2.4701e-09 -2.1648e-09
4.3832e-09 4.2009e-09 -2.4673e-09 -2.1418e-09
4.3882e-09 4.1994e-09 -2.481e-09 -2.1658e-09
4.4044e-09 4.2149e-09 -2.4707e-09 -2.1885e-09
4.3813e-09 4.2185e-09 -2.468e-09 -2.1359e-09
4.4156e-09 4.2148e-09 -2.4766e-09 -2.1696e-09
4.4081e-09 4.2298e-09 -2.4845e-09 -2.1694e-09
4.4059e-09 4.2069e-09 -2.4835e-09 -2.1666e-09
4.3939e-09 4.2034e-09 -2.4796e-09 -2.1521e-09
4.3912e-09 4.2126e-09 -2.4645e-09 -2.173e-09
 4.412e-09 4.2114e-09 -2.4628e-09 -2.173e-09
4.4115e-09 4.2256e-09 -2.4766e-09 -2.1783e-09
4.4192e-09 4.2156e-09 -2.4854e-09 -2.1787e-09
4.4046e-09 4.2227e-09 -2.4952e-09 -2.2045e-09
4.4136e-09 4.2326e-09 -2.4869e-09 -2.1847e-09
4.3975e-09 4.2228e-09 -2.4794e-09 -2.1513e-09
4.3878e-09 4.2222e-09 -2.4799e-09 -2.1652e-09
4.4043e-09 4.2092e-09 -2.4968e-09 -2.2036e-09
4.4124e-09 4.2315e-09 -2.4995e-09 -2.2077e-09
4.4104e-09 4.2242e-09 -2.5126e-09 -2.1848e-09
4.4023e-09 4.2271e-09  -2.48e-09 -2.189e-09
4.4125e-09 4.2169e-09 -2.4908e-09 -2.2033e-09
4.4115e-09 4.2311e-09 -2.4977e-09 -2.189e-09
 4.415e-09 4.2147e-09 -2.504e-09 -2.1992e-09
4.4206e-09  4.227e-09 -2.4848e-09 -2.2075e-09
4.4117e-09 4.2159e-09 -2.466e-09 -2.156e-09
4.4028e-09 4.2285e-09 -2.4815e-09 -2.1791e-09
4.4027e-09 4.2273e-09 -2.4718e-09 -2.1652e-09
4.4245e-09 4.2315e-09 -2.4738e-09 -2.1991e-09
4.4101e-09  4.212e-09 -2.4772e-09 -2.2041e-09
4.3966e-09 4.1979e-09 -2.4659e-09 -2.1795e-09
4.3948e-09 4.2157e-09 -2.4883e-09 -2.1854e-09
4.4171e-09 4.2119e-09 -2.4702e-09 -2.1928e-09
4.3939e-09 4.2122e-09 -2.4644e-09 -2.1495e-09
4.3984e-09 4.2103e-09 -2.4637e-09 -2.1454e-09
4.3951e-09 4.2206e-09 -2.4554e-09 -2.1755e-09
4.4057e-09 4.2114e-09 -2.4701e-09 -2.1808e-09
4.3912e-09 4.1995e-09 -2.4523e-09 -2.162e-09
4.3808e-09 4.1931e-09 -2.477e-09 -2.1828e-09
4.4007e-09 4.1822e-09 -2.484e-09 -2.1783e-09
4.3674e-09 4.2008e-09 -2.4584e-09 -2.1545e-09
4.3946e-09 4.2072e-09 -2.4832e-09 -2.1852e-09
4.3994e-09 4.2093e-09 -2.4599e-09 -2.1504e-09
4.3963e-09 4.1932e-09 -2.449e-09 -2.1664e-09
4.3799e-09 4.2017e-09 -2.4833e-09 -2.1729e-09
4.3802e-09 4.1931e-09 -2.4771e-09 -2.1691e-09
4.3897e-09 4.2059e-09 -2.4658e-09 -2.1709e-09
4.3945e-09 4.2025e-09 -2.4539e-09 -2.1258e-09
4.3756e-09 4.1954e-09 -2.4763e-09 -2.174e-09
4.3932e-09 4.1991e-09  -2.49e-09 -2.1524e-09
4.4136e-09 4.2113e-09 -2.4953e-09 -2.2079e-09
4.4005e-09 4.2131e-09 -2.4809e-09 -2.1895e-09
4.3884e-09 4.2251e-09  -2.47e-09 -2.1707e-09
4.4147e-09 4.1961e-09 -2.4783e-09 -2.1686e-09
4.4078e-09 4.2054e-09 -2.4646e-09 -2.1616e-09
 4.395e-09 4.2034e-09 -2.4582e-09 -2.1674e-09
4.4046e-09 4.2078e-09 -2.4498e-09 -2.1505e-09
4.3877e-09 4.2091e-09 -2.4656e-09 -2.1809e-09
4.4012e-09 4.2106e-09 -2.4906e-09 -2.181e-09
4.3865e-09 4.2117e-09 -2.4721e-09 -2.1869e-09
4.4018e-09 4.2093e-09 -2.4616e-09 -2.1669e-09
4.4086e-09 4.2224e-09 -2.4586e-09 -2.1849e-09
   4.4e-09 4.2048e-09 -2.4525e-09 -2.1584e-09
4.3835e-09 4.2172e-09 -2.476e-09 -2.1636e-09
 4.394e-09 4.2032e-09 -2.4863e-09 -2.1798e-09
 4.391e-09 4.2097e-09 -2.4569e-09 -2.1502e-09
4.3991e-09 4.2047e-09 -2.4885e-09 -2.1777e-09
4.4038e-09 4.2106e-09 -2.4688e-09 -2.2072e-09
4.4049e-09 4.1981e-09 -2.4834e-09 -2.1986e-09
4.4013e-09 4.2173e-09  -2.48e-09 -2.184e-09
4.4125e-09 4.2157e-09 -2.4937e-09 -2.1917e-09
4.4077e-09 4.2004e-09 -2.4775e-09 -2.1636e-09
4.3923e-09 4.2091e-09 -2.4947e-09 -2.1754e-09
4.3861e-09 4.2002e-09 -2.473e-09 -2.1703e-09
4.4042e-09 4.2209e-09 -2.4732e-09 -2.1827e-09
4.3978e-09 4.2028e-09 -2.4538e-09 -2.1698e-09
4.3968e-09 4.2059e-09 -2.4926e-09 -2.1938e-09
4.4029e-09 4.2196e-09 -2.4993e-09 -2.1864e-09
4.4077e-09 4.2308e-09 -2.5061e-09 -2.1969e-09
4.3958e-09 4.2333e-09 -2.5212e-09 -2.2005e-09
4.4099e-09 4.2042e-09 -2.477e-09 -2.196e-09
 4.409e-09 4.2246e-09 -2.4772e-09 -2.2125e-09
4.3975e-09 4.2199e-09 -2.4953e-09 -2.202e-09
4.3987e-09 4.2219e-09 -2.5062e-09 -2.2146e-09
4.4076e-09 4.2022e-09 -2.4875e-09 -2.1902e-09
 4.408e-09 4.2157e-09 -2.497e-09 -2.1956e-09
4.4089e-09 4.2323e-09 -2.4979e-09 -2.1948e-09
 4.391e-09 4.2096e-09 -2.482e-09 -2.1887e-09
 4.409e-09  4.224e-09 -2.501e-09 -2.1845e-09
4.4005e-09 4.2149e-09 -2.4958e-09 -2.2017e-09
4.4086e-09 4.2014e-09 -2.4876e-09 -2.1948e-09
 4.388e-09 4.2123e-09 -2.5035e-09 -2.207e-09
4.4099e-09 4.2018e-09 -2.5018e-09 -2.1806e-09
4.3828e-09 4.2013e-09 -2.5113e-09 -2.2172e-09
4.4138e-09 4.2066e-09 -2.5018e-09 -2.1998e-09
4.4031e-09 4.2193e-09 -2.4889e-09 -2.191e-09
4.3963e-09 4.2285e-09 -2.4744e-09 -2.1707e-09
4.4009e-09 4.2153e-09 -2.4739e-09 -2.1839e-09
4.4023e-09 4.2105e-09 -2.4938e-09 -2.1973e-09
4.3859e-09 4.1912e-09 -2.4597e-09 -2.1605e-09
4.3741e-09 4.1805e-09 -2.4423e-09 -2.1649e-09
4.3978e-09 4.1936e-09 -2.4628e-09 -2.1795e-09
4.3854e-09 4.1983e-09 -2.4621e-09 -2.1716e-09
4.3967e-09 4.2016e-09 -2.461e-09 -2.1636e-09
4.3803e-09 4.1789e-09 -2.4589e-09 -2.1576e-09
4.3782e-09 4.1794e-09 -2.4695e-09 -2.1683e-09
 4.379e-09 4.1946e-09 -2.4558e-09 -2.1724e-09
4.3907e-09 4.1888e-09 -2.4553e-09 -2.172e-09
4.3904e-09 4.1978e-09 -2.4634e-09 -2.1893e-09
4.3786e-09  4.185e-09 -2.4815e-09 -2.1929e-09
4.3872e-09 4.1938e-09 -2.4853e-09 -2.1714e-09
4.3853e-09 4.1908e-09 -2.4857e-09 -2.1878e-09
4.3829e-09 4.2118e-09 -2.473e-09 -2.1647e-09
4.3785e-09 4.1914e-09 -2.4551e-09 -2.1719e-09
 4.374e-09 4.1911e-09 -2.4583e-09 -2.1579e-09
4.3676e-09 4.1995e-09 -2.4371e-09 -2.1385e-09
4.3887e-09 4.1828e-09 -2.4515e-09 -2.1395e-09
4.3739e-09 4.1771e-09 -2.4563e-09 -2.1584e-09
4.3808e-09 4.1726e-09 -2.4428e-09 -2.1431e-09
4.3836e-09 4.1938e-09 -2.4406e-09 -2.1212e-09
4.3779e-09 4.1876e-09 -2.456e-09 -2.1752e-09
4.3721e-09 4.1916e-09 -2.4585e-09 -2.1788e-09
4.3677e-09 4.1951e-09 -2.4558e-09 -2.1811e-09
 4.376e-09 4.1706e-09 -2.4814e-09 -2.1834e-09
4.3824e-09 4.1762e-09 -2.4699e-09 -2.1634e-09
4.3724e-09 4.1864e-09 -2.4549e-09 -2.1655e-09
4.3804e-09 4.1955e-09 -2.4534e-09 -2.1685e-09
4.3878e-09 4.2048e-09 -2.454e-09 -2.1455e-09
4.3851e-09 4.1992e-09 -2.4916e-09 -2.1888e-09
 4.395e-09 4.2133e-09 -2.4507e-09 -2.1568e-09
4.3771e-09 4.1826e-09 -2.4672e-09 -2.1652e-09
 4.383e-09 4.1871e-09 -2.4837e-09 -2.1945e-09
4.3878e-09 4.1857e-09 -2.4662e-09 -2.1779e-09
4.3629e-09 4.1823e-09 -2.4641e-09 -2.1736e-09
4.3724e-09 4.1729e-09 -2.4583e-09 -2.169e-09
4.3705e-09 4.1778e-09 -2.4424e-09 -2.1447e-09
 4.377e-09 4.1961e-09 -2.4503e-09 -2.1526e-09
4.3822e-09 4.1751e-09 -2.4607e-09 -2.166e-09
4.3628e-09 4.1778e-09 -2.4571e-09 -2.1614e-09
4.3823e-09 4.1815e-09 -2.4497e-09 -2.1452e-09
4.3594e-09 4.1965e-09 -2.483e-09 -2.178e-09
4.3764e-09 4.1828e-09 -2.4474e-09 -2.1488e-09
4.3824e-09 4.1911e-09 -2.4462e-09 -2.1664e-09
4.3738e-09 4.1891e-09 -2.4787e-09 -2.1908e-09
4.3807e-09 4.1755e-09 -2.4511e-09 -2.1547e-09
4.3641e-09 4.1902e-09 -2.4728e-09 -2.1886e-09
4.3704e-09 4.1791e-09 -2.4557e-09 -2.1536e-09
4.3715e-09 4.1904e-09 -2.4698e-09 -2.1752e-09
4.3805e-09 4.1838e-09 -2.459e-09 -2.1615e-09
4.3639e-09 4.1842e-09 -2.4828e-09 -2.1827e-09
4.3745e-09 4.1782e-09 -2.4385e-09 -2.1649e-09
4.3628e-09 4.1794e-09 -2.4475e-09 -2.1565e-09
4.3689e-09 4.1626e-09 -2.4594e-09 -2.1713e-09
