  Measurement Number     Measurement type
                   5               PQPUND

      Measurement ID                     
       739688.754735                     

          First Bias          Second Bias                Steps           Repetition
                 2.5                   -2                   50                    1

           Rump time     Rump Interg time            Wait Time     Wait Integr Time
               1e-05                1e-05                1e-05                1e-05

                  IV        Points number                   98
    -0.71429   2.3512e-06   2.3473e-06
    -0.62245   2.3448e-06   2.3542e-06
    -0.53061   2.3524e-06   2.3632e-06
    -0.43878   2.3397e-06   2.3702e-06
    -0.34694   2.3754e-06   2.3534e-06
     -0.2551    2.348e-06   2.3645e-06
    -0.16327   2.3795e-06   2.3628e-06
   -0.071429   2.3557e-06   2.3607e-06

                  QV        Points number                   98
     Voltage       Charge
    0.066327   1.6476e-11
     0.15816   2.0213e-11
        0.25    2.101e-11
     0.34184   2.1283e-11
     0.43367   2.1752e-11
     0.52551   2.1855e-11
     0.61735   2.2465e-11
     0.70918   2.2456e-11
     0.80102   2.3193e-11
     0.89286   2.3685e-11
     0.98469   2.4572e-11
      1.0765   2.5567e-11
      1.1684   2.6911e-11
      1.2602   2.8571e-11
       1.352   3.0399e-11
      1.4439   3.2499e-11
      1.5357   3.4807e-11
      1.6276   3.7295e-11
      1.7194    3.956e-11
      1.8112   4.2299e-11
      1.9031   4.5208e-11
      1.9949   4.8999e-11
      2.0867   5.3764e-11
      2.1786   5.9863e-11
      2.2704   6.5847e-11
      2.3622   7.0564e-11
      2.4541    7.345e-11
      2.4541   7.3847e-11
      2.3622   7.4114e-11
      2.2704   7.3923e-11
      2.1786   7.3995e-11
      2.0867   7.3952e-11
      1.9949   7.3846e-11
      1.9031   7.4018e-11
      1.8112   7.3852e-11
      1.7194   7.3867e-11
      1.6276   7.3528e-11
      1.5357   7.3728e-11
      1.4439   7.3446e-11
       1.352   7.3667e-11
      1.2602    7.368e-11
      1.1684   7.3648e-11
      1.0765   7.3695e-11
     0.98469    7.352e-11
     0.89286   7.3507e-11
     0.80102   7.3458e-11
     0.70918    7.337e-11
     0.61735   7.3424e-11
     0.52551   7.3356e-11
     0.43367   7.3258e-11
     0.34184   7.3145e-11
        0.25   7.3118e-11
     0.15816   7.3166e-11
    0.066327   7.2961e-11
    -0.02551   4.9825e-11
    -0.11735   4.2397e-11
    -0.20918   3.8847e-11
    -0.30102   3.5949e-11
    -0.39286   3.2838e-11
    -0.48469   2.9387e-11
    -0.57653   2.5546e-11
    -0.66837   2.1538e-11
     -0.7602   1.7969e-11
    -0.85204   1.4492e-11
    -0.94388    1.148e-11
     -1.0357   8.7702e-12
     -1.1276   5.9491e-12
     -1.2194   3.1229e-12
     -1.3112  -8.3128e-14
     -1.4031  -3.0118e-12
     -1.4949  -6.2453e-12
     -1.5867  -8.9544e-12
     -1.6786  -1.1416e-11
     -1.7704  -1.3552e-11
     -1.8622  -1.5246e-11
     -1.9541  -1.6368e-11
     -1.9541  -1.6679e-11
     -1.8622   -1.676e-11
     -1.7704  -1.7056e-11
     -1.6786  -1.7058e-11
     -1.5867  -1.7332e-11
     -1.4949  -1.7466e-11
     -1.4031  -1.7644e-11
     -1.3112  -1.7717e-11
     -1.2194  -1.7651e-11
     -1.1276  -1.7674e-11
     -1.0357  -1.7831e-11
    -0.94388  -1.7875e-11
    -0.85204   -1.812e-11
     -0.7602  -1.8093e-11
    -0.66837  -1.8458e-11
    -0.57653  -1.8304e-11
    -0.48469  -1.8431e-11
    -0.39286  -1.8266e-11
    -0.30102  -1.8368e-11
    -0.20918  -1.8404e-11
    -0.11735  -1.8395e-11
    -0.02551  -1.8482e-11




