  Measurement Number     Measurement type
                  12               PQPUND

      Measurement ID                     
       739688.756544                     

          First Bias          Second Bias                Steps           Repetition
                 2.8                 -2.7                   50                    1

           Rump time     Rump Interg time            Wait Time     Wait Integr Time
              0.0001                1e-05                1e-05                1e-05

                  IV        Points number                   98
     -1.3531   4.5258e-07    4.519e-07
     -1.2408   4.4785e-07   4.4097e-07
     -1.1286    4.426e-07   4.4536e-07
     -1.0163   4.5037e-07   4.4011e-07
    -0.90408   4.5551e-07    4.477e-07
    -0.79184   4.5365e-07   4.5734e-07
    -0.67959   4.5237e-07    4.447e-07
    -0.56735   4.6042e-07   4.5439e-07
     -0.4551   4.5527e-07   4.5815e-07
    -0.34286   4.5433e-07   4.6331e-07
    -0.23061   4.5667e-07   4.5365e-07
    -0.11837   4.5734e-07   4.6486e-07

                  QV        Points number                   98
     Voltage       Charge
        0.05   8.3669e-13
     0.16224   8.5195e-13
     0.27449   2.8979e-12
     0.38673   3.2629e-12
     0.49898   3.7568e-12
     0.61122   5.9863e-12
     0.72347   7.6451e-12
     0.83571   8.7669e-12
     0.94796   1.0913e-11
      1.0602   1.4795e-11
      1.1724   1.9344e-11
      1.2847   2.4696e-11
      1.3969   3.3002e-11
      1.5092   4.2026e-11
      1.6214   5.2271e-11
      1.7337   6.5183e-11
      1.8459   7.9989e-11
      1.9582   9.9417e-11
      2.0704   1.2023e-10
      2.1827   1.3868e-10
      2.2949   1.5435e-10
      2.4071   1.6617e-10
      2.5194   1.7594e-10
      2.6316   1.8285e-10
      2.7439   1.8717e-10
      2.7439   1.8861e-10
      2.6316   1.9021e-10
      2.5194   1.9059e-10
      2.4071   1.9145e-10
      2.2949    1.926e-10
      2.1827   1.9257e-10
      2.0704     1.93e-10
      1.9582   1.9339e-10
      1.8459   1.9351e-10
      1.7337    1.932e-10
      1.6214   1.9361e-10
      1.5092   1.9303e-10
      1.3969   1.9238e-10
      1.2847   1.9304e-10
      1.1724   1.9227e-10
      1.0602   1.9158e-10
     0.94796   1.9116e-10
     0.83571   1.9105e-10
     0.72347   1.8992e-10
     0.61122   1.9011e-10
     0.49898   1.9086e-10
     0.38673   1.9098e-10
     0.27449   1.9067e-10
     0.16224   1.9135e-10
        0.05    1.904e-10
   -0.062245   1.8634e-10
    -0.17449   1.8153e-10
    -0.28673   1.7405e-10
    -0.39898   1.6422e-10
    -0.51122   1.5221e-10
    -0.62347   1.3623e-10
    -0.73571   1.1912e-10
    -0.84796    1.032e-10
     -0.9602   8.7233e-11
     -1.0724   7.4641e-11
     -1.1847   6.3614e-11
     -1.2969   5.3232e-11
     -1.4092   4.2383e-11
     -1.5214    3.287e-11
     -1.6337   2.3654e-11
     -1.7459   1.6483e-11
     -1.8582   1.1723e-11
     -1.9704   7.5864e-12
     -2.0827   2.1982e-12
     -2.1949  -9.8115e-13
     -2.3071  -3.3775e-12
     -2.4194  -7.9985e-12
     -2.5316  -1.0759e-11
     -2.6439  -1.2037e-11
     -2.6439  -1.2546e-11
     -2.5316  -1.3971e-11
     -2.4194   -1.429e-11
     -2.3071  -1.4438e-11
     -2.1949  -1.5224e-11
     -2.0827  -1.5315e-11
     -1.9704  -1.4689e-11
     -1.8582  -1.4996e-11
     -1.7459  -1.5576e-11
     -1.6337  -1.5054e-11
     -1.5214  -1.6604e-11
     -1.4092  -1.7113e-11
     -1.2969  -1.6745e-11
     -1.1847  -1.6686e-11
     -1.0724  -1.6915e-11
     -0.9602  -1.6097e-11
    -0.84796  -1.5921e-11
    -0.73571  -1.6902e-11
    -0.62347  -1.6642e-11
    -0.51122  -1.6141e-11
    -0.39898  -1.6735e-11
    -0.28673  -1.7457e-11
    -0.17449  -1.6529e-11
   -0.062245  -1.6193e-11




