  Measurement Number     Measurement type
                   6               PQPUND

      Measurement ID                     
       739688.751580                     

          First Bias          Second Bias                Steps           Repetition
                   3                   -3                   60                    1

           Rump time     Rump Interg time            Wait Time     Wait Integr Time
               1e-06                1e-06                1e-06                1e-06

                  IV        Points number                  118
    -0.55932  -0.00011489  -1.2917e-05
    -0.66102  -0.00014189  -1.5531e-05
    -0.76271   -0.0001743   -1.857e-05
    -0.86441  -0.00021427  -2.1253e-05
     -0.9661  -0.00026092  -2.3295e-05
     -1.0678  -0.00031917  -2.6257e-05
     -1.1695  -0.00037962  -2.7706e-05
     -1.2712  -0.00044591  -2.9888e-05
     -1.3729  -0.00051902    -3.14e-05
     -1.4746  -0.00060108  -3.3052e-05
     -1.5763  -0.00073173  -3.4501e-05
      -1.678  -0.00082819  -3.5763e-05
     -1.7797   -0.0009162  -3.6599e-05
     -1.8814   -0.0010734  -3.9059e-05
     -1.9831   -0.0012408  -4.0593e-05
     -2.0847   -0.0011181  -4.2035e-05
     -2.1864  -0.00074839  -4.3401e-05
     -2.2881  -0.00057851  -4.5583e-05
     -2.3898  -0.00053087  -4.7966e-05
     -2.4915  -0.00027103  -5.0719e-05
     -2.5932  -0.00015791  -5.2803e-05
     -2.6949  -0.00020517  -5.6357e-05
     -2.7966  -6.7892e-05  -6.4783e-05
     -2.8983  -7.8938e-05  -6.9264e-05
          -3  -8.2492e-05  -8.5196e-05
     -2.8983  -4.8259e-05  -6.0051e-05
     -2.7966  -3.7129e-05  -4.7102e-05
     -2.6949  -2.8598e-05  -3.6272e-05
     -2.5932   -1.919e-05  -2.9288e-05
     -2.4915  -1.3301e-05  -2.3337e-05
     -2.3898  -6.8122e-06   -1.613e-05
     -2.2881  -1.6967e-06  -9.4606e-06
     -2.1864   4.1923e-06  -5.0002e-06
     -2.0847   1.0374e-05   2.6033e-06
     -1.9831   1.3545e-05   6.0322e-06
     -1.8814   1.6793e-05   1.0841e-05
     -1.7797   1.8445e-05   1.3399e-05
      -1.678   2.0793e-05    1.526e-05
     -1.5763   2.2452e-05   1.7107e-05
     -1.4746   2.5072e-05   1.9483e-05
     -1.3729   2.5742e-05   2.2689e-05
     -1.2712    2.731e-05   2.2828e-05
     -1.1695   2.7519e-05   2.4898e-05
     -1.0678   2.8975e-05   2.5456e-05
     -0.9661   3.0453e-05   2.8223e-05
    -0.86441   3.0599e-05    2.846e-05
    -0.76271   3.1366e-05    3.039e-05
    -0.66102   3.1965e-05   3.0634e-05
    -0.55932   3.3011e-05   3.1909e-05
    -0.45763   3.2383e-05   3.2739e-05
    -0.35593    3.377e-05   3.2446e-05
    -0.25424   3.3819e-05   3.3673e-05
    -0.15254   3.4997e-05   3.4098e-05

                  QV        Points number                  118
     Voltage       Charge
           0   2.6616e-11
     0.10169   4.0994e-11
     0.20339   4.4722e-11
     0.30508   3.9216e-11
     0.40678   1.9389e-11
     0.50847  -1.8692e-11
     0.61017   -7.922e-11
     0.71186  -1.6764e-10
     0.81356  -2.9351e-10
     0.91525  -4.6515e-10
      1.0169  -6.9659e-10
      1.1186  -1.0012e-09
      1.2203  -1.3916e-09
       1.322  -1.8746e-09
      1.4237  -2.4542e-09
      1.5254  -3.1315e-09
      1.6271  -3.9108e-09
      1.7288  -4.7911e-09
      1.8305  -5.7721e-09
      1.9322  -6.8557e-09
      2.0339  -8.0396e-09
      2.1356  -9.3196e-09
      2.2373  -1.0697e-08
       2.339  -1.2168e-08
      2.4407  -1.3738e-08
      2.5424  -1.5425e-08
      2.6441  -1.5219e-08
      2.7458  -1.5001e-08
      2.8475    -1.49e-08
      2.9492  -1.4809e-08
      2.9492  -1.4719e-08
      2.8475  -1.4579e-08
      2.7458  -1.4429e-08
      2.6441  -1.4284e-08
      2.5424  -1.4147e-08
      2.4407  -1.4017e-08
       2.339  -1.3898e-08
      2.2373  -1.3784e-08
      2.1356  -1.3678e-08
      2.0339  -1.3578e-08
      1.9322   -1.348e-08
      1.8305  -1.3384e-08
      1.7288  -1.3289e-08
      1.6271  -1.3198e-08
      1.5254  -1.3112e-08
      1.4237  -1.3029e-08
       1.322  -1.2952e-08
      1.2203  -1.2882e-08
      1.1186  -1.2822e-08
      1.0169   -1.277e-08
     0.91525  -1.2729e-08
     0.81356  -1.2694e-08
     0.71186  -1.2665e-08
     0.61017   -1.264e-08
     0.50847  -1.2619e-08
     0.40678  -1.2603e-08
     0.30508  -1.2591e-08
     0.20339  -1.2582e-08
     0.10169  -1.2577e-08
           0  -1.2578e-08
    -0.10169  -1.2637e-08
    -0.20339  -1.2691e-08
    -0.30508  -1.2751e-08
    -0.40678  -1.2823e-08
    -0.50847  -1.2911e-08
    -0.61017  -1.3019e-08
    -0.71186  -1.3154e-08
    -0.81356  -1.3323e-08
    -0.91525  -1.3529e-08
     -1.0169  -1.3787e-08
     -1.1186  -1.4099e-08
     -1.2203  -1.4472e-08
      -1.322  -1.4912e-08
     -1.4237  -1.5427e-08
     -1.5254  -1.6035e-08
     -1.6271  -1.6768e-08
     -1.7288  -1.7592e-08
     -1.8305  -1.8512e-08
     -1.9322  -1.9642e-08
     -2.0339  -2.0859e-08
     -2.1356  -2.1716e-08
     -2.2373  -2.2369e-08
      -2.339  -2.2839e-08
     -2.4407  -2.3185e-08
     -2.5424  -2.3418e-08
     -2.6441  -2.3577e-08
     -2.7458  -2.3638e-08
     -2.8475  -2.3643e-08
     -2.9492  -2.3665e-08
     -2.9492  -2.3657e-08
     -2.8475  -2.3644e-08
     -2.7458  -2.3635e-08
     -2.6441  -2.3626e-08
     -2.5424  -2.3618e-08
     -2.4407   -2.361e-08
      -2.339  -2.3602e-08
     -2.2373  -2.3593e-08
     -2.1356  -2.3585e-08
     -2.0339  -2.3581e-08
     -1.9322  -2.3575e-08
     -1.8305   -2.357e-08
     -1.7288  -2.3565e-08
     -1.6271  -2.3559e-08
     -1.5254  -2.3554e-08
     -1.4237  -2.3553e-08
      -1.322   -2.355e-08
     -1.2203  -2.3547e-08
     -1.1186  -2.3545e-08
     -1.0169  -2.3543e-08
    -0.91525  -2.3543e-08
    -0.81356  -2.3542e-08
    -0.71186  -2.3541e-08
    -0.61017  -2.3542e-08
    -0.50847  -2.3542e-08
    -0.40678  -2.3542e-08
    -0.30508  -2.3543e-08
    -0.20339  -2.3543e-08
    -0.10169  -2.3543e-08




