  Measurement Number     Measurement type
                   8               PQPUND

      Measurement ID                     
       739688.751912                     

          First Bias          Second Bias                Steps           Repetition
                 3.5                 -3.5                   50                    1

           Rump time     Rump Interg time            Wait Time     Wait Integr Time
               1e-05                1e-05                1e-05                1e-05

                  IV        Points number                   98
     -2.2143  -4.7503e-07  -6.3834e-08
     -2.0714    2.923e-07   4.5329e-07
     -1.9286   8.0803e-07   1.2157e-06
     -1.7857   4.8256e-07    8.366e-07
     -1.6429   1.4178e-06   1.6855e-06
        -1.5    1.636e-06   1.5182e-06
     -1.3571   1.2973e-06    2.112e-06
     -1.2143   1.9852e-06   2.1622e-06
     -1.0714   2.1531e-06   2.2939e-06
    -0.92857   1.9245e-06   2.9894e-06
    -0.78571   1.9343e-06   2.6528e-06
    -0.64286   1.9615e-06   2.9469e-06
        -0.5   2.7713e-06   2.7392e-06
    -0.35714   2.7567e-06    2.933e-06
    -0.21429   3.0396e-06   3.7421e-06

                  QV        Points number                   98
     Voltage       Charge
           0   5.5894e-12
     0.14286   1.6146e-09
     0.28571   4.8421e-09
     0.42857   9.6831e-09
     0.57143   1.6114e-08
     0.71429    2.411e-08
     0.85714   3.3631e-08
           1   4.4632e-08
      1.1429   5.7059e-08
      1.2857   7.0827e-08
      1.4286   8.5846e-08
      1.5714   1.0199e-07
      1.7143   1.1912e-07
      1.8571   1.3709e-07
           2   1.5578e-07
      2.1429   1.7503e-07
      2.2857   1.9477e-07
      2.4286   2.1489e-07
      2.5714   2.3535e-07
      2.7143   2.5609e-07
      2.8571   2.7714e-07
           3   2.9831e-07
      3.1429   3.1875e-07
      3.2857    3.296e-07
      3.4286   3.2426e-07
      3.4286   3.1613e-07
      3.2857   3.0787e-07
      3.1429   2.9969e-07
           3   2.9188e-07
      2.8571   2.8476e-07
      2.7143   2.7838e-07
      2.5714   2.7275e-07
      2.4286   2.6786e-07
      2.2857   2.6358e-07
      2.1429   2.5988e-07
           2   2.5663e-07
      1.8571   2.5381e-07
      1.7143   2.5139e-07
      1.5714    2.494e-07
      1.4286   2.4781e-07
      1.2857   2.4658e-07
      1.1429   2.4567e-07
           1   2.4501e-07
     0.85714   2.4454e-07
     0.71429   2.4423e-07
     0.57143   2.4404e-07
     0.42857   2.4393e-07
     0.28571   2.4387e-07
     0.14286   2.4385e-07
           0   2.4385e-07
    -0.14286   2.4369e-07
    -0.28571   2.4341e-07
    -0.42857   2.4298e-07
    -0.57143   2.4231e-07
    -0.71429   2.4135e-07
    -0.85714   2.4003e-07
          -1   2.3827e-07
     -1.1429   2.3601e-07
     -1.2857   2.3311e-07
     -1.4286   2.2948e-07
     -1.5714   2.2506e-07
     -1.7143   2.1969e-07
     -1.8571   2.1323e-07
          -2   2.0464e-07
     -2.1429   1.9381e-07
     -2.2857   1.8091e-07
     -2.4286   1.7092e-07
     -2.5714   1.6076e-07
     -2.7143   1.5418e-07
     -2.8571   1.4758e-07
          -3   1.4074e-07
     -3.1429   1.3568e-07
     -3.2857   1.3301e-07
     -3.4286    1.325e-07
     -3.4286   1.5235e-07
     -3.2857   1.5235e-07
     -3.1429   1.5234e-07
          -3   1.5233e-07
     -2.8571   1.5232e-07
     -2.7143   1.5232e-07
     -2.5714   1.5232e-07
     -2.4286    1.523e-07
     -2.2857    1.523e-07
     -2.1429   1.5229e-07
          -2    1.523e-07
     -1.8571   1.5229e-07
     -1.7143   1.5228e-07
     -1.5714   1.5228e-07
     -1.4286   1.5228e-07
     -1.2857   1.5228e-07
     -1.1429   1.5227e-07
          -1   1.5227e-07
    -0.85714   1.5227e-07
    -0.71429   1.5226e-07
    -0.57143   1.5225e-07
    -0.42857   1.5225e-07
    -0.28571   1.5225e-07
    -0.14286   1.5225e-07




